メンバー,レアリティ,カード名,リンク,入手時,特訓時,特訓1回目,特訓2回目,ライブ開始,スキル発動,スキル発動(クロスボイス),SP発動
百生吟子,UR,可惜夜花火,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E5%8F%AF%E6%83%9C%E5%A4%9C%E8%8A%B1%E7%81%AB%EF%BC%BD%E7%99%BE%E7%94%9F%E5%90%9F%E5%AD%90,ああ、貝殻を拾ってたの。一緒にやる？セラスさん、あんなに海に遊びに来たがってたのに、いざ来ると何していいのか分かんなくてうろうろしてたんです。ふふっ、まったく世話が焼けるんだから。石川県には日本小貝3名所の一つ、増穂浦海岸もあるんですよ。いつかみんなで遊びに行ってみたいな。,,というわけで、スリーズブーケの新曲『可惜夜花火』です。あの……はい。おっしゃりたいことは色々あると思うんですが、ひとまず話を聞いてもらえますか？そうですね……これまで割と花帆先輩に作詞をお任せしてしまっていたので、今回は私が書こうと思って。そうしたら花帆先輩から「吟子ちゃんの恋の歌が聞きたいなあ」とオーダーを受けまして。最近ほら、恋の勉強をしていたこともあって、今なら私にも書けるんじゃないかと思い、臨んだんです。そうしたらはい……こういったものが……。なんだか花帆先輩の書く歌詞とはちょっぴり違いますよね。やっぱり性格なんですかね……。,結局、私に恋はまだよく分からなかったんですけど、でも、恋する気持ちはなんとなくだけど分かるようになった気がするんです。好きな人ができて、その人に自分だけを見て欲しいと願う気持ち。ずっとずっと、いつまでも、独り占めにしたい気持ち。でも本当は、誰にでも優しいから私にも優しくしてくれるんだって分かってて。私は、自分の我儘でその優しさを歪めてしまうんじゃないかって怖いんです。ただ、それなのに私は、私を選んでくれたことが嬉しくて。……これってでも、恋だけじゃなくて、友達への気持ちも一緒ですよね。割り切るのってなかなか難しいって思います。……そんな、私の面倒なところがよく出ている歌詞なのではないでしょうか。お楽しみいただければ幸い、です。,ねえ、このまま傍にいて、ください。,あなたのせい、やよ。,吟子「花帆先輩の指、小さくて可愛いですよね。」花帆「えっ！？違うよ！先輩だもん……。」,この花火が消えるまで、あと少し、もう少しだけ……。
百生吟子,UR,ハナムスビ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%83%8F%E3%83%8A%E3%83%A0%E3%82%B9%E3%83%93%EF%BC%BD%E7%99%BE%E7%94%9F%E5%90%9F%E5%AD%90,まいどさん、あんたも今、帰りけ？日が落ちるのも早くなってきましたね。今日は、新しいコーヒーの豆を買ってきたんです。私がコーヒーにハマったのは、おばあちゃんの影響ですけど。おばあちゃんは、当時ブームだった喫茶店の影響なんですよ。女子高生はいつだって、流行が好きですもんね。,,『ハナムスビ』は、今回のライブのために描き下ろした曲です。制作は、もちろん私も手伝いました。だけど、ステージで披露させていただいた時、ようやくこの歌の、本当の意味が分かった気がしたんです。誰かの前でライブをしたのは、これが初めてというわけではありません。でも、……何でしょう、すごく、去りがたいっていうか。いつまでも、終わりたくなくって。ひどいんですよ。先にライブをした姫芽と小鈴、私のことをおどかしてきたんです。「吟子ちゃん、絶対泣いちゃいそうになるよ」って。実際、どうだったかは……もちろん、秘密、です。,離れがたい場所と、離れがたい人へ送る、まるで恋のような歌。約束を赤い糸に例えたのは梢先輩で、赤い糸の代わりに、小さな花を咲かせようと言ったのは、花帆先輩です。梢先輩のセンスが良いのはいつものことなんですけど、花帆先輩も何だかんだ、ロマンチックですよね。こんなにきれいな歌詞を作れるなんて、ちょっと、羨ましいです。私も、読書は好きなんですけど、読むのはミステリーとかが多いので……。もっとラブストーリーとか、読んでみた方がいいのかな？ いつか本当に、恋の歌とか、作る日が来るかもしれませんし。んー……いや、無いですよね。無いと思います。だいたいそんな気持ち、私には分かりませんし、その時は、先輩方にお任せします。あ、とんでもない曲を、歌わせられることになるかも……？ って、そんな！,私たちと、赤い糸を紡ぎましょう！,まだ、帰りたくないな……。,吟子「ほんとに結ばなくていいんですよ！」花帆「あたし達の赤い糸だよ！」,これが最後じゃありません。また、会いましょう！
百生吟子,UR,一生に夢が咲くように,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E4%B8%80%E7%94%9F%E3%81%AB%E5%A4%A2%E3%81%8C%E5%92%B2%E3%81%8F%E3%82%88%E3%81%86%E3%81%AB%EF%BC%BD%E7%99%BE%E7%94%9F%E5%90%9F%E5%AD%90,咲かせましょう！私たちで、私たちの花を！金沢のみんなの前で挨拶したことが、まるで昨日のように感じられます。あれから、いろんな人に声を掛けられたんですよ。おじいちゃんもおばあちゃんも、「あの吟子ちゃんが立派になって」って言ってくれて。でも実は、あんまり自覚ないんです。私はただ、本当にただ、糸を紡いできただけですから。一日も休まず、ただ、ずっと。,,百生吟子です。この度はみなさん、Bloom Daysにご参加いただいて本当にありがとうございました。皆さんのおかげで、ほら、こんなにも綺麗なお花畑が生まれました。想いの力で、一緒に花を咲かせる。そんな素敵なイベントになったのはみなさんが協力してくださったおかげです。……っと、すみません。最近なんだか人前で喋ることが多かったので、少し堅苦しい話し方になってしまいましたね。ですので、今度はスクールアイドルらしく。みんなの力で、こんなに綺麗なお花が咲きました！本当に本当に、あんやとうね！……ふふっ、ありがとうございました！,『一生に夢が咲くように』。この曲はBloom Daysの、その全てに携わらせていただいた私が歌詞を書きました。いろんな想いを込めていったら、なんだかすごく壮大な曲になってしまいましたね。はは。「昨日があり、今日がある。今日があるから、明日がある」って、よく言うじゃないですか。でもそれって思うんです。だったら一番大事なのって今日じゃないかって。過去から想いが連なっていくのは、この瞬間、想いを受け継いだ今日があったから。未来へ想いが繋がっていくのは、この瞬間も想いを残そうと決めた今日があったから。だから私も、この想いを抱えて、今日を続けていこうと思います。糸を紡ぐように、いつまでも。一生をかけた旅を続けていきます。いつか綺麗に花咲いた私と、また会いましょうね。私は……今はまだ小さな蕾のような、「未来への花」ですからね。,この花は全部、未来への花！,今はまだ、小さな蕾だけど。,吟子「ああ、やっぱり似合ってます瑠璃乃先輩！」瑠璃乃「さっすが吟子ちゃんの作った衣装だね！」,いつかきっと私は、未来への花になるから！
百生吟子,UR,乙女詞華集,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E4%B9%99%E5%A5%B3%E8%A9%9E%E8%8F%AF%E9%9B%86%EF%BC%BD%E7%99%BE%E7%94%9F%E5%90%9F%E5%AD%90,うぁ……合唱部の先輩方……！すみません、いつも花帆先輩がお世話になってます！えな先輩やびわこ先輩は、いつもライブのお手伝いをしてくださったり、終わった後には、毎回感想をくださったり、後輩にとても優しい方々なんです。花帆先輩とは、特に仲がいいみたいで。こないだは、つい気を抜いて、花帆先輩と話すみたいに敬語が抜けてしまいました。反省です……。,,『乙女詞華集』。『一生に夢が咲くように』とはまた違った私の想いを込めた曲となっております。いつもは、がむしゃらに、やるしかないなって気持ちで曲を作ることが多い私ですが、今回は、自分にとって節目となる曲を作ろうと思って、意気込んだ曲……だったりします。だからか、作るのはすごく苦労しました。途中何度も、これじゃだめだ、もっと強く伝えられるはず、私の想いはこんなもんじゃないぞって、そう思ってしまって。全然何も取捨選択できず、花帆先輩にも、たくさんご迷惑をおかけしました。なんだか自分が、どんどんと変わって……、どんどん、わがままになっていくみたいです。みなさんは、どう思いますか？ こんな私でも、受け入れて……もらえますか？,春夏秋冬、風花雪月。変わるものと、変わらないもの。実はこの曲、『乙女詞華集』は、スリーズブーケの楽曲、『千変万華』を参考に作らせていただいたんです。だからこそ、ちゃんと作らなきゃ、っていうプレッシャーもあったんですが……それはさておき、高校2年の10月。梢先輩が『千変万華』を作った頃と同じ場所に、こうして私も立っています。あなたから教わったピアノの音色も、たくさんのノートも、様々なものが、私を支えてくれています。この今を、輝かせてくれています。……なんだろう、あんまり、上手く言葉にできませんけど。ただ、想いは全部、歌に込めたつもりです。もしよかったら、遠い空の下、どこかで梢先輩も、この曲を聞いてくれたら、嬉しいな。……あっ、たまには、私から連絡してみよっかな……なんて。,乙女の想い、心を込めて歌います！,心を紡ぐのは、私の歌！,○○○○○○,花咲く日々を、今日も生きていきます！
百生吟子,UR,AURORA FLOWER,https://wikiwiki.jp/llll_wiki/%EF%BC%BBAURORA%20FLOWER%EF%BC%BD%E7%99%BE%E7%94%9F%E5%90%9F%E5%AD%90,Bloom the LoveLive！ラブライブ！決勝大会プレーオフ。舞台裏に立った時は、自分の心臓の音が聞こえてくるぐらい、緊張してました。でも、スクールアイドルクラブの皆さんの声を聞いていたら、不思議と緊張に負けないぐらい、勇気が湧いてきたんです。ただ全力で、自分の全部をぶつけてこようって、そう思えたんです。,,ラブライブ！プレーオフのステージは、なんというか、すごかったです。毎日、何ヶ月もかけて作ってきた刺繍が、たった一晩で完成したような、そんな達成感と、高揚感。それと、安堵感。あまりにも全部をぶつけすぎて、舞台裏に戻った後、「あ、私、もう二度と立ち上がれないかも」とか思ったりして。それぐらい、全部を出し切ってきました。でも、胸の中にとても綺麗な宝物が、できた気がします。あ、あんまり思い出すと、涙ぐんできちゃいそうなので、ここまでにします。とにかく、その……応援してくださった皆さん、ありがとうございました！,優勝旗をいただいて蓮ノ空に帰った後、寮のラウンジで祝賀会を開いてもらったんです。私たちスクールアイドルクラブだけじゃなくて、たくさんの生徒さんが集まってくれて、友達からも、たくさんおめでとうを言ってもらいました。本当に、お祭り騒ぎで……ふふっ、有頂天になってるみんなを見るのは、楽しかったです。私は何度か刺繍で賞をもらったこともあるんですが、そのたびに自分の至らないところばかり目に入って、次は頑張ろうって気を引き締めていたんですが、この日ばっかりは、私もなんだか‥‥自分で自分を褒めてあげようって気持ちになれました。みんなで夢を叶えるのって、すごく、気持ちいいですね！まあ、本当に大変だったのは、その後で実家に顔を出した時だったんですが。おばあちゃん、酔っ払うと、あんな笑い上戸になるなんて、知らんかったよ……。,ずっと歌い継いでいきたいです、『AURORA FLOWER』！,この一年を全部、ぶつけます！,吟子「やった！私たち……、やったね！小鈴！」小鈴「うん！えへへ、吟子ちゃん！」,金沢から来たスクールアイドル、百生吟子です！
百生吟子,UR,輝跡の舞踏会,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E8%BC%9D%E8%B7%A1%E3%81%AE%E8%88%9E%E8%B8%8F%E4%BC%9A%EF%BC%BD%E7%99%BE%E7%94%9F%E5%90%9F%E5%AD%90,なんで私がおひいさまなん！？この1年、いろいろあったよね。小鈴とも姫芽とも。喧嘩したこともあったけど、まさか私がこんなに同級生と仲良くなれるなんて、思ってもみなかったよ。だからね、2人にはすごく感謝してるんだ。だからって……、なんでこうなるん！？ねえ、小鈴と姫芽は、私をどうしたいん！？,,気を取り直して……百生吟子です。この度は、部員のみなさんに魔法をかけてもらいました。はい。緊張してます。コンセプトは、見ての通り。『もしも104期のみんながお姫様になったら』……です。どうやら毎年恒例のイベントらしく、クラブの伝統行事に参加できたのは嬉しいんですが……。梢先輩！私が魔法使いになって、小鈴と姫芽をお姫様にする、という選択肢もあったはずじゃないですか！？梢先輩だけ、そんな楽しそうにして……！私はずっと、裏方でも、別に……別に……、……うう……。いいですよ、認めますよ！お姫様になれて、私もちょっと浮かれてますよ！これでいいんですか！？梢先輩ー！,子供の頃、私は毎日お姫様でした。大勢の大人に囲まれて、かわいいね、かわいいね、と甘やかしてもらって。当時の私は、それで結構機嫌をよくしてたんです。いろんなわがままも、言ってたと思います。かわいい格好をするのを恥ずかしく思うのは、あの頃の、甘えん坊だった自分を思い出してしまうから、というのもあるかもしれません。ただ、本当は、多分今でも、褒められたりするのは好き、だと思うんです。やっぱりつい、嬉しくなってしまいます。自分で認めるのはかなり、恥ずかしいですけど……今日ぐらいはお姫様らしく……？……そう、ですね。せっかくの機会ですし、チャレンジしてみようと思います。こほん。で、では……、はーい！みなさーん、お姫様の吟子ですよー！どうですか？似合ってますかー？皆さん、私のこと、もっともっと褒めてください、ねー……。……い、以上です！失礼します！,ご機嫌麗しゅう、みなさま。ふふっ。,今宵は、私だけを見てください。,吟子「ねぇ……もうそろそろ……いい……？」小鈴「まだまだだよ～」姫芽「あと1億枚は撮らなきゃね～。」,あなたのお姫様に、なれましたか？
百生吟子,UR,Dream Believers,https://wikiwiki.jp/llll_wiki/%EF%BC%BBDream%20Believers%EF%BC%BD%E7%99%BE%E7%94%9F%E5%90%9F%E5%AD%90,私のお話が始まるよ、おばあちゃん。子供の頃から憧れてた蓮ノ空女学院芸楽部。これはその第一歩。私の糸はどんな未来地図を描くのかな。…少しずつでもいいんだ。一針一針丁寧に。いつか胸を張れる自分になれるように。,,これが、新しい私…？あぁそっか、そうなんだ。スクールアイドルってすごいな。女の子を『トクベツ』な存在にしちゃう、雅やかな魔法なんだね。あぁ、すみません。なんだかまだ実感がわかなくて。少し、ふわふわしてますけど…でも、私、頑張ります。『Dream Believers』。私も夢を、信じてますから！,一つの刺繍を完成させるのは果てしない道のりです。一日に進む量なんてほんの少しだけ。それでも自分が手を動かし続けていればいつかは出来上がります。つまり待ってたって誰も完成させてはくれないんです。自分が描いた夢は自分が作るしかありません。例え何度失敗してもそのたびに糸をほどいて私は自分を作り上げてみせます。何年かかってもきっと…。だからお願いします。私にかけられた魔法を今はとかないで。,今日この瞬間から、はじめましょう！,I believe.,吟子「ラブライブ！優勝」花帆「頑張ろうね！」梢「ふふっ、頼もしい子達。」,『Dream Believers』、You believe！
百生吟子,UR,青嵐の鯉流し,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E9%9D%92%E5%B5%90%E3%81%AE%E9%AF%89%E6%B5%81%E3%81%97%EF%BC%BD%E7%99%BE%E7%94%9F%E5%90%9F%E5%AD%90,一人でもトレーニングしてましたから、それなりに。ていうか、聴いたんですけど...花帆先輩って昔は病弱だったって...あんまり無理しないでくださいね。...心配、ですか。しますよ、そりゃ。私の周り、調子崩す人も多いんですから。おじいちゃんとか、おばあちゃんとか、ですけど。,,かわいらしい、衣装ですね...。この衣装は、去年皆さんが作ったのを参考に、一年生三人で作ってみたんです。姫芽さんは、手先が器用なので、すぐに上手になりそうでした。小鈴さんは......熱意は、すごい。あ、もちろん先輩方にも手伝ってもらいました。流石名門、蓮ノ空。皆さん針仕事もお上手で。特に梢先輩とさやか先輩はすごいです。おふたりが本格的にお稽古したら、私なんてすぐに抜かされるかもしれません。精進あるのみです。お裁縫も、スクールアイドルも。,みなさん、知ってましたか？花帆先輩が元々体が弱かったって。...私は知りませんでした... ...どうしよう、知らず知らずのうちに失礼なことを言っとたら...はっ、もしかして先輩、まだ体が上手に動かなかったり！？...え？治ってるんですか...？もう健康体...？そ、そうですか...！じゃあ、普通にただ体力が無いだけ、なんですね。はぁ、よかったぁ。あ、いや部活の先輩が無事で喜ばしいのは、ごくごく当たり前の感情なので、特に他意はありませんけど。...というか私をスリーズブーケに誘った責任は取ってもらわないと。いや、責任ってそういう意味じゃありませんから！勘違いせんといてくださいね！？,春のように、麗らかに,気持ちいいね,吟子「姫芽さんって、華があるよね」姫芽「そうかな～、あんがと～」,衣装もほら、喜んでる
百生吟子,UR,月夜見海月,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E6%9C%88%E5%A4%9C%E8%A6%8B%E6%B5%B7%E6%9C%88%EF%BC%BD%E7%99%BE%E7%94%9F%E5%90%9F%E5%AD%90,海の月が、こんなにもたくさん...！百生吟子です。本日はスリーズブーケの3人で、水族館に遊びに来ています。『月夜見海月』を作ってた頃から一度来てみたいと思ってたんですけど、なかなか時間が取れず...。あと、なんなら私は最初1人で来るつもりでしたけど...。,,『月夜見海月』は、私が歌詞を書かせていただきました。遠い憧れに思いを馳せる、小さな小さな、クラゲの歌です。クラゲの周りには綺麗なものがたくさんあって、ある日までは、それできっと満足していたと思うんです。だけど、手を伸ばしたいと思ってしまった。それがどんなに苦しいことかも、わかっていたはずなのに。それでも自分は1人だし、人生は1度きりだし、何ができるかわからないけど、どんなにちっぽけな生き物だって、願う気持ちに、嘘はつけない。これは多分、そういう歌、なんです。はい。,歌詞は私が書いたとは言いましたが、実はいろんな方にご意見をもらって、ちょっとずつ手直しをしていったんです。いちばん最初に私が書いたものは、もう少し雰囲気が暗かった...気がします。それが、小鈴や姫芽に励ましてもらったり、これぐらい大胆な言葉を盛り込んだ方がいいよ、と花帆先輩や梢先輩にアドバイスをもらったりして。そうですよね。歌を作る時って「多分大丈夫」とか「真珠みたいに見えたらいいのにな...」とか、曖昧な言い方より、もっと力強く言い切った方が、歌う方も気持ちが乗りますよね。そのおかげで、本当にきれいな曲になったと思います。あとは、自分の内側から出てきたものに笑われないように。この曲が似合う自分になれるように、日々を精進していきます。...『月夜見海月』はきっと、私の今と未来を繋ぐ歌、ですから。,あんなにも綺麗なものに、いつか、私も！,...苦しいよ。,吟子「花帆先輩にも、追いつくから！」花帆「あたし追われる側！？」,どんな姿、形でも、私は私だから。
百生吟子,UR,蓮ノ空歌留多,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E8%93%AE%E3%83%8E%E7%A9%BA%E6%AD%8C%E7%95%99%E5%A4%9A%EF%BC%BD%E7%99%BE%E7%94%9F%E5%90%9F%E5%AD%90,百生吟子です。本日は、尾山神社にお参りに来ています。尾山神社は、金沢駅からもアクセスがしやすくて、観光にいらっしゃった方に人気のスポットです。祀られているのは、かの有名な前田利家公と、正室お松の方。金沢市民にとってはすごく馴染み深い神社なんですよ。せっかくですから、皆さんもぜひ、配信を通して手を合わせていってくださいね。,,まいどさんです。引き続きの、百生吟子です。本日はお琴と加賀友禅、2つの伝統の文化について、ご紹介させてください。どちらも豊かな加賀百万石の文化として培われていったものです。今私が着ている加賀友禅は、五つの彩りと書く、加賀五彩。えんじ、藍色、黄土色、草色、古代紫を基調に、草花模様を中心とした柄が特徴的な染めです。こちらのお琴も、武家の女性の教養として、金沢で広く愛されていました。私は弾けませんが、おばあちゃんはとっても上手なんですよ。というわけで、私もちょっと挑戦してみようと思います。上達したら、褒めてくださいね。ふふっ。,はあ……新年始まって早々に加賀友禅を着せてもらえるなんて、今年はいい年になりそうやわぁ。はっ……す、すみません、ちょっと浸っていました。ええっと、そうですね。今年のお正月は、どうでしたか？私は、多分、例年以上に賑やかだったと思います。ラブライブ！北陸大会が終わったばかりでしたので、その流れで、うちで上映会が開かれてしまって。応援してもらえるのは嬉しいですけど、行き過ぎると、恥ずかしいですよね。姫芽がいてくれてよかった。あ、はい。姫芽は、実家で年越ししてきた後は、お姉ちゃんがお仕事だからって、お正月、家に泊まりに来ました。でもそうしたら、福井に里帰りしていた小鈴も、いいなぁって言って、すぐこっちに戻ってきちゃったんですよ。寮に戻るわけでもなく、なぜか私の家に。また、3人で部屋にお泊り会をしました。まるで、7月みたいに。懐かしいなぁ。あれももう、半年前のことなんですね。あの時誓った、ラブライブ！優勝まで、あと少し。精一杯、頑張っていきますね。,ふふっ……ふふふっ……加賀友禅……！……ふふふっ。,伝統の力の高まりを感じます！,吟子「福井でゆっくりしてくればよかったのに。」小鈴「えへへっ、吟子ちゃんに会いたかったから！」,金沢の誇りを、見とってね！
百生吟子,UR,37.5℃のファンタジー,https://wikiwiki.jp/llll_wiki/%EF%BC%BB37.5%E2%84%83%E3%81%AE%E3%83%95%E3%82%A1%E3%83%B3%E3%82%BF%E3%82%B8%E3%83%BC%EF%BC%BD%E7%99%BE%E7%94%9F%E5%90%9F%E5%AD%90,恥ずかしくない、恥ずかしくない……これは、文化だから……！拝啓 おばあちゃん。吟子は今日も頑張ってるよ。今回はね、売り言葉に買い言葉で、友達とイベントコンパニオンをすることになったんだけど……その……凄く、頑張ってるからね。毎日、楽しいから。心配しないでね。,,はぁ……落ち着く……。あ、いえ、こっちの話です。スリーズブーケの新曲『37.5℃のファンタジー』の衣装は、ここでもご披露したいと思います。今回は、和を強く意識した衣装となっています。私の特技である、日本舞踊を少しだけ盛り込んだダンスと合わせて、目で楽しんでいただけたら嬉しいです。歌詞も可愛いんですよ、等身大の女の子って感じで。こういう歌詞は、ほんとに花帆先輩の得意ジャンルなんだなって思います。ふぅ……落ち着きますね、曲紹介は。いいですよね、なんというか、自分らしくいられて……,105期に入ってからは、小鈴じゃないんですけど、毎日がチャレンジの連続です。私自身、これまであまりやってこなかったことにも、進んで挑戦しようって、思えてるかもしれませんけど。でも、曲作りはともかく、まさかイベントコンパニオンをやることになるとは思いませんでした。これも将来、金沢を盛り上げるために、役に立つんでしょうか……？まあ、コスプレ衣装作りを通して、泉さんと少しは打ち解けられたのは多分、いいことだと思います。当たり前ですけど、真剣な時は真剣なんですよね、あの人……。いや、多分、普段から真剣だとは思うんですけど……、言動が、その、ちょっと変わっているので……。……なんか最近、一周回って、花帆先輩の隣にいると、妙に落ち着く気がします。これも、気の迷いでしょうか……？,イベントコンパニオンも……頑張り……ます……！,もっと私を見てください！,吟子「私、花帆先輩のこと……好きかもです。」花帆「えっ！今！？」,みんなの目が、私に集まってきて……、うぅ……！
百生吟子,UR,Link to the FUTURE,https://wikiwiki.jp/llll_wiki/%EF%BC%BBLink%20to%20the%20FUTURE%EF%BC%BD%E7%99%BE%E7%94%9F%E5%90%9F%E5%AD%90,次は見ててよ、桂城泉！私、悔しかった。あの人に、あそこまで言われたこと。……言われるまで、なんにもわからなかったこと。わざと悪役になってくれたことは、感謝してる。だけど、あんなやり方、好きじゃない。好きじゃ、ないのに、それで私たちは助けられたわけで……。でも、でも……。ああ、もう！はがやしい～！,,『Link to the FUTURE』は、去年の103期に作られた曲です。大きなピンチを迎えたスクールアイドルクラブが一致団結し、大逆転するために生み出された曲だと聞きました。私も、去年のFes×LIVEを拝見しましたが、花帆先輩や梢先輩も、それはそれはひたむきで、すごい熱量が込められてて。私は、どうすればこの曲を上手に再現できるかを、ずっと考えてました。でも、気をつけるべきは、そこではなかったんだと思います。周りのみんなを信じて、自分を出し切る。それがきっと、みんなで繋がるってことなんだって、ようやくわかった気がするんです。ですから、その、私も、熱量をいっぱい込めました。ずっとスクールアイドルクラブを応援してくださっている人にも、届いたら、嬉しいです。,えーと……「蓮ノ小三角」という名前について、少し、言い訳してもいいでしょうか……。今回も言い出したのは姫芽で、小鈴もすぐに受け入れるところまでは、いつもと同じだったんですが……でも、私も流されるんじゃなくて、ちゃんとすぐに賛成しました。「蓮ノ小三角」という名前には、姫芽も小鈴も、それぞれ思うところはあるでしょうけど、私に関して言えば……。今はまだ重すぎる名前でも、これから2年生、3年生になって、この名前が似合うような3人になれればいいな、と思ってます。なんというか……これからも頑張るぞっていう、決意表明というか……。「ミライへの約束」みたいなものだと受け取っていただければ、と。私、好きなんです。102期生の先輩方の関係。いつも自分たちを高め合って、芸の道を邁進して。あんな風になりたいって、思ったから……。え、103期生の先輩方、ですか？もちろん、すごく尊敬してますけど……！私はあんな風に、人懐っこく賑やかには、できないので……！,繋がってください、私たちと、一緒に！,未来へ、響け！,,私、頑張ります！ラブライブ！
百生吟子,UR,ユメワズライ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%83%A6%E3%83%A1%E3%83%AF%E3%82%BA%E3%83%A9%E3%82%A4%EF%BC%BD%E7%99%BE%E7%94%9F%E5%90%9F%E5%AD%90,ライブって楽しいですね！近くの呉服屋さんのスペースをお借りして、ライブTシャツに着替えてきました。こういうのが作法だと聞いたので、準備は万全です。今日は少しでも梢先輩の助けになればと思ってたんですが、調べているうちに私も楽しくなってきてしまって……。で、でも、一緒にいる人がムスっとしてるよりは、楽しんでる方がいいですよね。きっと。盛り上がっていきましょうね梢センパイ！いえーい！……こ、これは違いますかね……？,,私、実感したことはなかったんです。梢先輩はよく「私とあなたは似ている」と言ってくれてたんですが、ずっとピンとこなくて。でも、今回の件で初めて分かった気がします。梢先輩が抱えてる不安とか、責任感とか。思い詰めちゃうところも、たしかに私に似てるのかなって。でもそれ以上に、梢先輩は立派で優しい人だって分かってます。今回の一件を乗り越えて、改めて思います。私、実直で、誠実で、そして可愛らしい、梢先輩みたいな人になりたいです！,そういえば、聞きましたか？花帆先輩は梢先輩を励ますために、夜中、寮を抜け出したんですよ。あっ……すみません、学校にバレるとまずいので……ここだけの話で、お願いします。それで、その……はい。私が点呼をごまかしました。やり方は、昔、慈先輩にちらっと聞いたことがあって……。あっ、これもオフレコで……！そ、それにしても、すごいですよね、花帆先輩の行動力。いくら梢先輩を励ますためでも、そこまでできるなんて。……私も。来年二年生になって、先輩になったら、あんな風になれるのかな……。今までは、ずっとムリだと思ってたんです。でも、梢先輩がもう一度歌を歌おうと思ってくれたのはきっと、花帆先輩のおかげもあると、思うんです。本当に、心から、感謝してます。だけど……いつかきっと、私だって。私、これからもがんばります。いつでも見ているって、言ってくれましたから。梢先輩が！,これが104期スリーズブーケの、集大成……！,目に焼きつけますから！,,これからも歌ってください。ずっと、あなたの歌を！
百生吟子,UR,蒼のツバメ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E8%92%BC%E3%81%AE%E3%83%84%E3%83%90%E3%83%A1%EF%BC%BD%E7%99%BE%E7%94%9F%E5%90%9F%E5%AD%90,こら、邪魔しないの姫芽。あとで遊んであげるから。花帆先輩、セラスさんもだけど、どうして宿題を貯め込んじゃうのかな。だって、いつかやらなきゃいけないことなら毎日やらなきゃ駄目じゃない。それだけ、今に全力で一生懸命ってことなのかな。……私もちょっとは見習った方が？いやいや、それはない。ない。,,今日は、みんなで撮影会に来ています。気持ちのいい空ですね。見上げた天の原色の空もこんなに綺麗で。メンバーカラーを決めてから、なんだか昔よりも青空が好きになった気がします。思い出すんですよね、ライブでみなさんが振ってくださったペンライトの色を。思えば、花帆先輩がおひさま色で、梢先輩は雨のイメージが強かったですから、そんなお二人にとって無くてはならない天の原をチョイスしたのは我ながらファインプレーだったかもしれません。いちばん星が輝くのだって天の原ですからね。え？シュガーパープルは……ええっと、うーん……ほら、綿菓子みたいに甘い雲が浮かんでいますよね！ね！,今年も、いろんなことがあった夏休みでした。毎日が本当にあっという間で、スクールアイドルクラブもみんながレベルアップできて。いい心持ちでFes×LIVEに臨めました。その中でもなんというか、最近小鈴が凄いんです！前に姫芽とも話したんだけど、小鈴って去年は空回りも多かったんですが、7月で自分のやりたいことを見つけてからはもう歯車が噛み合ったみたいにとにかく凄くて！歌もダンスもどんどん上達してて。相変わらず本人は自覚ないみたいなんですけど、だからこそ、もっと頑張らなきゃって毎日一生懸命練習してて。上達するはずですよね。友達として、どうだ小鈴は凄いんだぞ！って誇らしい反面、同じ部活のライバルとして私ももっと頑張ろうって思えるんです。えへへっ、ちょっと姫芽のテンションがうつっちゃったかな？というわけで、私も頑張るぞー、ちぇ、ちぇすとー！,今日のライブも頑張るぞー、ちぇすとー！,今日も綺麗な天の原色ですね。,,た、対戦よろしくお願いしまーす！
