メンバー,レアリティ,カード名,リンク,入手時,特訓時,特訓1回目,特訓2回目,ライブ開始,スキル発動,スキル発動(クロスボイス),SP発動
安養寺姫芽,UR,Link to the FUTURE,https://wikiwiki.jp/llll_wiki/%EF%BC%BBLink%20to%20the%20FUTURE%EF%BC%BD%E5%AE%89%E9%A4%8A%E5%AF%BA%E5%A7%AB%E8%8A%BD,アタシたちの挑戦は終わらない～！せんぱい下克上だ～！チャレンジ、いい言葉だよね。特にこういう状況ではさ、負ける確率が高かったとしても、突っ込まなきゃいけないんだよ。ほっといても負けるなら、細い勝ち筋、狙ってけ～！,,ね、知ってる～？『Link to the FUTURE』ってさ。去年、蓮ノ空女学院スクールアイドルクラブが、北陸大会を突破するために作った曲なんだ～。当時のアタシは大会を配信で見ててさ、すげ～って、テンション上がりまくり。特に、衣装がどかーんって変わるとことか！あとはあとは、みらぱ！のターンになったとたんに「あ！みらぱ！の音だ！！」って分かるところとか！！楽しく見てたんだけど……。その裏で、緊張もしてたんだ。あの時スクールアイドルクラブがピンチでさ。もしもアタシたちが送った通信量が足りなかったら、ライブは最後までできないかもしれない……。……だからお願い、最後まで……って、お祈りムード。でもこうしてアタシ自身が今回ステージでこの曲を歌うことになったことで、改めて、ふと思ったんだよね。蓮ノ空のネット禁止令……。それが通った世界で、アタシはこの場所にいられたのかな...ってさ。ゲームでの一芸入試が認められたのも今年からって考えると……この曲の繋がる力は、あの日から今にも繋がってる。そんな思いをちゃんと込めて、アタシも歌うよ！,この曲に加わるために、アタシも、一、1年生として、やれることを全部やろうって意気込んではいたんだよね。小鈴ちゃんも、吟子ちゃんも、ラブライブ！予選に臨むために、せんぱいたちの足を引っ張らないために、って一生懸命でさ。アタシとしても、戦いに挑むモチベーションをしっかり整えられた……はず、だったんだけど……。いやぁ、泉さんには痛いところを突かれたね。アタシさ、学生大会出てたチームでは、最年少だったわけですよ。で、今よりも全然、コミュ力足りないというか、勝つためだったらすべてを犠牲にしてでも努力するのが当たり前でしょう、みたいなのを自然と考えてたというか。それでまあ、ちょっとトラブったりもして。リーダーがとりなしてはくれたんだけど、チームの空気悪くしちゃったの、軽くトラウマでさ。いい雰囲気を作るっていうのが、潜在的に根付いてるというか。悪いばかりじゃないよ。それに、だからこそ、るりちゃんせんぱいに惹かれたわけだしね。でも、アタシはアタシで、るりちゃんせんぱいみたいにはいかない。……だったら、アタシらしく、仲間とコミュニケーションを取らないとって、強く学んだよ。小鈴ちゃんも吟子ちゃんも、アタシのことをわかってくれる、素敵な、仲間だしね！,みんなで繋がろ！楽しいよ～,VS VS～！,姫芽「怯むな～！押せ押せ～！」小鈴「ちぇすとーーー！！」,ちゃんと勇気も、出していかないとね～
安養寺姫芽,UR,ニャオシグニャル,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%83%8B%E3%83%A3%E3%82%AA%E3%82%B7%E3%82%B0%E3%83%8B%E3%83%A3%E3%83%AB%EF%BC%BD%E5%AE%89%E9%A4%8A%E5%AF%BA%E5%A7%AB%E8%8A%BD,うおー、ついに出た～！いやあ長かったねえ。怖すぎるよこういうの。いくら当たる確率上げるためとはいえまとめて買うなんて……。オトナの所業すぎるよ。さっすがお嬢様学校だぜ……。しかもこの子、かなりレアだからさ。もう心臓バクバクしちゃったよ。友達もそんなアタシを見て笑うんだもん。まったくも～、当たってなかったら今ごろ空気地獄にしてる自信あるって～。,,じゃじゃーん！じゃなかった、にゃにゃーん！良い感じに映えてるっしょ？このピクセルアート。『ニャオシグニャル』のためにデザインしてもらったんだ。今年から発足した部活の、現代デザイン研究会っていうとこでやってもらったんだよ。クラスの友達が始めてね、その宣伝の一環ってことでアタシたちの撮影に協力してくれたんだ。持ちつ持たれつってやつですね。友達が部長なんだけど、研究会をやりたがったのは今年入ってきた1年生の従妹ちゃんみたいで。その子はWEBデザインの一芸入試で入ってきたとか。アタシもそうだからか、新興のジャンルで入学してきた子がいると嬉しいよね。あ、そうそう。その従妹の子、るりちゃん相手に限界になってたから撮影の時めっちゃ面白かったよ。……え、アタシが言うな？なんで？,今年のみらぱの目標は発信！ということで、初心に立ち帰って歌った『ニャオシグニャル』、楽しんでいただけたかにゃ？うへへ～、ありがとにゃ～。アタシ、あんま意識してなかったんだけどさ、たまにナントカなのかにゃ～って言うんだよね。この前吟子ちゃんと話してたときに「姫芽のその「にゃ～ん」って何？」って言われて、それで気付いたんだ。そうだ、るりちゃんに「にゃ～ん」って言ってもらおう！って！吟子ちゃんは「いやそんな気付きを与えるために聞いたんじゃない……。」とか言ってたけど、いやいや、癖に理由なんてないんじゃないかにゃ～？るりちゃんのにゃ～を合法的に聴きたい一心で、どうにかにゃ～させる曲を考えた時に不肖安養寺姫芽、気付きました。みらくらぱーく！の所信表明、今年は発信を頑張ると口にしていたこと！発信とにゃ～を組み合わせて、『ニャオシグニャル』！ふっふっふっ、これは我ながら完璧な理論武装！まさかるりちゃんせんぱいも、アタシがにゃ～させたいだけだったとは思うまい！いや、所信表明を改めてしたいっていう気持ちそのものは本心だよ！？信じてにゃ？,願いが踊り出す♪,にゃ～ん！,姫芽「るりにゃんかわいいにゃあ～。」瑠璃乃「こちらルリにゃん……応答に困る。」,応答せよ！こっちら姫芽にゃん！
安養寺姫芽,UR,全方位キュン♡,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E5%85%A8%E6%96%B9%E4%BD%8D%E3%82%AD%E3%83%A5%E3%83%B3%E2%99%A1%EF%BC%BD%E5%AE%89%E9%A4%8A%E5%AF%BA%E5%A7%AB%E8%8A%BD,こ、これが……全方位キュン♡……！バレンタインって、こーんなに幸せなイベントだったんですね～……。うひひひひ～。,,うおあああああ～～～♡♡めぐちゃんせんぱい、るりちゃんせんぱい、衣装がと～ってもお似合いですぅ～！！夜なべして考えた甲斐がありました～。三日三晩熟成させた甲斐がありました～。吟子ちゃんの部屋に無理やり居座ってめちゃくちゃ練った甲斐がありました～最高です～♡あ、吟子ちゃんにはちゃんとお礼言いましたよ～？着やすさとかも含めてアドバイスもしてくれましたし～。それにしても……はぁ……なんて可愛いんでしょう。あとから気付いたんですけどね、これアタシも着るんだってことには。そしたらなんか、こずえせんぱいに、その気持ち、分かるわって言われたんですけど……こずえせんぱいは華やかで可愛いのめちゃくちゃ似合う人なのに、自覚なかったのかな～。どうですどうです、これが姫芽ちゃんの最高傑作、めぐちゃんるりちゃんに捧ぐ最高の一着。アタシも似合ってる？あ～それは……思ったより照れるね。,世界中を夢中にって、あるじゃないですか。めぐちゃんとるりちゃんで掲げた、みらくらぱーく！の志。アタシは、とっくにメロメロで、そんなアタシが何を言ったって、あんまり変わらないかなー、と思ったこともありました。でも、そのアタシの中のカワイイは、全力で尖らせて尖らせて、お二人の可愛さを、全面に押し出したい。という気持ちは、確かに内に秘めていたものでして。それはぜひ、お二人が共に形にしたい、そんなふうに、思ったわけです、はい。これなら、世界中を夢中にできる。アタシの中に、そんな確信がある。全方位キュン♡っとするステージ。さあ、みんな、存分に夢中になっちゃえ！,キュンキュン、させちゃうぞ♡,わ～、キュンキュンする～……。,姫芽「もっと可愛くなっちゃいますよ～」慈「頼んだよ、姫芽ちゃん！」,最高のカワイイは、ここにある！
安養寺姫芽,UR,"Hip, hip, hooray!",https://wikiwiki.jp/llll_wiki/%EF%BC%BBHip%2C%20hip%2C%20hooray%21%EF%BC%BD%E5%AE%89%E9%A4%8A%E5%AF%BA%E5%A7%AB%E8%8A%BD,あははっ、るりちゃんせんぱい、道連れじゃないですか～。るりちゃんせんぱいが「道なき道を行くのだ！」って歩道を外れて雪の中突っ込んでいくもんだから、ついて行ったらこれですよ。目の前で倒れらたら、アタシは巻き添えになるしかない！はあ、楽しい～。,,るりちゃんせんぱいの相棒としてヒーロー活動のお手伝いをしていく中でさ、ふと思ったことがあったんだよね。みんなの抱えている悩みにもいろんな種類があって、その中にはどうしようもないことだってあるんだ。例えば「何かで全国大会優勝したい」とかさ。分かるでしょ？そういうのって悩んでいる本人も必死だけど、競い合うライバルだって必死。相談してくれる子も「目指すもののために練習の手伝いをしてほしい」みたいな相談の仕方であって、もちろん「私を優勝させてください」とかではないんだけど。手伝った結果として惜しい終わりを迎えるとるりちゃんせんぱいも、もっとやれることあったんじゃないか……なんて思っててさ。勝負の世界ってそういうものなんだけども。そういうときに小鈴ちゃんのカバンが目に入って思ったんだ。そうだよ、結果がどうあれその頑張りは誰かが称えてあげてもいいじゃん！って。それでこの曲。るりちゃんせんぱいと一緒に作りました。どうだったかな？,なんと言っても、アタシは『ド！ド！ド！』が大好きなんですよ！誰かを応援したいって曲なら、やっぱり「フレフレ！」って言いたいんですよ！るりちゃんせんぱいが書き下ろした歌詞を見た時のアタシの興奮は、筆舌に尽くしがたいってやつです。でもそしたら、るりちゃんせんぱいはなんか微妙な顔して「そうじゃなくても、応援っていうのは姫芽っぽさだとルリ思う」って言ってくれて。ド！ド！ド！がただ好きなオタクが勝手に解釈してテンション上がってたんだけど、そういうことじゃなくて。純粋にアタシに合うから書いてくれた。いやあ、相棒の愛を感じたよねえ。アタシの理想、アタシの思う、みんなとステージで向き合う時の感覚。それもこの曲にはしっかり乗っていて……なんというか、無意識の中でもアタシの中にしっかりみらぱ魂が育っているのだと嬉しくなっちゃったな。と、いうわけで！この曲はよりいっそう魂込めて歌います！みんなもよかったら意識して聴いてみてね！,力の限り、応援してあげる！,フレー！フレー！,姫芽「がんばれるりちゃんせんぱい！」瑠璃乃「もち！頑張るよー！」,もっと、もっともっと！フレー！フレー！
安養寺姫芽,UR,邂逅の舞踏会,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E9%82%82%E9%80%85%E3%81%AE%E8%88%9E%E8%B8%8F%E4%BC%9A%EF%BC%BD%E5%AE%89%E9%A4%8A%E5%AF%BA%E5%A7%AB%E8%8A%BD,ほらほら、撮っちゃうよ～。せっかくのお姫様記念だもんねぇ。あははっ！吟子ちゃん、振り向くのが4フレーム遅かったね。結構勢いよく、カメラの方を向いてくれたけど、ブレることもなく、真剣に鏡で可愛いを作っているところ。小鈴ちゃんは、いい笑顔。ペカペカしてて、大変感服です。姫君小三角、降臨～。,,めぐちゃんは天才なのかもしれない……！ねえ見た！？このめぐちゃんの可愛い魔法使い衣装！帽子を敢えてめちゃくちゃ大きくすることで、ただでさえ小顔で可愛いめぐちゃんの愛らしさがさらに過剰に乗算されて計測不可能！　髪のボリュームと衣装で作ったふわふわの雰囲気に、あえてボディを絞ることで妖精のような魅力をプラス！可愛い！！最強！！……ふへへ。でもそれでいて、ちゃんと主役を食いつくさないように計算されためぐちゃんのポージングと衣装センス。本当に勉強になるよね～。ちゃんとアタシを引き立ててくれてさ。これならめぐちゃんより大きく映っていても、文句のひとつも出ないですよ～。思えばこの一年、めぐちゃんせんぱいには最後までたくさん勉強させてもらったなあ。来年はね、アタシの最高の魔法使いに恥じないよう、かけられた魔法を保って、みらくらぱーく！を作っていくって決めてるんだ。どう？　アタシの写真映り、良い感じでしょ～？これも全部、蓮ノ空に来たから得られたものなんだ～♪,去年の先輩たちにあやかって、アタシたちもお姫様衣装を着せてもらえることになったんだ～。嬉しいねぇ。姫芽ちゃんのお姫様ってことで、ちょっとややこしいかもしんないけど、そこはむしろ乗っかっていこう。姫芽姫って呼んでくれていいよ。吟子ちゃんも小鈴ちゃんも褒めてくれてね、嬉しかったんだ～。スタイル良くなるよう育ててくれたお姉ちゃんに、感謝だねぇ。これから先も、綺麗で可愛いを極めていくよ。小鈴ちゃんは、全力可愛い。吟子ちゃんは、しとやか可愛い。今回のお姫様の衣装は全部、先輩たちのアイデアをベースに考えたけど、アタシたちも、自分でそれができるくらい、自分で自分を理解して頑張んなきゃだからね。まず差し当たっては、小鈴ちゃんには、「徒町は可愛い！」って、毎日100回言わせようかな。……あははっ！冗談だよ冗談～。吟子ちゃんに怒られちゃう～。,じゃあ……エスコート、してくださ～い！,これが、めぐちゃんの魔法……！,姫芽「これが、お姫様の魔法！」吟子「……腹立つぐらい、綺麗……。」小鈴「可愛いよ、姫芽ちゃん！」,お姫様の姫芽ちゃん、姫芽姫って呼んでね～。
安養寺姫芽,UR,104/⊿TRiEDGE,https://wikiwiki.jp/llll_wiki/%EF%BC%BB104%EF%BC%8F%E2%8A%BFTRiEDGE%EF%BC%BD%E5%AE%89%E9%A4%8A%E5%AF%BA%E5%A7%AB%E8%8A%BD,姫芽「えへへ～。ずっと準備してた『オンゲキ』ステージ、ようやくお披露目だよ～。」吟子「今日は私たちで、ゲーム『オンゲキ』の世界を表現してみます。」小鈴「徒町も、ロックなシューターとして全力でパフォーマンスさせていただきます！うおー！ロックだぜー！」,,吟子「ゲームの世界を表現したいって言われた時は、どういうことだろうって戸惑ったけど、瑠璃乃先輩と姫芽にゲームセンターに連れてってもらって、『オンゲキ』を見せてもらって、それでようやくイメージがつかめた感じ、です。」姫芽「アタシがこの衣装を作りたいって言った時の吟子ちゃん、目をまあるくして驚いてて、可愛かったなぁ。」吟子「……だって、そういう発想で衣装を作ったこと、あんまりなかったから……。」小鈴「でもでも、作るって決まってからの吟子ちゃんは凄まじかったよね！姫芽ちゃんがゲームしてる横で、ずっとメモ取っててさ。」吟子「うん。でも、面白かった。こういう競技が実際にあったら、衣装はどういう素材でどういう着心地になるんだろうって、すごく想像が膨らんだから。ただ……。」姫芽＆小鈴「うん？」吟子「衣装によっては、ちょっと肌を見せるものもあるから、見る分にはいいけど、自分が着るのはちょっと、恥ずかしいっていうか……。」小鈴「えー！？みんな似合ってるよー！」姫芽「うんうん、吟子ちゃんも！それに、アタシも？でしょ？」吟子「似合うとか似合わないとかじゃなくて……。」小鈴「ええ～！？」姫芽「アタシたち、似合って、ない……？」吟子「……っ！似合ってるけど！」姫芽＆小鈴「えへへ～！」吟子「ああもう！なんなん！？」,姫芽「今回の衣装は、小物にもこだわったんだよね。武器から出てる効果はエフェクトって言うんだけど、ちゃんと立体で作ってるから触れるんだよ！」吟子「小物作りは、小鈴にもかなり手伝ってもらっちゃったね。」小鈴「うん！失敗もしたけど、その分質感がリアルになったって姫芽ちゃんや慈先輩にもお墨付きをもらえたし、チャレンジしてよかったよ！」姫芽「つづりせんぱいとかかほせんぱいは、特に喜んでたよね。よかったよかった。」吟子「そういう姫芽も、ステージ作り、かなり頑張ってたよね。」姫芽「えへへ～、まあね。全部を作るわけにはいかないから、バックスクリーンで映像映して、椅子やお花なんかは実物使って遠近感出してさ。大変ではあったけど、好きなゲームの世界を再現できて、すっごく楽しかったなぁ。」吟子「……私も。姫芽の好きなものを一緒に作れて、楽しかった。」小鈴「徒町も！3人で同じチャレンジできて、すごくワクワクした！よかったら、また、一緒に……。」吟子「うん、また、一緒に。何かやろっか。」姫芽「決まりだねぇ。よーし、またいつか、一緒に何かやれるように！」姫芽＆吟子＆小鈴「頑張るぞー！」,姫芽「さあ、行くよ！」吟子＆小鈴「バトル、スタート！」,姫芽「これで」吟子＆小鈴「どうだ！」,姫芽「せんぱいたち！」吟子＆小鈴「支援をお願いします！」花帆＆さやか＆瑠璃乃「後ろは任せて！」綴理＆梢＆慈「援護する！」,姫芽「行くよ！二人とも！」吟子＆小鈴「トラストスラッシュ！」
安養寺姫芽,UR,Dream Believers,https://wikiwiki.jp/llll_wiki/%EF%BC%BBDream%20Believers%EF%BC%BD%E5%AE%89%E9%A4%8A%E5%AF%BA%E5%A7%AB%E8%8A%BD,何をするにも、糖分は大事だからねー。甘すぎて困ることなんてないよー。ゲームをするにしても、スクールアイドルをするにしても、もちろんこうやって、学校で授業を受けるにしても、ね。美味しいよ、ちょっと飲む？,,受け継がれてきた伝統の曲、『Dream Believers』、かぁ。アタシってさ、どっちかと言うと、伝統の反対側にいる人間だと思うんだ。ゲームってそもそも、古いイメージないし、アタシがやってるゲームは、それこそ新しいオブ新しい、みたいなところがあるしね。それこそ、ゲームで一芸入試ができたのだって、今年かららしいし。でも、だからこそ、ありがたいよね、っていうか。アタシを伝統の輪の中に入れてくれて、ありがとう、って思うんだ。それと一緒に、頑張ろうとも思ったよ。この歌、歌わせてもらって。ゲームとアタシが新しいものだからこそ、これからも伝統に加わりたい。この先には、ゲームも伝統の中に入ってて当たり前になってほしい。これまで積み重ねてきたものを大事にして、この先に積み重ねるものになりたい。ぅぇ……あれ……アタシちょっと真面目すぎるかなぁ……にゃははぁ。,蓮ノ空女学院に入ったのは、めぐちゃんせんぱいとるりちゃんせんぱいから近いところで勉強させてほしかったから。ふたりみたいに、楽しいを全力で届けられる配信者になりたいと思ってたんだ。もちろん、入学する前からいろいろ研究しててね、めぐちゃんの可愛いポーズとか、るりちゃんのふとしたあったかさとか、どういうところに根付いてるんだろうな～ってたくさん見てた。いや、本当に研究のためだよ？ うぅ……しょ、初見はどうしても……単に楽しんじゃうけど、アーカイブ何度も何度も見返してた。めぐちゃんせんぱい、アタシの配信見てそれに気づいてくれたみたいでさ～。すっごく嬉しかったな～。でもね、それをめぐちゃんに気づかれてるうちはまだまだだとも言われたんだ。アタシが、アタシとして、完全にオリジナルの楽しい配信者になるために……アタシはまだまだ勉強中。最高の環境で！ だから頑張るね。いつかアタシは、きっと『みらくらぱーく！』にふさわしいアタシになってみせるから！,みらぱの時間だよー！,いいよー。,姫芽「楽しいなぁ...」瑠璃乃「楽しいが一番！」慈「それが、みらくらぱーく！」,もっともっと、楽しくなりそうだよー！
安養寺姫芽,UR,青嵐の鯉流し,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E9%9D%92%E5%B5%90%E3%81%AE%E9%AF%89%E6%B5%81%E3%81%97%EF%BC%BD%E5%AE%89%E9%A4%8A%E5%AF%BA%E5%A7%AB%E8%8A%BD,めぐちゃん、るりちゃん...蓮ノ空の部室だよ...わ、めぐちゃんせんぱい、るりちゃんせんぱい、どうしたんですか？え？これ？いや、別に普通のことですよ、普通の。推しを連れ歩く文化？みたいな,,やっほー、みんなこんにちわ～。蓮ノ空女学院スクールアイドルクラブ所属、安養寺姫芽でーす。蓮ノ空に入学して一月が経ちました。えへへ、楽しいことがいっぱいだねぇ。みらくらぱーく！にはますます夢中...でもそれだけじゃなくて、一緒に頑張るみんながいるんだよ。アタシの同期、吟子ちゃんと小鈴ちゃん。ふたりともなんというか、頑張り屋さん？向いてる方向は違うんだけどね。吟子ちゃんは最初から伝統のために頑張ってて、小鈴ちゃんは...うん...うん、全方位に頑張ってるね。あはは。ふたりを見てるとアタシも頑張らなきゃなぁと思えて、すっごくいい同期だなって思う。これからよろしくね～。,そうそう、吟子ちゃんと小鈴ちゃん。ふたりにもきちんとゲームの布教をしたんですよ～。吟子ちゃんは、画面見ながらキーボードを動かすのに凄い苦戦してて、その時の顔だけ見ると凄いゲーム強そうな雰囲気出てて面白かったな～。小鈴ちゃんはすっごくわちゃわちゃしてた。後ろから見てたんだけど、画面がすごいくるっくる動いててね、アタシも何が何だかわからなくて目が回っちゃった～。もしふたりが迷惑じゃなければ、ふたりが楽しいって思えるまで色々付き合って教えてあげたいな～、なんて思ってたり。それが最近の目標、かも。あ、みらくらぱーく！のことも布教したんだけど...これは不味かったみたい。みんな自分のせんぱいが大好きなんだねぇ。あはは～,頑張っちゃいますよ～,ゆるゆるどかーん。,姫芽「張り切ってこーねぇ～。」吟子「ゆ、ゆるい…！」,さぁみんな、ご一緒に～
安養寺姫芽,UR,みらくりえーしょん,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%81%BF%E3%82%89%E3%81%8F%E3%82%8A%E3%81%88%E3%83%BC%E3%81%97%E3%82%87%E3%82%93%EF%BC%BD%E5%AE%89%E9%A4%8A%E5%AF%BA%E5%A7%AB%E8%8A%BD,わぁ～……るりちゃんボイスのラジオ放送……脳に突き抜けて気持ちいい...うへへ……るりちゃんせんぱいのやりたいことはアタシにも想像つかなくて、アタシがそれを潰すことにならなくてほんとに、よかった。,,『みらくりえーしょん』お届けいたしました～。これが、104期みらくらぱーく！の曲…… ……104期、みらくらぱーく！……。アタシ、やっぱり腑抜けてました。めぐちゃんとるりちゃんは最強で、かっこかわいくて……でも、それしか見てなかった。それしか見せてくれないおふたりが凄いっていうもあるけど……ほんとのほんとにメンバーなら、そうじゃないところもちゃんと頑張って見て、支えていかなきゃいけなかったのに……。でも、今日はそれに気づけた一日目。るりちゃんせんぱいのやりたいことを、アタシが精いっぱいフォローします！るりちゃんせんぱいが、アタシにしてくれたのと同じように！,それはそうと！アタシの大好きなるりちゃんせんぱいの話をさせてください！るりちゃんせんぱいの慈愛に満ちたやりたいこと！頑張ってるみんなの為に出来ることをしたいという気持ち……！まさしく現代の聖女……！ラジオのお手伝いをさせてもらいながら、思ったこともあるんです。アタシのことを全力で支えてくれたのも、るりちゃんせんぱいの優しさの一貫だったんだって。ありがたいと思うと同時に、るりちゃんせんぱいのちっちゃくて可愛い背中にアタシまで荷物を載せちゃダメだとも決意できました。だってもう、アタシもみらくらぱーく！のメンバーですから！るりちゃんせんぱいのキャパシティはできる限り大きくして、るりちゃんせんぱいが両手いっぱいにできることを増やせるように、これから頑張りますよ～！,ここからが、みらくりえ～しょん！,ほんとに楽しい！,姫芽「いつでもかかってこいです！」瑠璃乃「よっしゃー！」,アタシは、みらくらぱーく！
安養寺姫芽,UR,ファンファーレ！！！,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%83%95%E3%82%A1%E3%83%B3%E3%83%95%E3%82%A1%E3%83%BC%E3%83%AC%EF%BC%81%EF%BC%81%EF%BC%81%EF%BC%BD%E5%AE%89%E9%A4%8A%E5%AF%BA%E5%A7%AB%E8%8A%BD,アタシは、そんなに器用じゃない。ゲームでだって、集中しすぎるくらい集中して、突っ込むのがアタシの役目。だから...。ゲームの仲間も、スクールアイドルのせんぱいたちも、いろんなことができるから。...アタシにもできるって、思い込んじゃってたのかな。アタシは、アタシの役割をこなすためにも、1つのことに絞らなきゃ。せんぱいたちに、心配も迷惑もかけたくない。,,さあ、やってやりますよ！アタシたちの最高のパフォーマンス！！！みらくらぱーく！の『ファンファーレ！！！』！！どうぞこのステージを、楽しんでいってくださいね！！...いろいろと、せんぱいたちにはご心配をおかけしました。ラブライブ！に向けて頑張っていかなきゃってところで、アタシが足を引っ張るわけにはいかなくて...。...ゲームも不調で、ほんとのほんとにいっぱいいっぱいだったみたいです。自分の調子にも気づけないなんて、アタシはアスリート失格だなあと気落ちもしました...。でも、支えがあったんです。おかげでアタシは気づくことができました。無意識に選ぼうとしていたものは、最初からひとつ...。アタシにとっては、みんなと作る楽しいこと！みんな！みらぱ！のステージはーーアタシと楽しも！！,アタシにとって『ファンファーレ！！！』は、全力でみんなと一緒に楽しむための歌。アタシの気持ちをみんなに伝えて、伝えるだけじゃなくって、気持ちを1つにしてもらうための歌。みんなとアタシは、ここからもっと、もっと盛り上がれる！まだまだ全然盛り上がれる！だからアタシに乗って、声出してってなもんですよ！スクールアイドルクラブのみんなに、たくさんの楽しいを教えてもらいました。アタシにとって、何が大事なのかも。アタシにとって、大事なのは対人戦。人と繋がることが、何よりも楽しい！だからさ、みんな！アタシの楽しいを、みんなの力でもっともっと大きくして！最高の景色を見せることだけは、約束するからさ！,先陣切って、叫ぶんだ！,大好きです！！,姫芽「アタシ、やったります！」慈「私も応援するよ！」,アタシ、全力で行くよ！対よろ！！！
安養寺姫芽,UR,蓮ノ空歌留多,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E8%93%AE%E3%83%8E%E7%A9%BA%E6%AD%8C%E7%95%99%E5%A4%9A%EF%BC%BD%E5%AE%89%E9%A4%8A%E5%AF%BA%E5%A7%AB%E8%8A%BD,ありゃりゃ、困ったなぁ。割と映え狙いで来たのに、ちょっとこれは、ゆっくり見てくことの方、優先したいなぁ。姫芽ちゃんてば、根がインドア派だから、こういう時にアクティブになりきれなかったりするんだよね～。めちゃめちゃ綺麗だと、見とれちゃうが勝つっていうか。めぐちゃんせんぱいとるりちゃんせんぱいに、かわいい写真撮って帰るって約束したのに～。困った困った～。,,じゃかじゃ～ん！羽子板～！いやぁ、やってみたかったんだよね。なんてったって、るりちゃんせんぱいも去年は超楽しかったって言っててさぁ。結構買うか迷ってたんだけど……。一緒に初詣来てた吟子ちゃんが、片方買うけど、って。それって、もしかしなくても、一緒にやってくれるってことだよね。いやぁ、嬉しいなぁ。るりちゃんせんぱいは、相手に落書きするなんて気が引ける～って、優しい一面見えちゃってたけど、せっかくやるなら真剣勝負、ルールで決まってんなら、落書きもするっしょ～。ね、吟子ちゃん。ってことで、めちゃめちゃ白熱したし、楽しかった。……まあ、結構真っ黒になった後でさ、吟子ちゃん、羽子板はもう持ってるからあげる、って言ってくれちゃってさぁ。お姉ちゃんともやったら、って。優しいよねぇ、抱きしめちゃおうかと思ったよ。お互い真っ黒だからやめといたけどね。ちなみに、羽子板は遠慮しといた。吟子ちゃんとおそろで買ったのは、これだけなんだし、記念にね。それはそれとして、お姉ちゃんとも羽子板やろっかな、ふへへ。,今年のお正月は、大変充実しておりました。あ、明けましておめでとう。今年もどうかよろしくね。いろいろ出かけて、本当に楽しかったんだ。めぐちゃんせんぱいとるりちゃんせんぱいにも、お土産渡せたし。写真も撮ったんだよ、水引ミュージアムってとこ。綺麗でしょ。アタシの顔はこう、ちょっと映えとは違うけど置いといて、本当にね、浸れる感じの場所だったんだ。るりちゃんせんぱいとは、今度一緒に行こって約束したよ。もしかしたらるりちゃんせんぱいのことだから、その前に1人で1回行っちゃうかもだけど……ふふっ。今年のアタシは、振袖も着て、初詣も行って、映えスポットだって行っちゃって。アタシ、高校生でスクールアイドルなんだな～って、すっごい実感したお正月でした。あ、もちろんゲームもしたよ。年越しゲーム！この日だけは、お姉ちゃんも一緒に遊んでくれるんだ～。めっっちゃ弱いけどね！,一緒に羽子板、やる？,あはは！落書きしちゃうぞ～,姫芽「羽子板勝負～！」吟子「落書きはごめんなんだけど！」,誰かと遊ぶって、やっぱ楽しいね！
