メンバー,レアリティ,カード名,リンク,入手時,特訓時,特訓1回目,特訓2回目,ライブ開始,スキル発動,スキル発動(クロスボイス),SP発動
夕霧綴理,UR,ツバサ・ラ・リベルテ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%83%84%E3%83%90%E3%82%B5%E3%83%BB%E3%83%A9%E3%83%BB%E3%83%AA%E3%83%99%E3%83%AB%E3%83%86%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,やっぱり…やっぱりさやも、ボクがおかしいと思う…？本当は分かってるんだ！でもボクは、ボクでしかないことが、こんなにも、辛いよ…。おかしいな、雫が痛い…。,,やっと、見つけたよ。長かったよ、長かった…。どうしてこんな気持ちになるんだろう。嬉しいのに、悔しい。悔しいのに、ボクは嬉しいんだ。何となくしか分からなかった雨上がりの空の良さ。何となくしか分からなかったのに、大好きだった景色。答えはいつも空にあった。ずっと届かない場所にあって、でもずっと同じ空があったんだ。手を伸ばそうとも思わなかった。気づけなかったから。認めようとも思わなかった。諦めていたから。でも、今は違うよ。空が教えてくれたんだ。君にはもう、翼があるって！翼が言ったんだ。いつでも、隣にいるって！,置いていかれそうになって、初めて走り出したんだ。初めてのことだから、転んだ。擦り剥いた。痛かった。でもボクは、独りじゃなかった！だから、立ち上がらせてもらえた。こずとめぐが支えてくれた。こずとめぐも立てる理由があった。だからボクはまだ走れた。今はもう、昔とは違う。だから頑張れたんだ。頑張って、頑張って、走って、走って…。待ってくれていたさやは教えてくれた。嬉しいのに悔しい。ボクはきっとさちに怒っていたんだと。「そっか」って思った。怒るくらい、信じてたんだ。そして今、信じていて良かったって、そう思えたんだ。そんなことにもようやく気付けたんだ。だから今はもう、飛べるよ！,呼ぼっか、雨上がり！,うん、ボクも好き！,綴理「雨、上がるかな…」梢「私たちなら、大丈夫」,こんにちは。新しくて、美しい世界！
夕霧綴理,UR,バアドケージ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%83%90%E3%82%A2%E3%83%89%E3%82%B1%E3%83%BC%E3%82%B8%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,大丈夫、なれるよ。キミもいつか、すごいスクールアイドルに。特別なことなんて何もいらない。特別なことじゃないから。なりたいと思うまま、踊ってみて。それを続けて。ボクはいつでも見てるから。わがままでいい。何もなくてもいい。不完全で、未完成で、何よりも煌めくもの。それが、スクールアイドルだ。,,春が香って、夏が注いで、秋は過ぎ去る。そろそろまた冬が積もって、鼻をくすぐる春の匂いを待ち焦がれることになるのかな。……そうだね、時は続いていく。ボクが立ち止まっても、振り向いても、お構いなしに。空は身勝手で、ずっと見ていたいと願う景色も流れていく。でも、雨が降り続いていたら、ボクの見たい景色はいつまで経っても見られない。雨は上がるから……好きなんだ。身勝手なのは、ボクの方なんだって気付いたよ。過ぎ去る時を受け入れよう。前に進むことを受け入れよう。飛び立つ翼は、ずっと前に託された。翼が言ったんだ。「きみはもう大丈夫」だって。翼に身を任せなくても、踏み出す足があるんだって。踏みしめる地面は怖い。でも覚悟して、一歩前に進んだつもりだった。なんの感触も無かった。美しい空を飛んでいた。翼は何も言わなかった。だって、翼はボク自身だったから。,これが『バアドケージ』。ボクの……巣立ち。未来の歌。ボクには、この鳥籠が本当に美しく見えていたんだ。地面に転がって、ただ、翼を焦がれていた時に目に入った鳥たちの住処。鳥かごは、美しい翼を持つ鳥たちであふれていた。その中で「好きに飛んでいいよ」と言われても怖かった。ボクはみんなとは違う。空と海の曖昧な水平線のせいで、どこまで飛んでいいのかも分からなかった。ともすれば、気づかないうちに水に触れて、濡れた幼い羽根で沈んでいくだけだと思っていた。実際に沈んで余計に怖くなった。そうして時は過ぎ去って、本当の翼が気づけばボクの傍で羽ばたいてることを知って、このままがいいと願った。でも違った。ボクはいつの間にか飛び立つこともせずにただ、自分の使わない翼を見つめているだけになっていた。これから本当の自由が待っている。ボクが何をしてもいい自由。それはとても恐ろしいことだけど、今のボクは自由を望めている。鳥籠に憧れ、手を引かれて、翼を得たんだ。……もう昔のボクじゃない。大丈夫。さあ、次はどこを目指そうか？遥かな水平線の先には、何が待っているんだろう。心から……楽しみだ！,始めよう！特別じゃない……すごいこと！,思い出を抱いて……,綴理「キミなら……大丈夫！」小鈴「徒町も、いつか！！」,みんな！大好きだよ！……ボクより。
夕霧綴理,UR,KEY of Like！,https://wikiwiki.jp/llll_wiki/%EF%BC%BBKEY%20of%20Like%EF%BC%81%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,しー。まだ喜ぶには早い。さやにも絶対バレないようにするんだ。これをめぐのお肉が隠してくれる。レジでピッてさえされれば、ボクたちの勝ちだよ、すず。さやはね、カゴに入ってる時に気付くと棚に戻しちゃうけど、レジのお会計で気付くと諦めるんだ。「店員さんに申し訳ないから」って。これ、豆知識。……ん？あ、さや。なあに？なんでもないよ。……蟹？な、なんのことだか……。あぁ……待ってぇ～……,,めぐが、これまでの3年間全てを詰め込んで曲を作るって。だから、思いを託したよ。あの時のめぐの目が「任せて」って、そう言ってた。めぐの3年間は、ボクの3年間で、こずの3年間でもある。いろんな事が、あったよね。でもそのいろんな事のおかけで、気付けたこともたくさんあった。ボクの思い。こずの思い。めぐの思い。全部が束ねられて作られたのは、夢の扉を開くための鍵なんだ。走りだそう、未来を信じて。これまでのボクたちの軌跡は、夜空の星となって、輝く。星空に照らされたステージは、今までのどんなステージよりも、綺麗に見える。そのはずだ。負けられないね、ラブライブ！,「ぜったい世界を夢中にする」。ふふっ、めぐの思いが詰まっていたね。力強い言葉は、心に響く熱を持つ。これまでみんなで作ってきた道のりの先に、めぐが見たものはそれだった。完成した歌詞を見て、応援してるってそういった。でもそうしたらめぐは少し目を丸くした後、ぶすっとむくれて言ったんだ。「これを一緒に歌うんだから、応援じゃなくて協力してもらう」って。ふふっ。めぐは最初、自分とーーそれから、まだボクが知らなかった幼馴染と。ふたりだけでやるって言ってたんだよ。忘れちゃったのかな？それとも……。これもまた、軌跡のおかげなのかな。めぐには、本当に助けてもらってばっかりだ。めぐがいなくて、ボクはどうにもならない夜があった。少しでも返せることがあるなら、ボクも応援より協力の方がずっといい。それに、ラブライブ！に臨むこの曲のことなら、協力どころじゃない方がいい。めぐが大好きな楽しいことは、きっとボクの好きなすごいことだ。,最後に夢を、叶えるために！,先に進むよ。,綴理「三年越しの思いを」慈「うん。掴みに行こう！」,星の海に、漕ぎ出そう！
夕霧綴理,UR,AURORA FLOWER,https://wikiwiki.jp/llll_wiki/%EF%BC%BBAURORA%20FLOWER%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,おちついて。それでいい。きっと伝わる。ボクは信じてる。大丈夫。これまで積み重ねてたものは、崩れ去ったりはしない。ステージの上ではただ自分を信じて。ん？もし何かあったら？その時は、3年生がどうにかする。どんな経験も、してきてるよ。,,ようやくたどり着いたよ。長かった。登る山道は数あって、どれを選んでも迷路みたい。山頂が見えそうになって、それでもダメで一度降りて。そんなことを繰り返しているのは、本当に大変だった。それでも、ここに来たかったんだ。この山の頂で、オーロラが見たかった。山頂で見えるオーロラがあまりにも美しいことだけは知っていたんだ。徹夜で語り尽くしてくれた人がいたからだね。……チャンスは、これが最後。ボクはボクにできる全力を尽くす。ボクをスクールアイドルにしてくれた仲間たちと一緒に、この鳥籠が何よりも素敵な場所だったと示して終わるんだ。蓮ノ空、さいきょー、ってね。,楽しい、楽しい、楽しいね！みんなの重いが集まった、スクールアイドルの祭典！そのステージで披露する、ボクたちの『AURORA FLOWER』。これまでの全てを糧にして育った満開の花は、この空に満開に咲き誇るんだ。たくさんの雨を通ってきた。たくさんの雨上がりを見てきた。大好きな空に、ボクたちの今までの全てを。そう、花咲かせよう。……みんな緊張してた。それはそうだ。みんな心配もしてた。それもそうだ。でもやっぱり……うん、みんな大丈夫だって思ってた。手を繋いで、輪になって。それはもしかしたら、最初から花だったのかもしれないね……なんて。,行こう、満開の星空へ！,みんなで、全てを！,綴理「さあ、来たよ！約束の舞台！」梢「必ず夢に、届いてみせるわ。」,準備はいい？夢のオーロラが来るよ！
夕霧綴理,UR,COMPASS,https://wikiwiki.jp/llll_wiki/%EF%BC%BBCOMPASS%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,ボクたちも見えたね、4度目の桜。言われた通り、もっともっと、満開にしよう！時は、進むもの。春が咲くのは、もうまもなく。蕾は兆しだ。ボクたちに教えてくれる、メッセージ。だったら今から、ボクたちにできることは、何だろう。考えよう、3人で。,,うん……満足した。今回はね、衣装も、振り付けも、曲も歌詞も、ボクが関わったんだ。衣装はぎんとめぐにも相談した。振り付けは、さやとすずに。曲は、こずとるりに。歌詞は、かほとひめに。ボクの全部を使ったよ。全力を出した。その上で、わがままも言ったんだ。これはボクの曲だから、みんなの話を聞いても、それを全部乗せられるわけじゃないって。それでもいいよって、みんなが、手を貸してくれた。……温かい場所。ここでの記憶をコンパスに、ボクはこれから飛び立つ。憧れのその先へ。憧れていた場所の、さらに向こうへ。そして、さやとすずに、ボクにできることを残して。これからの2人が、コンパスを手にできるように。きっと、すごいスクールアイドルになれるよ。,『COMPASS』について、話すことはあまりない。全部、この歌詞に置いてきた。この曲がコンパスだから、これを見れば大丈夫なように、してきたつもりだ。それをさやとすずが、どう思うかはわからないし……、聞かないようにも、してるけど。楽しみだな。ボクの旅立ちは、みんなの旅立ち。変わるって、そういうこと。ボクの存在はちっぽけでも、ボクが変われば、みんなが変わる。ちょっと道を変えるだけで、出会う人も変わるように。その軌跡に自信がついて、そうすればきっと、羅針盤は頼もしく見えてくる。ボクの手にあるコンパスは、まっすぐに、前を向いているよ。みんなは、どうかな？,DOLLCHESTRAを、始めよう！,憧れを、超えていこう！,綴理「見てるよ、……ずっと。」小鈴「はい！頑張ります！」,これがボクたちの舞台だ。
夕霧綴理,UR,桃節銘記,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E6%A1%83%E7%AF%80%E9%8A%98%E8%A8%98%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,あ、さちの空だ。傘が呼んでたから、気づいたんだ。もう雨降ってないよ、って。雫が鳴らなくなると、傘の声が聞こえるね。...この空なら、飛べそうかな。,,3月だね。去年の今頃、ボクは何をしていたかな。月が変わって新しい1日になるたびに、そんなことを思ったり思わなかったり。思うときは思うところがあるときで、あまり楽しい思い出じゃなかったりするんだけど。でも来月にはもう、さやと会ってるんだよね。頑張れ、去年の夕霧綴理。振り返って、今年の3月はどんな3月かな。 まだよくわからないけれど、きっといい月になると思う。3月の最初はひな祭りって言うと、1日と2日がちょっと可哀想かな？じゃあ1日と2日は、その準備。ボクたちのひな祭りを3月の最初は届けよう。ほんのりぼんぼりひな祭り。,雨が上がった空に、雲が流れて行く。あの子はどこに行くんだろうね。見上げることができるのも、雨が上がったから。じゃないと、口に入るからね。飲んじゃダメだよ、雨。雲が流れてどこかに行って、 3月の空は雨上がり。雫が鳴らなくなって、 傘が止んだことを教えてくれる。気持ちいいのに、なんだかみんなが寂しそうなのは、雲が行っちゃうのを見送るからかな。素敵な空だね、雨上がり。ボクも好きだよ、この優しい空の色。うーん...3月、か。来年のボクはどう思うだろう。楽しみなだけの3月で居られたかな。,過行く空に、灯りをつけて。,優しい色だね。,綴理「3月の空も綺麗だよ。」梢「そうね、本当に。」,大丈夫、空はこんなにも明るい。
夕霧綴理,UR,抱きしめる花びら,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E6%8A%B1%E3%81%8D%E3%81%97%E3%82%81%E3%82%8B%E8%8A%B1%E3%81%B3%E3%82%89%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,そんなこと言っても、ボクは今、ただの「ス」…だし。なろうと思えばスクールアイドルになれるなら、今までのボクは、何でもなかったのかな。よくわかんないや。,,今が変わると思い出も変わる。思い出を追いかけたよ。一度奥底に仕舞ったものも引っ張り出しては寂しくなってたものも…。不思議だよね。一度色褪せたはずの記憶がいつのまにか輝きを取り戻して、ボクの中に浮かんできたんだ。今のボクは4月のボクでも11月のボクでもない、3月のボク。3月のボクはね、めぐとこずとそれからさちとの思い出がどうしようもなく好きなんだ。一生抱えて大事にしていたいって思えたんだ。ねえ、さち。キミはどうかな？3月のキミはボクたちとの思い出をどんな風に抱えるだろう…『抱きしめる花びら』を届けて、見たさちの笑顔…おかしいな、4月のさちと11月のさちと今のさち、どうして同じ顔をしているんだろう…。,いつか、さちは言ってたよね。さちと4月にやったライブでさ。来年このステージに立てたら、キミもスクールアイドルになれるって。同じステージに立つことは無かったけど、ボクはどこよりも熱い氷の上で踊ったよ。その日から、今日までずっと、ボクはDOLLCHESTRAの夕霧綴理。ねえ、さち。ボクは今、スクールアイドルだよ。さちの言ったことはいつも正しかった。それがつらいときもあったけど、でもさちのやった正しいに救われたことも、たくさんあった。いつかまた行こうね、市場。ボクはまた行くよ。居場所があるから。もう、ひとりじゃないから。,思い出の花束を、送ろう。,受け取って…ほしいな。,綴理「ボクはわかってた。」慈「まあ、そうかもね。」,抱きしめる花びらは、こんなにも、愛おしい。
夕霧綴理,UR,いつでも、いつまでも,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%81%84%E3%81%A4%E3%81%A7%E3%82%82%E3%80%81%E3%81%84%E3%81%A4%E3%81%BE%E3%81%A7%E3%82%82%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,ボクのいる、DOLLCHESTRA。ボクの、一番大切な思い出。この写真を手に、ボクは行く。水平線の向こう側。見たことのない景色を見に、空を飛んで、海を渡って。この足で歩んで、ちゃんと進めるよ。きっと、ボクの背中を見ている子が、いるから。,,時は流れるもの。時は進むもの。必ず来るもので、必ず過ぎ行くもの。いいことも、悪いことも、この三年間でたくさん学んだよ。さやが教えてくれたんだ。これまでのボクは無駄じゃなかったこと。すずが教えてくれたんだ。未完成でも、進んでいけること。さちが教えてくれたんだ。この先はきっと明るいこと。過去も、今も、未来も。ボクにとっては眩しいものだから。この先も進んでいける。この今を大切な過去にして、これからの未来を、今にする。そうしたらまた未来が楽しくなる。次の夢はもう口にした。こずも、めぐも、未来が楽しみだ。背中はもう押してもらった。だからこれからも見ていて、ボクの歩んでいく背中を。きっと……ボクは誰かの憧れで、居続けるから。,春の匂いがしてきたね。別れと、出会いの季節だ。ありがとう。ボクは、気づけば最初から、スクールアイドルとして応援してもらっていた。その幸せに気づけたのが、遅れてしまったことは惜しくも思うけれど、あの日々も、今となってはかけがえのない思い出だ。ライブに出るたびに、遠征に行くたびに、たくさん、たくさん見られた、ボクの赤。あの光景は、ボクにとって……、これからを生きていくことができる、本当に大きな杖だから。ありがとう。それしか、言えることはないけれど。みんなにもらったたくさんの思い出を、束ねて、大切に持っていく。代わりと言ってはなんだけど、ボクから1本のリボンを、送ろう。ボクがいた、証。ボクが、みんなの応援を受けていた、証。たまにそれを見て、思い出してくれたら、嬉しい。ボクもたまに、思い出すから。ずっと、ずっと、大好きだよ、みんな。,さあ、スクールアイドルを、始めよう。,夢の先へ。,綴理「さあ、行こうか。」さやか「どこまでも。」小鈴「楽しみです！」,ありがとう、ボクの夢。
夕霧綴理,UR,革命の舞踏会,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E9%9D%A9%E5%91%BD%E3%81%AE%E8%88%9E%E8%B8%8F%E4%BC%9A%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,されるがまま、なすがまま。今夜は楽しい舞踏会。でも、ボクたちがお姫様で大丈夫？,,どうしてこんなことになったのか、あまり覚えていないけど、それもまた夢みたいな不思議な気持ちを引き立てる。同じ衣装を着て舞台に立つんじゃなくて、それぞれ役割を持って舞う舞踏会。今日は衣装もちゃんと考えた。古い伝統と新しいDOLLCHESTRAとこずとめぐの気持ちも借りて、煌めきを手にこのステージへ！さやは可愛くて柔らかい衣装が似合うと思っていたけれど、こういうのだって着れちゃうんだ。凄いよね！当たり前みたいに手を差し出して、それから「やり過ぎですかね？」って笑ってた。そんなことないのにね。むしろ、ボクはいつもさやに手を引かれてばっかりだ。,夢の舞台、想いの具現。だからここはきらめきの生まれる場所。めぐとこずとね、話したよ。こんな風にまた3人で笑い合えるなんて思わなかった。痛みはそれぞれ別物で、向き合う事も出来なくて、分けてもらってもどうする事も出来なかった。でも今はみんな手を取ってくれる誰かがいる。だから大丈夫になれた。めぐとこずとね、笑ったよ。こんな風に笑う人たちだったかな？…違うね、きっと変わったんだ。ボク自身もきっと、水色のきらめきに触れて変わった。「一緒にいきましょう」と言われるだけでこんなに手が震えたんだ。そして震える手はすぐ止まるんだ。,それじゃあ、連れてって。,夢の一時を。,綴理「楽しいお祭りだ。」梢「表現。」慈「素敵な舞踏会だね。」,ここは、きらめきの住む場所だ。
夕霧綴理,UR,福音の銀河へ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E7%A6%8F%E9%9F%B3%E3%81%AE%E9%8A%80%E6%B2%B3%E3%81%B8%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,そうだね、せっかくだから、語ろうか。みんなと合流する前に、102期の昔話を。長く暗い船旅だったかって言われると、そんなことはないんだ。こうして明かりもあって、楽しく話した、幸せな時間も長かった。でも、うん。今二人に、こうして話せることが、何よりも幸せであることは、間違いない。この先に、明かりが消えることは、きっとない。,,船に乗りたいと思ったんだ。出航の日の晴れ空は、美しかった。ボクはただ、海原に焦がれて、舵取りも海図の読み方もわからなかったけど、先に乗っていた人や一緒に乗り込んだ仲間に、本当に助けられた。助けられっぱなしで、ただ美しい海に魅入られていた。嵐の夜もあった。凪の海に、思いを馳せた。新しい仲間が増えるたび、喜びもあって、そのたびにたくさんの経験をした。眩しい太陽と、耳に触れる潮騒。ボクたちが目指したのは、遥かなる夢の大地。もうすぐ辿り着く。そんな予感があるんだ。目的地はほど近い。そんな時に胸を打つのは、一緒に同じ船へと乗り込んだ仲間のこと。もうすぐだねって、誰かが言った気がした。期待に胸を弾ませて、水平線の先を見つめる誰かもいる。ボクたちは行く。最高のその先へ。航海日誌に到達の喜びを刻むんだ。ボクと、仲間と。今日はそんな決意の夜だ。,蓮ノ空女学院スクールアイドルクラブ102期生、夕霧綴理だよ。同じ名乗りをする仲間がふたりいるよ。こずとめぐと、ボク。これから一緒に、ラブライブ！に挑みます。一度目は揃うことがなかった。二度目は、ボクも悔しさを知った。こずだけの夢は、いつしかみんなの夢になって……ボクの夢だったスクールアイドルと、重なった。めぐの夢とも……重なった。ラブライブ！優勝、世界中を夢中にするスクールアイドル。ふたりの夢はボクの夢よりも遥か高いところにあるものだと思っていたけど、違ったんだ。ボクがスクールアイドルになりたいと思ったのは、ボクの心をスクールアイドルが打ったから。ボクの胸を打つスクールアイドルは、誰よりも強いきらめきを持つスクールアイドルだったんだ。だから行こう。めぐと、こずと一緒に。ボクらの夢を叶えるために、蓮ノ空女学院スクールアイドルクラブが、誰よりもきらめくスクールアイドルであると、証明するために。,星の歌を、奏でようか。,過去を、未来へ繋ごう。,綴理「ボク達、星の歌。」梢「大三角、ね。」慈「……いつまでも。」,これからはずっと、明るい。
夕霧綴理,UR,102/R.B.P.,https://wikiwiki.jp/llll_wiki/%EF%BC%BB102%EF%BC%8FR.B.P.%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,綴理「じゃーん。今日はね『オンゲキ』っていうゲームの世界を再現してみたんだ。だから、今日のボクたちはスクールアイドルであり、シューターでもある。わかるかな？」梢「すみません、突然なぞかけが始まってしまって。今日の私たちは『オンゲキ』世界の競技者である、シューターに扮してライブをさせていただきます。」慈「めぐちゃん率いるこの『オンゲキ』ユニットが、可愛いでステージを支配してしんぜよう！みんな覚悟はいいか～？」綴理「お～！」梢「……説明は追々ということで、皆様、本日はよろしくお願い致します。」,,慈「『オンゲキ』っていうのは、アーケードゲームの音ゲーで、るりちゃんと姫芽ちゃんが見つけてきたんだけどさ、意外にも梢が結構出来るようになったんだよね。」梢「意外にも、というのは聞き捨てならないけれど、確かにゲームというものにはあまり触れてこなかったわね。でも、流れてくる譜面に合わせてボタンを押していくというのは、楽器の演奏に通じるものがあったから。次はもっとうまくできると思うわ。」綴理「ボクもやってみたけど、楽しかったなぁ。ゆらゆらしながら、音楽に乗って遊ぶんだ。」慈「綴理はさすが、飲み込みが早かったよね。うーん……、このままじゃ綴理どころか、梢にもスコア抜かされちゃうかも……。……姫芽ちゃんに頼んで特訓してもらうか。」綴理「めぐ、どうかした？」慈「何でもないよ！さあさあ、まだまだライブはこれから！楽しんでこう！」,梢「今日の衣装は「R.B.P.」というユニットのシュータードレスをもとに作ったのだけれど『オンゲキ』世界の「R.B.P.」は生徒会を中心としたユニット、なのよね。」慈「そう！今日のめぐちゃんは、生徒会長役なのだ！」綴理「生徒会長か。じゃあめぐ、すごい人だね。」梢「確かに私たちの知っている生徒会長はすごい人だけれど、慈はあくまで役だから。」慈「ちょいちょい！聞こえてるんですけど？梢副会長殿？」梢「なぜ、私が副会長なのかしら……。会長になりたかったわけではないけれど。」綴理「こず、メガネ似合ってるよ。ボクの衣装も、ありがと。」梢「ありがとう、綴理。あなたも、よく似合ってるわ。」綴理「うん。めぐも、ばっちり。だよね？」梢「……ええ、そうね。」慈「ふっふっふ。そうでしょうとも。ほら、そろそろ続き、始まるよ！」梢「……もう。行きましょうか、綴理。」綴理「うん。一緒に、キラキラのステージを作ろう！」,綴理「いくよ、ボクたち三人の」梢＆慈「『オンゲキ』を！」,綴理「じゃーん。」梢＆慈「喰らいなさい！」,綴理＆梢＆慈「見せてあげる！ジャスティスアタック！」姫芽＆吟子＆小鈴「アタシたちも続きます！」花帆＆さやか＆瑠璃乃「絶対、追いついてみせる！」,綴理「こず、めぐ、準備はいい？」梢「もちろんよ。」慈「いっちょいますか！」
夕霧綴理,UR,Dream Believers,https://wikiwiki.jp/llll_wiki/%EF%BC%BBDream%20Believers%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,夜に空を見上げるとさ、ライブしてる気持ちになるよね。ない？星の光って、ライブの時にステージから見える景色を真似してるのかな？やるなあ。,,特別なことをしてるっていう、自覚があるんだ。ボクたちは、すごいことをしてるんだって。…なんだろう。ボクはボクしかいないように、さやも一人しかいない。みんなそう。だからボクじゃない人が、スクールアイドルをどう思っているかも、全部違う。なのに、ステージの上では、スクールアイドルクラブなんだ。みんなで一つなんだ。それを、ライブ会場にいる全員が、当たり前だと思ってるんだ。ほんとに、すごいよね。,ボクたちはみんなで一つ。スクールアイドルは、ライブの全員で形作る、ボクが一番好きな芸術。一人で十分ってずっと言われてたボクが、今はこうして、みんなのうちの一人だ。スクールアイドルはみんなで一つ。だからスクールアイドルに憧れて、ボクにもできるかなって、この蓮ノ空に入学した。こうして、みんなでライブをできたらいいって夢を見て、そして叶ったんだ。だから、ずっと欲しかったものに、手が届いた…はず。はずなのになあ…。おかしいね。全然物足りないんだ。まだまだやりたいことがたくさん。夢も一つだけだったのに、今は本当にたくさんあるんだ。どれくらいかって言うと…そうだな、ライブの時に見える、光の数くらいだ。,じゃあ今から、すごいことをしよう。,あ、なんか思いついた。,綴理「DOLLCHESTRA」さやか「開演です！」,さあ、スクールアイドルを始めよう。
夕霧綴理,UR,ツキマカセ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%83%84%E3%82%AD%E3%83%9E%E3%82%AB%E3%82%BB%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,よく、ボーっとしてるって言われるけど、良いこともある。さやがいたよ。窓と雨の向こう側。光も音も遮られて、気がつかないと思うけど。,,こうなればいいな、と思い浮かべて、その通りになった未来に焦がれる。そうはならないだろうと諦めているから、余計に色濃く願いが映る。そんなイメージ。ボク自身がいつも強く感じていたこと。でもその時から、実った先を夢見るくらいは自由だと縋っていたんだ。光と音が遮られても、その先で手が触れ合うように。,この時間がずっと続けばいい。ボクたちのステージは夢じゃないけど、夢みたい。ずっと続けばいいのに、続かない。夢を見るようにライブに焦がれて、永遠に続く世界を想う。叶わないから、片想い。最近、夢の諦め方に気づいたよ。それは理想を願いながら、でも今を好きになること。今を好きになるための努力がボクに出来たかは分からない。ひょっとしたら、ただの幸せ者かもしれない。ボクにとっては、みんなと話せるこの時間が夢を夢で割り切れる、今を好きでいられる理由だから。,夜を楽しもう。,このままでいよう。,綴理「それじゃあ」さやか「いい夢を。」,まだ、始まったばかり。
夕霧綴理,UR,朝顔令嬢,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E6%9C%9D%E9%A1%94%E4%BB%A4%E5%AC%A2%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,えっと、だからlog3は0.475ぐらいかな…？あ、おしい。*1対数作って、表見て合ってるか見て遊んでる。え、そういうゲームじゃない？でも、こずが寝ちゃダメって言うから…,,数学が苦手って子のために、ボクも力になりたいと思ってるんだ。ボクも数学が好きなのは答えが決まってるからで、答えがまだ出てない問題とかは苦手なんだけどさ。かほにも教えてあげようと思って、スクールアイドルで例えようかなって。曲がってる線は、ほんの小さな直線たちのライブで、一人ひとりのこれまでと、これからの頑張りを見るのが微分…って言えば、伝わると思う？,楽しいね。ボクの気持ちも全部数字にできたら、みんなにも伝わりやすいのにな。この衣装の動きも綺麗でふわっとしてるけど、これも数字に出来たりする。らしいよ。でもさ、不思議だよね。勉強なんて全部できないって言ってる子が、スクールアイドルとしてすっごく魅力的に映るんだ。きっとそのきらめきは、数字で見てもすごく綺麗なのに、その子が計算して成り立ってるわけじゃない。だって本人は、全然まったく数学はダメダメで、数字を見るだけでイヤな顔をする子ってことも多いからね。不思議なことでいっぱいで、楽しいし、難しい。スクールアイドルは、すごいね。,曲線も、めちゃくちゃ拡大したら直線だよねー。,踊る点綴理の速度を求めよー。,綴理「これが涼しさの表現。」さやか「こ、こうですか？」,今のボクは、一秒前のボクより速い。
夕霧綴理,UR,はじける☆スイカソーダ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%81%AF%E3%81%98%E3%81%91%E3%82%8B%E2%98%86%E3%82%B9%E3%82%A4%E3%82%AB%E3%82%BD%E3%83%BC%E3%83%80%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,キミはこれが好き。ボクは知ってる。やめて。言わないで。違うって言われたら、ボクはいらないもののために100円玉とお別れしたことになっちゃう。それは、とても辛い…。,,こずみたいに、頭に何か刺したいなぁって思ったんだけど…これ、面白いね。吸われたら、ボクの衣装、色抜けていったりするのかな？さやは何か凄い勢いで「吸いませんが！」って言ってたけど…。さやが吸ったら、スイカソーダとソーダが混ざって紫になるね。サツマイモソーダ？あ、そう、言い忘れた。ボクはスイカソーダ、さやがそうだ。ん？そうだって、ソーダだよね？あれ、分からなくなってきた…。前もこういうことあったんだ。ん～…ん～…？,渇きを満たすのは好き。自動販売機の明かりって落ち着くよね？喉が渇いて、暗い夜の道、なんだか消えてなくなりたくなって…。そういう時に光が見えて、飲み物が綺麗に並んで待ってくれてるんだ。ボクたちいるよーって。凄く好き。自動販売機って、抱きつくと温かいから、そこはちょっと喉が渇きやすい夏と相性悪いんだけど…。渇きを潤してくれる存在って、救いみたいなところがあるからさ。ボクは誰かの欲しいものになりたいし、ボクたちが同じ衣装で並んで、いるよーってやるんだ。,ガシャコン、プシュッ,すっきりしようね。,綴理「ちょっと頂戴♪」梢「本当は行儀が悪いのよ？」,スイカソーダ、好き？
