メンバー,レアリティ,カード名,リンク,入手時,特訓時,特訓1回目,特訓2回目,ライブ開始,スキル発動,スキル発動(クロスボイス),SP発動
徒町小鈴,UR,はじまりの羽音,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%81%AF%E3%81%98%E3%81%BE%E3%82%8A%E3%81%AE%E7%BE%BD%E9%9F%B3%EF%BC%BD%E5%BE%92%E7%94%BA%E5%B0%8F%E9%88%B4,今この瞬間が、なりたい自分に追いつく時！憧れに挑む機会は、ほんとに急に巡ってきた。でも徒町はこの瞬間のためにこれまでを積み重ねてきたのかもしれない。やってやる、さやか先輩に徒町のすべてをぶつけるんだ！,,今回のことは、徒町にとっても忘れられない出来事になった。もとはと言えば多分、さやか先輩に徒町の進路までお願いしちゃったことが原因ではあるんだけど、でもさやか先輩の悩みに徒町ができることがあった。ううん、徒町が、さやか先輩に必要だった！それが、ほんとうにうれしいんだ。2年間、さやか先輩の背中をずっとずっと追いかけてきた。そんな徒町に、さやか先輩が振り向いて言ってくれたんだ。徒町の力が、さやか先輩にとって必要だって。ねぇ、徒町、もしかしてだけどさ、さやか先輩にとっての何者かになれたのかな。どうなのかな。何者かって、徒町自身もすごくふわっとしてる目標だなって思ってたから。どうなったら胸を張ってそう言えるのかはわからないけど、徒町、今回はすごく、すごく胸の内が熱くなったんだ！なにかが込み上げて来たんだ！他ならない、さやか先輩にとって必要な徒町。胸を張ってもいいかな。,『はじまりの羽音』。今のさやか先輩が思いのままに綴った曲。それを、さやか先輩と並んで歌えている今に、徒町はなによりの幸せを感じてる。この曲を作る一助になれたっていう自信があるからかな。初めてなんだ。誰に言われるまでもなく、徒町が自信を持つことが出来たのは。正面切ってダンスで勝負をして、想いをぶつけて、お互いにすっきりして。さやか先輩とのあの日の帰り道は、どんな空よりも晴れやかで、うれしかったんだ。ほんとうにうれしかった。セラスちゃんに言われたんだ。残り半年を大事にしたいって。それはきっと、叶えられる。沙知超先輩に言われたんだ。さやか先輩も、いい後輩に恵まれたって。徒町は今、沙知超先輩にも胸を張れる。さやか先輩、残り半年、どうかご指導ご鞭撻のほど、何卒よろしくお願いします！,さやか先輩、徒町を見て！,飛ぶよ、飛ぶんだ！,小鈴「今日だけは、あなたを越える！」さやか「来なさい！」,背中は押すから、どうか羽ばたいて。
徒町小鈴,UR,ガランドFlash,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%82%AC%E3%83%A9%E3%83%B3%E3%83%89Flash%EF%BC%BD%E5%BE%92%E7%94%BA%E5%B0%8F%E9%88%B4,け、敬意を込めて小鈴さん、かぁ。よろこんでいいんだよね、ねえ。泉ちゃんの言ってたことが、なんとなく頭の中をぐるぐるしてる。自分のやりたいことだから自分でやる。そういえば、湖を渡った時も、さやか先輩が手助けしてくれるって言ってくれて、断った……かも。褒められること、なのかな。だと、いいな。,,『ガランドFlash』をお届けしました。この曲は徒町がどうしてもさやか先輩とやりたいと思って、めちゃくちゃ忙しい中でわがままを通してしまった曲になります。先月の出来事があってから、徒町もさやか先輩といっしょにとにかくなんか新しい曲がやりたいって気持ちが、うわーっとでてきちゃって。自分の中で色々考えてみたり、作曲にチャレンジしてみたりもしたんだけど、全然ダメで。そんな時に、花帆先輩が徒町を大倉庫に連れてってくれたんだ。ここならいろんなヒントが見つかるかもって。大倉庫っていうのは、蓮ノ空の過去の記録とか、大切なものがしまわれているとっても大きな場所でね。スクールアイドルクラブにとっても、昔の写真とか記録とか衣装とか、たくさん残ってるところなんだ。それでね、そこで見つけたんだ。徒町が知らなかった、伝統の曲を。さやか先輩がやってないのなら、やってない理由があるんだろうなって、今までだったらそれで納得しちゃってたかもしれないけど、今は徒町にもさやか先輩に対してできることがあるって、そんな根拠のない自信があるからさ。勇気出して言ってみました、やりたいって。そしたらさやか先輩が、やってもいいけど時間ないから覚悟してくださいって。仕方ない……やるぞ、ちぇすとー！,遠征に、第2回瑞蓮祭の準備に、新しい曲に、徒町日々頑張っています！めちゃめちゃ大忙しで大変だけど、でも清々しい気持ちなんだ。だってさ、『ガランドFlash』をさやか先輩といっしょに合わせてる時に、さやか先輩が言ってくれたんだよ。この曲をやろうとわたしに言ってくれたその気持ちこそが、この曲の意思そのものなのかもしれませんねって。一瞬、この人なに言ってんだろってわかんなかったんだけど、そのせいでさやか先輩を無駄に不安そうな顔にさせちゃったんだけど、それは徒町がバテバテで、頭に酸素が回ってなかったせい！ふたりでいっしょに月へと届く光を見せよう、『ガランドFlash』ってそんな曲だと思ってる。だからかな、後輩の徒町が、先輩のさやか先輩に向かって、やろうって言ったことそのものが、きっとさやか先輩がああいう風に言った理由なのかなって。徒町は、さやか先輩の隣に立ってパフォーマンスをしてる。最近気づいたことがあるんだ。さやか先輩って、横顔とってもかっこいいんだよ！,己がため、いちばん星になる。,夜が明けるわ。,小鈴「月まで届け！」さやか「わたしたちの光！」,さあさ、ご覧じろ！
徒町小鈴,UR,AURORA FLOWER,https://wikiwiki.jp/llll_wiki/%EF%BC%BBAURORA%20FLOWER%EF%BC%BD%E5%BE%92%E7%94%BA%E5%B0%8F%E9%88%B4,先輩……小鈴先輩……！ ああっ、ついに徒町も先輩に！吟子ちゃん、聞いて聞いて！ っていうか、聞いた？先輩！徒町も先輩に！……あれ？ どうしたの？,,凄かったなあ、『AURORA FLOWER』……。みんなの想いを重ねて、花開く一瞬の奇跡……。まさか、徒町までその一枚になれるなんて……って、すごく思った。やるべきことをやれた気がするんだ。やりたいことを、成し遂げられた気がするんだ。もちろん徒町だけの力なんかじゃないし、ミリもそんなこと思うのはおこがましいのは分かってるよ。でも今回は……一部になれたんだ。そうやって歌う『AURORA FLOWER』は、徒町の声も凄く張れた気がする。この蓮ノ空の……ううん、ラブライブ！に挑むスクールアイドルのひとりとして……大きな花のひとつになれた。この経験は徒町にとっても……すっごく、すっごく……すごいことができたんじゃないかって、思うんだ！,今、過去、未来、今。これまでのことが今に繋がって、そして、未来にも繋がっていく。この1年で徒町が積み上げてきたことが、この今に繋がっているんだとしたら、蓮ノ空に入ったことが、本当に幸運だったって思うよ。そのありがとうの気持ちも、過去があったからこそ、今に歌える。だったらさ、だったらだよ。この先の未来は、今頑張ってること、今頑張ったことが、繋がる気がするんだ。来年、再来年。徒町が蓮ノ空を卒業する時には、どうなれるかな。今の徒町はね、蓮ノ空に、いてよかった徒町になりたいな。,それじゃあ、挑戦の時！,徒町も、あきらめない！,小鈴「行こう、吟子ちゃん」吟子「うん、全力で！」,カコも、イマも、ミライに届け！
徒町小鈴,UR,COMPASS,https://wikiwiki.jp/llll_wiki/%EF%BC%BBCOMPASS%EF%BC%BD%E5%BE%92%E7%94%BA%E5%B0%8F%E9%88%B4,かひまひ、ほおはらふぉうふれふぁ！！？食べる？って言ってもらえたので、勢いでカプッといったのですが、これは失敗でした！お餅が噛み切れないので、大変にご迷惑を！うぅ、綴理せんぱぁい！助けてぇ～！,,これは、未来の歌。頼れるものはコンパスだけ。明日、どうなってるかわからない。それこそ、徒町は明日にはもうどこにもいないかもしれない。でも、だからこそ今を、一歩進むことができるんだよね。綴理先輩はよく、過ごす日々を旅路に例えるんだ。多分『Mirage Voyage』が好きって言ってたのも、それが理由なんだろうなって思う。次どこに行くかもわからない。どんなトラブルがあるかもわからない。そんな中で、綴理先輩が出した答えが、この『COMPASS』なんだ。どんなことがあっても、立ち止まることだけはもうしない。全部に向き合って、嵐の中でも進んでいく。でもさ、だとしたらコンパスがあるってとっても嬉しいことだと思うんだ。この『COMPASS』はきっと、綴理先輩にとっての、この3年間だから。徒町はこの歌詞でまだよくわからないことも多いけど……1個決めてることがあるよ。3年生になったら、この曲をもう一度ちゃんと聞き返すんだ。その時には、この曲が徒町のコンパスにも、なってるといいなって思うから。,徒町は来年、どう頑張って行こうかな。そんな思いを込めて、この曲を歌いました。3人でのDOLLCHESTRAの時間は、今月で最後。だから、余計に思うんだ。このステージを大事にしよう。このステージを大事にするって、なんだろう。きっと、このステージを無駄にしないことだって。コンパスを手にして羽ばたく綴理先輩。残された徒町にできること。これからのDOLLCHESTRAを、綴理先輩に。胸を張れるようにするためには……答えは、まだ出てない。でも、見つけるよ。徒町も、前に進む。この先に、素敵な何かがあると信じて。徒町ね、『COMPASS』の歌詞ですごく好きな言葉があるんだ！「空が泣き止んだ」って！だから、どんなに雨が降ったって、徒町は諦めません！,夢の先へ、導きます！,一歩一歩、前へ！,小鈴「徒町の、未来……」綴理「大丈夫。ボクの憧れ。」,綴理先輩、見ててください！
徒町小鈴,UR,探求の舞踏会,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E6%8E%A2%E6%B1%82%E3%81%AE%E8%88%9E%E8%B8%8F%E4%BC%9A%EF%BC%BD%E5%BE%92%E7%94%BA%E5%B0%8F%E9%88%B4,よーし、覚えたよ！アン、ドゥ、ちぇすとー！あり？気合の入れ方間違った？でも、この方が徒町的にはしっくりくるよ。足の長い姫芽ちゃんに合わせるなら、このくらい大きく体を動かすのが一番！,,先輩たちのさ、去年の写真見て、すっごく可愛くてびっくりしたんだぁ！小三角でもやってくれるって話になって、嬉しかったり、ちょっぴり恥ずかしかったり、気持ちがうわーってなっちゃったよ。姫芽ちゃんと吟子ちゃん、お姫様姿がものすごく様になってて、吟子ちゃんはこう、やっぱりお姫様になっても、和と洋の調和、というか、独自の世界観みたいなものに、徒町はついつい魅入られちゃったし、姫芽ちゃんは、なんというか、本物を見た！みたいな感じ？姫芽ちゃんが本気出したら、こんなになっちゃうんだ！って、もはや、恐怖さえ覚える徒町でした。2人ともスタイル良くて綺麗で、徒町も一緒に並ぶと不安が勝っちゃって、おてんばお姫様路線で行かせてもらいます！って、つい言っちゃったんだけど……。吟子ちゃんがさ、「そんな風に逃げなくても、正統派で一番可愛い」って、そう言ってくれて。えへへ、照れちゃうね。徒町、幸せだ～。,撮影で、魔法使いの綴理先輩と会って、綴理先輩が言ってくれたことがすごく嬉しかった。吟子ちゃんと姫芽ちゃんに負けないくらい、魅力的なお姫様になれる魔法をかけてあげるって。綴理先輩が魔法をかけてくれるなら、徒町でも大丈夫って思えたんだ。自信を持って、撮影に臨んで、ふわふわした感覚で、あっという間で夢みたいで。後で仕上がった写真を見て、わぁ～って。横から姫芽ちゃんと吟子ちゃんも覗き込んで来てね、吟子ちゃんは、ほら、言った通りでしょって、笑ってくれた。姫芽ちゃんは、徒町の可愛いがあって小三角は完成するのだ、って胸張ってて……。ちょっと何言ってるかよくわからなかったけど、でも小三角3人は、ちゃんと3人なんだって言ってくれてたんだよね。徒町は恵まれてます。すごい先輩と、大事な仲間。スクールアイドルクラブは、徒町の一番の宝物です。,魔法にかけられて……徒町、お姫さまになります！,かわいい…かなぁ……？,小鈴「おてんばお姫さま！」姫芽「かわいいかわいい……！」吟子「うん、似合ってるよ！」,徒町でも、ちゃんとお姫さまになれてる…かな……？
徒町小鈴,UR,Dream Believers,https://wikiwiki.jp/llll_wiki/%EF%BC%BBDream%20Believers%EF%BC%BD%E5%BE%92%E7%94%BA%E5%B0%8F%E9%88%B4,今日も一つでも徒町のバッジが増えますように！昨日のチャレンジは全部失敗しました。でも徒町は諦めません。何度だって諦めないことだけが徒町の唯一の長所ですから。きっと！,,『Dream Believers』夢を信じる人たち、かなぁ？そ、そのくらいの英語は大丈夫です。勉強はあんまりできないけど頑張ってはいるので。じゃなくてこれ蓮ノ空伝統の曲なんだって、すっごくいいよね！みんな知ってた？蓮ノ空女学院スクールアイドルクラブに代々伝わる歌い継がれてきた曲。楽譜見たときね、徒町なんだかすっごく大きい物を見上げてる気分だったんだ。綴理先輩や梢先輩とかの身長高いじゃなくて…もうねビル！積み上げられてきた物が今こんなにあって、でも作った最初の人たちにとっては１階建てだったんだろうなっていうか…。え、えっと伝わってる？徒町例えもあんまりうまい自信ないから。１階建て作った人たちの遠く遠く先に徒町がいるんだなって思うとやっぱり大事にしたいなって思ったんだ。この学校の新しい一年生として、徒町精一杯頑張ります！,"もしかしたらこれは、よく分かってもらえないかもしれないんだけどさ。徒町って、なんにもないんですよ。「得意なことは？」って言われても、何を浮かべても一緒に誰かの顔が浮かぶんだ。その人の方が得意だなって。「趣味は？」って聞かれても、やっぱり誰かの顔が浮かぶ。あの人ほどのめり込んでないなとか、没頭出来てないなとか。徒町もそういう""なにか""がほしいのに、何をやってもダメダメで。そんな徒町に唯一居場所をくれたのが、このスクールアイドルクラブで、『DOLLCHESTRA』。「徒町は頑張ってるから」って言ってもらえて嬉しかった。初めて何かを成し遂げることができて、嬉しかった。湖を渡ることは、誰にも羨ましいとは思われないだろうけど……それでも今の徒町の唯一の誇りなんだ。この三年間で徒町は…そういう""何か""をひとつでも多く作りたい。いつか徒町が徒町に胸を張れるように…夢を信じます！",何度でもチャレンジです！,あり？えーっと,小鈴「ちぇすとー！」さやか「ちぇ、ちぇすとー...！」綴理「ちぇすとー♪」,先輩たちについてく！
徒町小鈴,UR,レディバグ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%83%AC%E3%83%87%E3%82%A3%E3%83%90%E3%82%B0%EF%BC%BD%E5%BE%92%E7%94%BA%E5%B0%8F%E9%88%B4,もう一度...もう一度お願いします！次の徒町はきっと上手くやりますから！一人でできる練習は、一人でこの後何度でも！さやか先輩がいてくれる時間は、ほんの少しでも多く吸収するんだ！,,さやか先輩に憧れたこと、あなたみたいになりたいと願ったこと、それだけは...間違いじゃないんだって伝えたかった。徒町なんて多分、間違ってることだらけなんだ。わかってる、でも間違ってほしくないことを、すんなり受け入れて折れたくなかった。徒町、あの時どうすればよかったんだろう。きっと他の人だったらさやか先輩を傷つけるようなことも無かったかもしれない。徒町にはああするしか無かったから...もう少し上手く伝えられるように、次は頑張る！,ダメダメな徒町じゃなくて、さやか先輩の話をします！さやか先輩はやっぱりすごい！徒町に特訓してくれた時も、振り付けとかすごいピッタリ合わせてくれて。で、その時は自然すぎて気づかなかったんだけど、後から考えたらすごいことしてたんだ！だって、鏡合わせになって踊ってくれてたんだよ！徒町の振り付けの部分も、徒町とは正反対の形で覚えた上で、当たり前みたいに踊ってたんだ！...わぁ～...遠いなぁ...。でもね、さやか先輩は言ってくれたんだ。最初はさやか先輩も憧れから始まったって。だから徒町は、この気持ちを捨てずに頑張る！いつかさやか先輩にも、胸を張れるように！,いつか、追いつけるように。,届け！,小鈴「憧れ、追いかけます！」さやか「はい、追いかけられます」,願いはいつか、叶うんだ！
徒町小鈴,UR,Proof,https://wikiwiki.jp/llll_wiki/%EF%BC%BBProof%EF%BC%BD%E5%BE%92%E7%94%BA%E5%B0%8F%E9%88%B4,うわあ！ごめん、また噛んじゃった！もう一度、もう一度お願いしますー！時間的に、まだ大丈夫？心配しなくて、いい？あぁ、ごめんね。また失敗するかもしれないけど、あと10回もやれば、どっかで成功します！絶対！,,「どうしたらいいのかなんて、わかんないよ。わかんない...！...あたしは！やりたいことだけがあって、でもそれは何もうまくいかなくて...もうやめた方がいいっていうのなら、誰かがあたしにそう言ってよ...そうしたら、諦められるから...！」かーっと！徒町、うまく演技出来てたかなあ。花帆先輩が作ってくれたお話は、すっごく面白かったんだけど...不思議だよね。自分がこの主人公なんだって思って改めて読むと、全然違う形で徒町の心に刺さるんだ。なんというか、気持ちが分かってくるっていうのかな？たとえば最後の、誰かが間違ってるって言ってくれたら諦められるって台詞。きっと、実際に誰かにそう言われたって、この主人公は結局諦められないんじゃないかな、とか。悔しい気持ちを原動力に、食いしばって頑張る。徒町、この小鈴ちゃんにちょっと憧れちゃったよ。同じ名前なのにぜんぜん違う...かっこいい...。脚本家・日野下花帆先生と脚本協力の安養寺姫芽先生に感謝です！,あ！あとね、ひどいんだよ姫芽ちゃんったら！徒町が噛んじゃって、リトライ頼んでるとこをさ「可愛いからそのまま入れちゃおう」とか言ったらしくって！瑠璃乃先輩がカットにしてくれたって聞いて、ほっとしたよ～。NGシーン集なら、いくらでも徒町で埋めてくれて構わないけど...あ、いや、嘘。ちょっと恥ずかしいです、それも。雪佳ちゃんにも笑われちゃうし、絶対。あ、それはそれとして、映画作りはすっごく楽しかったんだ！改めて雪佳ちゃんにも、これから先頑張り続けてほしいなって思ったし。徒町も徒町で、この主人公の小鈴ちゃんみたいに、ラブライブに向けて頑張りたいって思ったんだ。こういう熱を、徒町自身も実感したい。みんなで何かを成し遂げたんだって、その気持ちになってみたい。足を引っ張らないようにとしか考えられない徒町だったから、徒町もみんなのうちの1人っていうのが、本当に嬉しかったんだ。まだ未完成でも、熱を持ったみんなで。徒町、やってやります！ちぇすとー！,さあ、レッツアクション！です！,絶対成功させてみせる！,小鈴「貴方を超える！」綴理「それが望みだ。」,お願い、信じて！きっとうまくいくよ！
徒町小鈴,UR,蓮ノ空歌留多,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E8%93%AE%E3%83%8E%E7%A9%BA%E6%AD%8C%E7%95%99%E5%A4%9A%EF%BC%BD%E5%BE%92%E7%94%BA%E5%B0%8F%E9%88%B4,しんしんと、降り積もる雪が、綺麗だね。冬が本番になるとさ、なんだか気分もゆったりになるというか、落ち着くというか。普段は気づかないことにも気づくようになるんだ。積もった雪の下、橋の色は何だったっけ？とかね。何だったっけ？……ん？あれ！？何だったっけ！,,お正月のお着物、みんな綺麗でいいなぁって思ってたんだけど、徒町もなんと、ご一緒させていただくことになりました！先輩たちと一緒、吟子ちゃん姫芽ちゃんとも一緒！どうかなぁ、似合ってるかなぁ？徒町的には、ちゃんと裾も引きずってないし、袖もあんまり余ってないし、採寸バッチリしてもらったから大丈夫！って思ってるんだけど……。うーん、やっぱり、気品が足りてない？うぇぇ、そっかぁ。まぁそうだよね。チャレンジ、なかなかうまくいかないなぁ。でも、こうやって初詣にも着ていけて、今年の始まりを感じられて、着られてよかったとは思ってるんだ。スクールアイドルクラブの一員でいられたおかげです！え？気品が足りてないのと似合ってないのは別？それって……それはそれとして、似合ってるってことかなぁ？えへへっ、ありがとう！今年もこうやって、いいことたくさんありますように！,お正月らしいこたくさんしてみようと思って、福笑いもしてみたんだけど、全然ダメでした。おかしいなぁ、これ徒町のせいかなぁ。結構いいところに置けたと思ったんだけど……。気まぐれに弄ばれてしまいました。おみくじもね、たくさん引いたよ。ちゃんと大吉が出るまで粘ったんだ！吟子ちゃんは、破魔矢？買っててね、吟子ちゃんが抱いてると、なんだかめちゃくちゃ強そうだった！姫芽ちゃんはおみくじを真剣勝負だーって、腕ブンブン振り回していって、なんか、しおしおになって帰ってきた。負けちゃったみたい。凶ってことなのかなぁ？だったら、おみくじ掛けに結ぶといいよって吟子ちゃんが教えてくれて、徒町もダメだったやつ結んでって、姫芽ちゃんは、なんかリベンジを誓ってた。そういうゲームなんだ。徒町と違って、姫芽ちゃんは年一の大勝負なんだって！かっこいいなぁって思ってたら、それが普通でしょって、吟子ちゃんにため息つかれた。え！？でも、勝てるまでやるべきって、昔友達のせっかちゃんが！,着物なので、気品を全力でぶつけます！,優雅に……、優雅～！,小鈴「一緒に行こうか、初詣！」姫芽「おぉ！おみくじ勝負かぁ！？」,はっ！徒町、あまり優雅じゃない……！？
徒町小鈴,UR,アイマイメーデー,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%82%A2%E3%82%A4%E3%83%9E%E3%82%A4%E3%83%A1%E3%83%BC%E3%83%87%E3%83%BC%EF%BC%BD%E5%BE%92%E7%94%BA%E5%B0%8F%E9%88%B4,たまにはむちゃくちゃ明るい日があってもいいと思うんです！金沢、雨めっちゃ多いですけど。敦賀も結構雨の日多いんだけど、金沢は輪をかけて雨の日が多い気がするんだよね。特にこの時期とか、あと冬とか。別に雨が嫌ってわけじゃないけど、たまにはピカッと明るい日がほしいなぁ。えっ、ピカッは雷じゃないよ。やめてよ、せっかくてるてる坊主作ったんだから！,,『アイマイメーデー』はさ、本当は4月に作ってた曲なんだ。うん、最初のアイデアは、『アンペア』よりも早かったかも。あの時さやか先輩と一緒に、なんでもやりたいって言って。色々まとめている中で、どうしても1つにまとめられないってなった時に、いっそ2つにしちゃいましょうって。その分すごく忙しかったけど、いい曲になったと自信を持っております。自信というか、さやか先輩すごい、だから自信ならぬ他信……？ただ、どっちを4月に出そうかってなった時に、やっぱり『アンペア』かなって。105期DOLLCHESTRAのスタートに相応しいのは『アンペア』じゃないかなって、さやか先輩も徒町も思った次第です。えっ、一緒に出そうってならなかった理由？あ、それはね、『アイマイメーデー』はやるぞっていう気持ちではあるんだけど、それはちょっと『アンペア』の気持ちと矛盾するところがあるから、かな。どっちも本当の気持ちだったんだけどね。,ちなみにね、『アイマイメーデー』の話なんだけど、実は4月に完成させた時からまたちょっと手を加えたんだ。ていうのも、姫芽ちゃんがさ、自分の夢をもっともっと大きくするためにって、正面切って花帆先輩とぶつかりあったじゃん？あれを見て、『アイマイメーデー』は作った時よりももう一歩進んだ曲にしたいって思ったんだ。さやか先輩にそう言ったら、笑ってくれて、喜んでくれて、確かにこれも徒町がさやか先輩に思ったことをぶつけたことにもなるんだなぁって。これからもそうやって頑張りましょうって、さやか先輩が笑ってくれたのがうれしかった！105期のDOLLCHESTRAのカタチは、今はまだ1つの曲にこれだって全部まとまらないくらい、どんな広がり方をするのかわからないけど、それでも徒町はとっても楽しみです！さやか先輩とのこの1年。徒町は何にも負けない思い出にしたい！頑張るぞー、ちぇすとー！！,ねぇ、さやか先輩。どこに行けばいいですか？,暗くても進もう！,小鈴「行くと決めたら行きますよ！」さやか「たとえ先が見えなくても。」,たとえ何度転んだって、ちぇすとー！！
徒町小鈴,UR,Sparkly Spot,https://wikiwiki.jp/llll_wiki/%EF%BC%BBSparkly%20Spot%EF%BC%BD%E5%BE%92%E7%94%BA%E5%B0%8F%E9%88%B4,花を作る花を作る花を作る...待っててくださいさやか先輩...徒町、絶対に諦めません...え！？作りすぎ！？あ、違います！これは失敗したやつでして！綴理先輩が「失敗作はみんなに配って回ればいい」と。はい！だから大丈夫です！,,初めてのライブ、初めてのスクールアイドル...終わった後の徒町は、ほんとに意識とかないくらいぼーっとしてて、失敗したか成功したかもわからなかったんだ。さやか先輩に言われた通りのことをこなすので精一杯で、頭が真っ白になりながら体だけなんとか動かして、気づいたら終わってて...綴理先輩にほっぺツンって突かれて、初めてステージの明かりが消えてることに気がついた...綴理先輩はたった一言「よかったよ」と言ってくれて...それがどうよかったのかわからないまま夢中で頷いて...でも、ほんとに大丈夫だったのか不安になって、夜もう一度綴理先輩のところに行ったんだ。そしたら「すずは頑張ってたからそれでいい」って。...ほんとによかったのかなぁ。綴理先輩の言ってることは、まだよくわかんないや...,いっぱい作りすぎちゃったお花は、ステージの後にみんなに配りました！綴理先輩が「頑張った証」って言ってくれて嬉しかった！徒町的になんとか上手くいった3つがあって、それが先輩達がつけてくれて...それも嬉しかった！これはチャレンジ成功！胸を張ることもできたし、綴理先輩もほめてくれた！でもステージの上でのことは別というか...さやか先輩のパフォーマンスはいつも通りすごくかっこよくて、背中が大きくて、頼もしくて。綴理先輩はステージに立つと別人みたいにキラキラしてて...徒町はステージに立てたことは嬉しい、でもパフォーマンスはまだチャレンジ成功とは思えないから、もっともっと頑張りたい！頑張ってればOK！なんてことはないはずだから、ちゃんと成功したって思えるまで頑張ります！,それでは、当たって砕けます！,間違ってても進む！,,徒町は、頑張ることしか能がない！
徒町小鈴,UR,一生に夢が咲くように,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E4%B8%80%E7%94%9F%E3%81%AB%E5%A4%A2%E3%81%8C%E5%92%B2%E3%81%8F%E3%82%88%E3%81%86%E3%81%AB%EF%BC%BD%E5%BE%92%E7%94%BA%E5%B0%8F%E9%88%B4,はい、毬屋さんの体験もしっかりできますよー！え！？徒町はお店の人ではなく、えっと、お手伝いしているスクールアイドル……じゃなかった、妖精で……よ、妖精って自分で言うのもあれですけど……えーっと……お手伝いしているスクールアイドルで、妖精です！,,Bloom Days、すっごく楽しかったね！金沢全体でのお祭り、徒町もその力の一つになれたのがすっごく嬉しいんだ！吟子ちゃんの発案で、金沢全体を盛り上げるスタンプラリーやってさ、お芝居も本当に楽しかった！徒町が封印されてる妖精って役目を貰った時は嬉しかったけど……実はちょっと思ったよね、魔王は徒町のこと、封印するしか無かったんだって。倒せたと、思うけど……封印してくれたちょっと強い徒町……ともあれ、みんなのおかげで解放してもらえて、旅のお方に力を渡すことができました！よかった！演技もさ、結構慣れてきたというか、嚙むこともあんまり無くなってさ！吟子ちゃんにもしっかり褒めてもらえたし、さやか先輩の魔法使い、すごくかっこよかったし、いい思い出になったなぁ、うん！こうやって、みんなの中でBloom Daysがいい思い出になって、これからもやりたいって思えるものになることが、吟子ちゃんの望みだから、そういう意味でも、きっと大成功だよ！徒町、保証します！,『一生に夢が咲くように』、ライブ、すっごく楽しかった！見てくれた？見てくれた！？徒町もビックリしたけどさ、あのお花！みんなが届けてくれたもの、徒町の目の前にも、伸ばした腕の先にも、見渡す会場の中にも、しっかり映っててとっても綺麗だったよ！本当に、本当にありがとね！みんなすっごく喜んでたし、特に吟子ちゃんなんか、一瞬泣いてるのかと思ってさ、その時、嬉し泣きかどうかもわからなくて、どっか怪我したんじゃないかと思って声掛けたら、見たことないぐらい綺麗な顔で笑ってた！みんなの思いが集まったんだって喜んでた。ちょっと、見惚れちゃったな……。,希望の歌を歌うよ。,大丈夫、進めるよ！,,きっといつか、証に！
徒町小鈴,UR,Poupée en Lotus,https://wikiwiki.jp/llll_wiki/%EF%BC%BBPoup%C3%A9e%20en%20Lotus%EF%BC%BD%E5%BE%92%E7%94%BA%E5%B0%8F%E9%88%B4,「天よ、海よ、この大地よ！どうかセラスの旅路を見届けてください！」徒町がセラスちゃんの役をやる……。役不足だと思いますが、頑張りました。……ええっ！？「役不足」って、「こんな役じゃ物足りないぜ！」って意味なんですか！？か、徒町そんなつもりは！,,吟子ちゃんが見つけてくれたロケーションで、みんなで撮影！この衣装、お人形さんみたいですっごくかわいいよね！みんなが着てるの見てて、徒町もかわいいなあってニコニコしてたんだけど、いざ撮影ってなった時にふと思ったんだ。みんなちゃんと雰囲気バラバラにしてて、徒町はどんな風にしようかなって考えて。それでちょっと、普段の徒町とは違う形にしたくなったの。お人形さんみたいなかわいさっていう形よりも、お人形さんはどんなことを考えてるのかなってイメージして。そしたら、外に出たいって思ってたりしないかなって。飾られてるだけじゃなくていろんなことがしたくなるんじゃないかな、なんてさ。実際どうなんだろうって思ったんだけど、瑠璃乃先輩が言ってくれたんだ。徒町がそう感じたなら、そのイメージを落とし込むのは徒町自身がやったらいい、って。それは徒町だけの大切な気持ちだからって。だから、やってみた。どうかな？いい写真になってるかな？,第2回瑞蓮祭で、徒町は演劇をやりました！お題目は、救国の聖女のセラスちゃんを描く物語。泉ちゃんのフォローもあって、徒町も頑張ってセラスちゃん役を演じたんだけど……。こう、すっごいプレッシャーがあったよ！海莉ちゃん……あっ、セラスちゃんの後輩の子なんだけど、その子の熱意がすごくてさ。慈先輩とか瑠璃乃先輩に対する姫芽ちゃんみたいに、セラスちゃんに対する理想があって。徒町、セラスちゃんになりきるために努力しました。大変だったのが、徒町の知ってるセラスちゃんと若干違うんだよね。瑞河にいた時のセラスちゃんは本当に苦労して、頑張って、目的に向かって必死だったんだなっていうのを痛感してさ。だからこれは演劇とは関係ない話なんだけど、今のセラスちゃんが楽しく過ごせていることが、徒町にとってはすごく嬉しかったかな。泉ちゃんのフォローもあって海莉ちゃんもなんとか満足してくれて。演劇自体は成功してよかったよ。第2回瑞蓮祭も楽しかった！,徒町……お人形みたい？,きれいな夜空。,,窓の外に焦がれて。
