メンバー,レアリティ,カード名,リンク,入手時,特訓時,特訓1回目,特訓2回目,ライブ開始,スキル発動,スキル発動(クロスボイス),SP発動
日野下花帆,UR,ペンギンアイス,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%83%9A%E3%83%B3%E3%82%AE%E3%83%B3%E3%82%A2%E3%82%A4%E3%82%B9%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,,,ある時はアイスを楽しむ女子高生。ある時は友達とはしゃぐ女子高生。果たして、その正体は……？ ばあー！見習い新米の、ピッカピカのスクールアイドルなのでした！えへへ、日差しが気持ちいいねー。太陽の光をいっぱい食べて花咲く花帆は、夏が大好きなのです！,スクールアイドルと一緒に行く、世界一周旅行、とかどう？楽しそうじゃない？あたし、行ってみたいとこ、いっぱいあるんだ。本を読んでね、いろんな場所にあこがれて。昔は本を読むだけだったけど、今はどこだって行けるよね。だからね！そうだ、スクールアイドルのみんなに、友達と応援してくれる人も誘って、まるごとどこかに遊びに行こうよ！一つの船を貸し切って、到着するまで毎日ライブするの！いいよね？……って、なんだかそっちがメインになっちゃいそう！？船上パーティー、蓮ノ空号、出港です！乗船の方は、どうぞお急ぎください！あははっ、とびっきりにぎやかな旅にしようね！,汽笛を鳴らして、いざ出港！,暑いねー！,花帆「みんなもすごいや！」綴理「うん、すごいね」,おひさまパワー、全開！
日野下花帆,UR,眩耀夜行,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E7%9C%A9%E8%80%80%E5%A4%9C%E8%A1%8C%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,はやく、はやく！練習したーい！部室棟へと続く道をね、瑠璃乃ちゃんも加わったこの５人で、駆けていくんだ。だって、もうすぐFes×LIVEだから。ちゃんと、精一杯の私たちを見せたくって。行こう！,,もっと行けるよ、ってあたしの胸の中に声が響いてくるの。宿題でへろへろになって、疲れたよーって日にも、今日は筋トレお休みしちゃおうって思っても。あと少しだけ頑張ろうかなって。あたしたちの歌を聴いて、みんなが喜んでくれるみたいに。あたしも、あたしの歌に元気をもらえるんだ！すごいよね、スクールアイドルって。,スリーズブーケの曲って、元気な曲だったり、気持ちが前向きになれる曲が多いよね。だからかな。放課後にずっと歌の練習をしてたりすると、その歌詞が体の中にしみ込んできて。曲の世界に入り込んじゃうって言うのかな。もっと頑張れるよ、行ける行ける！って気持ちになれるの。それって凄いことだよね。今回披露した曲、『眩耀夜行』は普段とはちょっと違う、切なくてかっこいい曲だけど、でも、おんなじ所もあって。あたしは一人じゃない。隣には梢センパイがいて、どんな真っ暗闇だって一緒ならどこまでも走っていけるんだって、勇気が湧いてくるんだよ。あっそうだ！これだけ言おうと思ってたんだ。あのね、ステージに上がったときに見たみんなのペンライトがね、私には…夜空よりも眩しい銀河に見えたんだよ！ありがとうね！,日野下花帆、行きます！,もっと、もっと！,花帆「あたし、もう一人じゃない！」さやか「はい、一緒ですよ」,ねっ、走り続けて行こう！
日野下花帆,UR,SPLASH!!!!,https://wikiwiki.jp/llll_wiki/%EF%BC%BBSPLASH%21%21%21%21%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,ひゃっ！もうー、やったなー！…っていう風に友達と水をかけ合うみたいなの、憧れてたんですよねー。あははっ、冷たーい、気持ちいいー。夏の海、さいこー！,,ねえねえ、みんな知ってる？長野って海が無いんだよ。だからね、蓮ノ空に来たときちょっと期待してたんだ。もしかしたら3年間の間に1度ぐらいは海に行けちゃうかなーって。そうしたらさ、1年目なのにもう海に行けちゃって。しかも、大好きなみんなと一緒に先輩の別荘にお泊りだよ？はっ、もしかしてこれが幸せすぎて怖いってやつ？,わかりました！もう花帆は吹っ切れたのです。今がこんなに楽しいからどこかでしっぺ返しが来るかも、なんてそんな考え方はダメです！損しちゃいます！だって、時間は待ってくれないんですから。そのうち、梢センパイがピピーッって笛を吹いて、「今から浜辺をマラソンよ。真っ暗になるまでね。」って言うんですからあ！というわけで、今日というこの日を一生大事な思い出にするために全力で楽しもうね！ねえ、何する何するー？やりたいこといっぱいあって、迷っちゃうよね。あっ、だったらみんなが写真撮ってくれるのはどうかな？ほら、スクリーンショットタイム！いいよね？せっかくの水着なんだもん。思い出の一枚、かわいく撮れたらあたしにも送ってね。絶対だよ？えへへっ。,いーっぱい遊ぼ！,今を楽しむの！,花帆「ほーら、捕まえて！」さやか「もう、花帆さんったら！」,思い出の一枚。フラワー！
日野下花帆,UR,H.S.C.T.☆,https://wikiwiki.jp/llll_wiki/%EF%BC%BBH.S.C.T.%E2%98%86%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,パン、パン、パン、パン！やってきましたこの時間！ 本日は、蓮ノ空女学院の体育祭です！ 花帆選手はチームの期待を背負って、パン食い競争に出場！ 見ててねさやかちゃん、瑠璃乃ちゃん！ 今日だけはあたし、ごはん派から、パン派になるからね！,,お待たせしました次の出し物は、スクールアイドルクラブによる、応援パフォーマンスのお時間でーす！見て見て！クラブ特製、おひさま色のチアリーダー衣装！リボンいっぱいで可愛いでしょ？胸と、あと腰のところにはみんなのアイコンが描いてあるんだよ！それじゃ、頑張るみんなをいーっぱい応援するからね！いくよ吟子ちゃん！いきますよ梢センパイ！せーの！レッツゴー、レッツゴー、蓮ノ空！ゴー・ファイト・ウィン！蓮ノ空！,ちなみに、今回の衣装はみんなの分を吟子ちゃんと花帆ちゃんで作りました～！吟子ちゃんね、最初の方は「こんな生地の少ない衣装なんて...」って言ってたんだけど、作り始めてからは、リボンの位置にこだわったり、スカートのひらひら部分を出すために試行錯誤したりして、本当に衣装作るの好きなんだなーって、なんかにこにこしちゃった！でもねー、吟子ちゃん...ふっふっふっ...ダメだよー？自分の分だけ丈を長くしようとしたり、おへそ隠そうとしちゃうのは！この衣装は、みんなお揃いなのが可愛いんだから！ね、あたしの言ったとおりチア衣装、吟子ちゃんもすっごく似合ってるでしょ？,フレー、フレー、蓮ノ空！,がんばれがんばれ蓮ノ空！,花帆「きゃーっ！梢センパイ素敵ですーっ！」梢「もう...花帆ってば...」,キャーキャー、みんなかっこいいよー！
日野下花帆,UR,フルーツパンチ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%83%95%E3%83%AB%E3%83%BC%E3%83%84%E3%83%91%E3%83%B3%E3%83%81%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,吟子ちゃん、こっちこっち！今日は吟子ちゃんと、デートに来てまーす！イェーイ！何たって、あたしが吟子ちゃんに、恋を教えてあげなきゃいけないんだからね！あたし、先輩として頑張るからね！あ、ほら、荷物持ってあげる！ちゃんと車道側も歩いてあげる！ね、どう？ 恋してきた？,,そんなわけで、『フルーツパンチ』、です！ この夏にお届けする、スリーズブーケの新曲だよ！ この曲で伝えたいポイントは、ふっふっふっ……それは、吟子ちゃんの可愛さ、だよ！ みんなも知ってると思うけど、でもまだまだ！ 例えば、デート中の吟子ちゃんは、あたしがしゃべってると、どんなに些細なことでも、顔を向けて、一生懸命聞いてくれるし！ サプライズにキーホルダーをプレゼントしたら、すっごく喜んでくれて。帰りだって、「寝ててもいいですよ。着いたら起こしますから」って言ってくれたのに、自分の方がすぐ寝ちゃって、顔を赤くしてたし。もう、可愛いところばっかりなんだから！ あれ、これってまるで、あたしが吟子ちゃんに恋してるみたい！ なんちゃって！,最近ようやくね、どうやって曲を作ればいいか、わかってきた気がするんだ。2年間、梢センパイが私に毎日教えてくれて。作詞の方法も、作曲の方法も。でも、あの頃は、その意味をなんとか理解しようって頑張ってたつもりで、全然追いつけてなくて。だけどね、この頃は、梢センパイが、昔スクールアイドルノートに書いてくれてたことが、その意味が、やっとわかるようになってきたんだよ！ ノートを読み返すたびに、何だろう、「そうですよね梢センパイ」って叫んじゃうんだもん！ 書いてあるんだよ！ あたしの今悩んでることが全部！ まるで、未来のことが全部わかってたみたいに。やっぱりすごかったんだ、あたしの梢先輩。だって、今だってね、吟子ちゃんと、2人で曲を作ってるはずなのに、なんだか、梢センパイが、後ろから見守ってくれてるような気持ちになるんだもん。えへへ、うれしいな。あたし、もっともっといい曲作るから、みんな、この先も楽しみにしててね！ 頑張るね！,日野下花帆、恋、勉強中です！,ねぇ、あたしたちと、確かめよう！,花帆「あたしにわがままさせてー！」吟子「はいはい。私相手ならお好きにどうぞ。」,透明な寒天みたいな毎日も、好きだよ。大好き！
日野下花帆,UR,可惜夜花火,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E5%8F%AF%E6%83%9C%E5%A4%9C%E8%8A%B1%E7%81%AB%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,真夏のあたしたちは、誰にも止められなーい！せっちゃんと海に遊びに来れるなんて嬉しいなあ。一生心に残るような夏の思い出、一緒に作っちゃおう！あたし、この2年間の夏合宿で楽しかったこと全部せっちゃんに教えてあげるから！ふっふっふ、夜は枕投げもしようね。今夜は寝かさないぞー！,,スリーズブーケで『可惜夜花火』だよ。ふふっ、楽しんでもらえたらいいな。この曲はね、吟子ちゃんが一人で作詞してくれたんだ。いつもは二人で相談して考えるんだけど、吟子ちゃんもほら、もう2年生だから。「一人で頑張ってみない？」ってお願いしたの。でもそしたら急に真顔になって、「どうなってもいいんですね」なんて聞いてくるからびっくりしちゃって。でもほら、出来上がったのはこんなに素敵な曲。切なくて、どこか苦しくて、でもすごく綺麗で……。吟子ちゃんはいいのかなって思ってたみたいだけど、あたしはいいと思う。だって、105期スリーズブーケはあたしと吟子ちゃんなんだから。吟子ちゃんにしか書けない歌詞を、これからも書いてほしいって思うもん。,それはそうとして、吟子ちゃんが時々、スクールアイドルノートに『花帆先輩観察日誌』っていうのを書いててね。「今日の花帆先輩はこうだった」みたいな。……う、うん！最初はあたしだってリアクションに困ったよ！？でも、吟子ちゃんも周りに読まれること気にしてないし、あたしもだんだん交換日記してるみたいで楽しくなっちゃって。今回の作詞のことも随分悩みながら頑張ってたんだなって知れてよかったし、それに気になる一文もあってね。「私が書いた歌詞を花帆先輩が歌ってるの、なんだか面白い」ってあって、その後に「梢先輩もこういう気持ちだったのかな」って。たしかに！って思ったんだ。あたしも吟子ちゃんにいろんな曲歌ってほしいって思うもん。誰かに曲を作るのって、本当に楽しいんだから。あたしたち、もうすっかりハマっちゃったかも！,笑え～っ！はしゃげ～っ！！,ほんとに…綺麗な詩……！,花帆「……でも、『無自覚なのが罪』……って？」吟子「特定の誰かではないですっ！ほんとに……っ！！」,すごく、大切な人なんだね……ステキ……！
日野下花帆,UR,Trick & Cute,https://wikiwiki.jp/llll_wiki/%EF%BC%BBTrick%20%26%20Cute%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,,,,,,,,
日野下花帆,UR,ハナムスビ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%83%8F%E3%83%8A%E3%83%A0%E3%82%B9%E3%83%93%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,花帆の右手に見えますのは、名古屋の名所でございまーす！これはスリーズブーケのみんなで、名古屋に遊びに行った時の写真だね。楽しかったなぁー！って、違うよ！遊びにいったんじゃなくて、ライブ！遠征ライブに行ったの！もちろん、すっごく楽しかったけどね！,,ライブの終わりはね、いつも寂しくなっちゃうんだ。スクールアイドルクラブのみんなと帰る準備をして、明日からもまた頑張ろうって笑い合って。お布団の中に入っても、その日のライブの景色がまぶたの裏で輝いて。ああ、楽しかったなぁって、胸がぽかぽかして。でも、すぐにまたライブに来てくれたみんなに会いたくなっちゃうんだ。でもねでもね、今回は寂しくないよ！だって、約束したもん！あたしたちはいつも一緒、って。そうだよ、次の約束をしちゃえばよかったんだよ。そのために作った曲なんだからね『ハナムスビ』は！,あたしね、多分、約束って好きなんだ。だって約束があれば、いつかのその日を待っていればいいから。1人でもね、1人ぼっちにはならないんだよ。本当はもっともっとたくさんの約束をしたいんだけど...。朝おはようのメッセージとか、夜はおやすみなさいのメッセージとか。でも、さすがにちょっと迷惑かなぁって思うから、大きな約束をね、ひとつだけ。時々小指を見て、思い出すからね、あたし。また次のライブで会える、その日をね。何もないけど、繋がってるって思えるから。だから、今年、卒業しても...。...あ、ううん！なんでもない！あ、もちろん、配信にも遊びに来てね！コメントもしてってね！これは約束じゃなくて、あたしからのお願い！ね、いいでしょ？ね？ね？あたしが寂しくならないように、おねが～い！えへへっ！,笑顔で次の約束を、しよう！,小指にお花、咲いたね！,花帆「ネクタイ吟子ちゃん、かっこいい～！」吟子「花帆先輩は…！　あっ……何でも…ない。」,あたしの笑顔、いつでも思い出してね！にっこり！
日野下花帆,UR,乙女詞華集,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E4%B9%99%E5%A5%B3%E8%A9%9E%E8%8F%AF%E9%9B%86%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,ふたば、みのり、どうしたの？……え、え、え、えーー！？あのね、こないだ長野にいる妹たちから、電話があってね、なんかあたし、テレビに出てたみたいなんだ！ すごいよね！どうしよう、Bloom Garden Partyのこと、日本中に知れ渡っちゃう……！あ、でもでも、大丈夫だったかな、あたし？変な顔とかしてなかったかな？ テレビ映りどうだったんだろう、気になるよー！,,すっごくいい曲だと思わない？『乙女詞華集』！今回はね、吟子ちゃんが自分から、「私の今の気持ちを歌にしたいです」って、言ってきてくれたんだよ。これって珍しいことなんだから！ でも、そこからが吟子ちゃんの奮闘の始まり始まり……。梢センパイの作曲に使ったスクールアイドルノートを片っ端からひっくり返したり、毎日歌詞を書いてきては、「こんなの全然ダメ」って、自分でボツを繰り返したりして。なんというか……そう、すごくじたばた頑張ってました！ いやー、大変だけど、楽しかったなぁ。そうそう。そして、その間にあたしは……ふっふっふ。ピアノの修行をしていたというわけです！ どうかな、ようやく、そろそろ上手になってきた……かな？,そりゃもうあたしは、入学したばっかりの頃から、365日、ずっと吟子ちゃんを見てきたわけですからね。吟子ちゃんがこーんなにちっちゃい頃から知っているんだもん。今年から見てくれてる人はびっくりしちゃうかもだけど、出会ったばかりの頃は、もっとツンツンしててさ。それも可愛かったんだよ？ でも、あたしは今の吟子ちゃんの方が好きかな。一生懸命で、真面目で、頑張り屋で、でも周りのことをすっごく大切にしてて。……いや、違うかな。出会った頃から、吟子ちゃんにはいっぱいいいところがあったんだけど、最近はそれをようやく、あたしたちにいっぱい見せてくれるようになったんだと思う。だからね、あたしは今の吟子ちゃんが好き。吟子ちゃんが作詞して、二人で作ったこの曲、『乙女詞華集』。今の吟子ちゃんとあたしの想いがこもった曲。あたしも、大切に歌うから！ だから、二人でこの歌を、未来に、届けようね！,花を連れて、風よ行け！ この想い、どこまでも！,いつの時代も、きっと変わらない。,○○○○○○,今を生きる、乙女のページ！
日野下花帆,UR,Link to the FUTURE,https://wikiwiki.jp/llll_wiki/%EF%BC%BBLink%20to%20the%20FUTURE%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,あっ……。雪だね、さやかちゃん。あたしも、もっと役に立たないとな。これまでずっと、引っ張ってもらってたんだから。みんなで目指す、ラブライブ!……。みんなで……。,,やった！やったよ！えなちゃん、びわちゃん、しいなちゃん！これも全部、みんなが応援してくれたおかげ！ライブができたんだよ！嬉しいなぁ。あたしの、この嬉しいって気持ち、世界中の人に聞いてほしいよ。あたしの友達、センパイ、応援してくれた人たち、みんなみんな本当に最高なんだって！あたし、ずっと歌うからね。ずっと歌うよ、ずっと。日野下花帆は、ライブが好き。大好きだから！,『Link to the FUTURE』は、6人全員で作った曲なんだ。でもね……みんな、やりたいことが多すぎて、最初はぜんっぜんまとまらなくて！このままじゃ『Link! Like! メドレー！』なんてできないじゃん！ってなっちゃって。だから、ひとまずお手本を持ってくることにしたの。それがね、そう！『Dream Believers』！蓮ノ空に代々伝わってる曲を、今あたしたちが作るとしたら、どんな曲にしようかって。……まあ、方向性が決まってからも、もちろん揉めたんだけどね。でもきっと、いい曲ができたと思うんだ。えへっ。どうだったかな？『Link to the FUTURE』。これがね、今のあたしたちを全部詰め込んだ曲だよ！,繋がろう、君も一緒に！,届け、未来へ！,花帆「一緒に行こう！瑠璃乃ちゃん！」瑠璃乃「うん！ルリ達の未来！」,みんなのこと、大好きだよ！
日野下花帆,UR,Special Thanks,https://wikiwiki.jp/llll_wiki/%EF%BC%BBSpecial%20Thanks%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,ようやく辿り着いた、夢のステージ…なのに…。あたしは自分が花咲こうと必死で…！一番大切な事を忘れちゃってたんだ…。,,1月度Fes×LIVE、お疲れ様でした！今回の曲、『Special Thanks』はね、初めてあたしが全部作詞した曲なんだよ！皆から貰った沢山の気持ちを、ありがとうの歌に乗せてお返ししたかったんだ。あたしたちの物語は、皆と繋がって生まれた物語だから！だからね、これからも頑張っていくあたしたちのこと、応援しててね！,4月に入学してから、もうすぐで一年だねぇ。スクールアイドルクラブに入ったばかりのあたしは、何にも出来なくてさ。でも一つだけ、梢センパイにも褒められたことがあって、それが、配信！皆と話すのだけは、最初からすっごく楽しかったんだ！だから、改めて聞いてくれる…？あたし、ラブライブ優勝を目指すね。これまでは、それが梢センパイの夢だって思ってたけど…これからは、あたしたち皆の夢になったから！見ててね、まだまだこんなもんじゃないんだぞ～ってとこ！あたし、おとぎ話みたいなステージの上で、大きな声で「ありがとー！」って叫ぶから！ずっと、一緒だよ！,第二章の、始まり始まりー！,ありがとー、だよ！,花帆「さやかちゃんも、ありがと！」さやか「こちらこそ、ありがとうございます！」,君の名前を、聞かせて！
日野下花帆,UR,AURORA FLOWER,https://wikiwiki.jp/llll_wiki/%EF%BC%BBAURORA%20FLOWER%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,イマ・カコ・ミライ・イマ！あたしのやってきたことは全部、この日のためにあったのかもって思ったんだ！もし、せっちゃんが諦めようとしてもね、あたしはせっちゃんの夢を叶えたい。それが、あたしの見た夢だから！未来のあたしに笑われたっていいんだ！今この瞬間、あたしは手を伸ばしたいって思ったんだから！,,決勝大会の曲、『AURORA FLOWER』の二番の歌詞は、プレーオフのために新しく書き直したんだ。あたしたちと、応援してくれるみんなと、せっちゃんと……、そして、今この瞬間も夢を追いかけて頑張ってるみんなのための、歌……！あたしね、配信でも話したけど、世界中のみんなの夢が全部叶えばいいのにって思うんだ。だけど、神様は意地悪だから、叶わない夢もたくさんあって……。どんなに努力しても、届かない人がいて……。それでもね、あたしの大好きな人たちにはみんな、笑ってほしいから！えへへっ。もしあたしが神様なら、みんなの夢が叶うステージを作っちゃうのにね。見渡す限りのお花畑……。きっと綺麗だろうなぁ。,どうしてあたしたちは、夢を見るのかな。それはね、きっとあたしたちが、精一杯今を生きてるから！ここじゃないどこかに手を伸ばして、昨日より今日、今日より明日。少しでも素敵な自分に、近づきたいから！そうして一歩一歩、歩いていった先に、夢の叶う場所が、待ってるんだよ。わかったんだ、あたし。あたしにかけられたスクールアイドルの魔法は、きっとね。これから先も、ずっと解けることはないんだ。みんなの心に、永遠に輝き続ける限り、あたしはずっと一緒だからね！これは魔法じゃなくて、奇跡じゃなくて……、みんなと一緒に掴んだ、大切な思い出の花束。あたしも忘れないから！駆け抜けた日々を、この全部を！約束だよ！,これがあたしたちの、夢を咲かせる物語！,みんなも一緒にー、フラワー！,花帆「さやかちゃん、今のお気持ちはー？」さやか「あなたと出会えてよかったです、花帆さん。」,光のおとぎ話、ハッピーエンドだよ！
日野下花帆,UR,ユメワズライ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%83%A6%E3%83%A1%E3%83%AF%E3%82%BA%E3%83%A9%E3%82%A4%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,優しい朝焼けに包まれて、あたしは…思ったんです。梢センパイ「ラブライブ！」で優勝して夢を叶えたのに、最近なんだかつらそうにしてて……だから、少しでも力になれたらって。……それなのに、あたしのほうが曇っちゃったんです。「このまま夜が明けなければいいのに……」「梢センパイとずっと一緒にいられたらいいのに……」って。,,これまで、梢センパイと一緒に、いっぱいいろんな曲を作ってきてね。…いや、「一緒に」っていうにはちょっと梢センパイの担当が多かったかもだけど……！とにかくね！それで、104期スリーズブーケ最後の曲を作るってことになったら、もう大変でね！そもそも、どんな曲にするかってところからスタートなんだよ！だって、ほんとにいっぱい作ってきたんだから！一番好きな曲を作ろうってなっても、みんなだってスリーズブーケで何が一番、とか難しいでしょ？少なくとも、あたしはそう！だから、『ユメワズライ』ができるまで大変だったんだよ？ふふっ！本当に。でも、楽しかったな……,あたし、初めて梢センパイのステージを見たとき、「この学校にはこんなにステキな人がいるんだ……！」って、本当にびっくりしたんですよ。それはあたしの夢見てた「花咲いた姿」そのもので。あたしも、この人と一緒になら、花咲けるような気がしたんです。それからいろんなことがあって……梢センパイの本当の夢を聞いて。そっか、あたしは自分が花咲くことじゃなくて、この人を花咲かせることが、あたしの本当にやりたかったことなんだ、ってわかって……。あたしの夢のきっかけは、ぜんぶ、梢センパイがくれたんです。ね、梢センパイ。センパイは今度こそ、もう、ひとりで大丈夫なんですね。よかった。本当に……。本当に、よかったです。……蓮華祭。あたしたちの、正真正銘、最後のライブ。……楽しみましょうね！ぜったい！ぜったいに！,離さないよ！これからも！！,スランプなんて、飛んでけ～っ！！,花帆「語り継ぎますね！『乙宗梢』伝説を……！」梢「やめてね……」,スリーズブーケは、永遠だからね！
日野下花帆,UR,軌跡の舞踏会,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E8%BB%8C%E8%B7%A1%E3%81%AE%E8%88%9E%E8%B8%8F%E4%BC%9A%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,めざせ！蓮ノ空プリンセス！なんだけど～、難しいよマナーレッスン。なんでさやかちゃんできるの！？うう…、梢センパイは一日にして成らず。あたしもあふれ出すような気品をあふれだして、みんなにときめいて欲しいのに～。,,あっ…、でもそっか。そうだよね。できないことを無理してやるんじゃなくて、あたしはあたしらしいプリンセスになればいいんだ！あのね、前は二年生のセンパイを、あたしたち一年生がエスコートするっていう撮影会があってね。その時は一年生みんなでセンパイをドキドキさせちゃうぞ大作戦を計画したんだけど、その仕返し…お返し？で、今度はあたしたちがお姫様にさせられちゃうって話になって。えっ、でも梢センパイにエスコートされるお姫様って…そんなのもう、本物のお姫様になりきるしかない！って思って、最近ずっとお姫様の出てくる本ばっかり読んでて、なんだかもう、頭がグルグルしちゃったんだよね。だって梢センパイだよ！？バレンタインデーでも、梢センパイにチョコを渡す一年生が列になってたんだからね！どうしよ～！？って。でもね、でもでもね！あたし、ようやく吹っ切れた。梢センパイは普段もあたしのこといっぱい褒めてくれるもん。だからね、あたしはあたしのままでいいんだ、って。あっ、ちょうちょさんだ！えへへっ、まてまてー！,みんな、ここだけの話ね。あたし、ほんとに梢センパイに釣り合ってるのかなって、ずっと思ってたんだ。スリーズブーケに誘ってもらったときはものすごーく嬉しかったし、梢センパイの言葉をいちいち疑ったりはしなかったけど…でも、梢センパイってやることなすこと、なんでも完璧だったから。なんにも知らないあたしが、こんなに幸せでいいのかなって。だけど、この一年間一緒にやってきて、梢センパイのいい所も、可愛い所もいっぱい知って。やっぱりあたしには、梢センパイが必要なんだって思ったの。だからね、あたしはあたしを見つけてくれた梢センパイのこと、絶対に離したりしないよ！この先、何があってもね！ときには、梢センパイのことを振り回しちゃうようなおてんばな後輩だけど、末永くよろしくお願いします！だって、こんなあたしをお姫様にしてくれたのは梢センパイなんだからね！あっ梢センパイ、そのおヒゲも、すっごく似合ってましたよ？,花帆をお姫様にしてください！,離しませーん♪,花帆「蓮ノ空プリンセス！」さやか「レッツゴー、です！」瑠璃乃「どういうやつ！？」,一生スリーズブーケですから！
日野下花帆,UR,想造の地平から,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E6%83%B3%E9%80%A0%E3%81%AE%E5%9C%B0%E5%B9%B3%E3%81%8B%E3%82%89%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,105期スリーズブーケ、その旅路の、先に！これまで、本当にいろんなことがあったよね。蓮ノ空に入学して、友達ができて、先輩ができて、後輩と出会って。105期、あたしが最上級生になってからの道のりは、手探りで、行ったり来たり。時には、同じ場所をぐるぐる回ったり、迷って引き返したり、簡単な道じゃなかったけどさ。でも、きっと、吟子ちゃんが支えてくれたから、あたしはくじけず歩いてこれたんだよ！だから、行こう！ まだ見ぬ夢に向かって！,,不思議なんだ。出会ったばかりの頃から、なんとなく予感があって。さやかちゃんと、瑠璃乃ちゃん。あたしは二人と、いつかきっと、親友になれるんだ、って。さやかちゃんは、最初ちょっぴりツンツンしてたし、瑠璃乃ちゃんは、どこか心配で、あたしが守ってあげなきゃって思ってたのに。いつの間にか、なんでも打ち明けられて、頼りになる、一番の友達になってたんだ。蓮ノ空を卒業して、何年経っても、何十年経っても、きっと変わらないよ。何でもないことで集まって、笑い合って、ふざけあってさ。もし悲しいことがあったら、どこにいたって飛んでいくからね。ありがとね、出会ってくれて。あたしの、一生の友達だよ！,この衣装はね、2年生のみんなが中心になって作ってくれたんだよ。覚えてるかな？ 去年の同じぐらいの頃に撮った、梢センパイたちの衣装。あのときの衣装も参考にして作ったみたいなんだ。あれからもう1年も経つんだね。なんだかすごく、あっという間だったなあ。信じらんないよね？ あたしもう、3年生なんだよね？胸の中にいるセンパイたちの存在感が大きすぎて、全然追いついたとか、超えた、とか思えないけどさ。みんなから見たあたしたちは、どうかな？ ちょっとは頼りになって見える、かな？あ、そういえばあたし、梢センパイがいたころは、もっと大人になりたーいってずっと思ってたのに、最近はあんまり悩まなくなった……かも？ つまりあたし、ついに大人になったってこと！？ ……なんだかちょっぴりさみしい、って？ えー、なんで？ 大丈夫だよ、あたしはあたし。ちょっとずつ変わって、でも変わらないところもあって、いつまでも、おひさま笑顔の、日野下花帆だよ！,道がなくたって、2人と一緒なら！,あたしたちの夢を、咲かせよう！,花帆「大好きだよ、2人のこと！」瑠璃乃「ルリも大好きだよー！」さやか「さ、さやかも、ですよー……！」,太陽の光は、いつまでも、いつまでも！
