メンバー,レアリティ,カード名,リンク,入手時,特訓時,特訓1回目,特訓2回目,ライブ開始,スキル発動,スキル発動(クロスボイス),SP発動
藤島慈,UR,DEEPNESS,https://wikiwiki.jp/llll_wiki/%EF%BC%BBDEEPNESS%EF%BC%BD%E8%97%A4%E5%B3%B6%E6%85%88,綴理～！この曲むずいんだけど～！ぐぬぬ...、聴いてる分にはいい曲じゃんって思ってたのに、実際自分でやるとなるとなかなかハード...。まぁやるんだけどね！やったろうじゃん！綴理たちの願いを叶えてあげるよ、この私が！『DEEPNESS』完成させるからね！,,というわけで、本日はFes×ReC：LIVEをご覧いただき、ありがとうございました！ライブ中にも言ったけど、今回のFes×ReC：LIVEは、1年生ちゃんたちが提案してくれたんだよね。私たちの軌跡、103期のライブをまとめて、その空気感も含めて残したいからって。まぁわかるよ、その気持ち。めぐちゃんなんて、360度、どこを映したってスーパー美少女なんだから、その姿を永遠に保存しておきたいってことだよね？もちろん大賛成だよ。それがめぐ党さんや応援してくれる人のためになるなら、ね！,ところで『DEEPNESS』はどうだった？ご満悦？それならよしよし。まー、私は上級生組として、綴理と梢と肩を並べるわけだから...、ありましたよ、それなりに、プレッシャーもね...！パフォーマンスで緊張するなんて、ほんと久しぶり。だってこれで私が完璧に踊れなかったら、綴理には憐れまれるだろうし、あまつさえ、梢に「もう少し簡単な振り付けにしましょうか...？」なんて気を遣われた日には、もう...もう...！だから、るりちゃん連れて、猛特訓してやったね！なかなかのもんだったでしょ？ふふっ。...なんだろう、もしかして私最近、姫芽ちゃんの影響で血の気が多くなったりしてない？なるほどね。後輩ちゃんと触れ合うことで、104期の私もどんどんパワーアップしてる、と...。ん？元から？えー☆そんなことないも～ん☆めぐちゃんは、エンジェルなんだも～ん☆えへっ。,そう、どこまでも熱く。…うん、行こう！,ふふっ、見惚れちゃいな？,慈「私にも似合うでしょ？」瑠璃乃「むしろサイコー！」,これが私の『DEEPNESS』
藤島慈,UR,ジョーショーキリュー,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%82%B8%E3%83%A7%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%BC%E3%82%AD%E3%83%AA%E3%83%A5%E3%83%BC%EF%BC%BD%E8%97%A4%E5%B3%B6%E6%85%88,なぁに？ぼーっとして。もしかして、私に見とれちゃった？わかるよ、しょうがない。こんなにいい女と一緒なんて、緊張しちゃうもんね？秋の公園をぶらぶらお散歩デートもいいけど...。ねえ、これからどうする？てか、どうしたい？...あははっ、なーんてね！,,はーい、めぐ党の皆さんー！「もしかして、めぐちゃん漢字がわからなかったから『ジョーショーキリュー』をカタカナにした？」と思った人ー！素直に手を挙げなさーい！うんうん、素直なのはよろしい。全員罰として、あと1万回曲を聴きなさい！まったく。だいたい、作詞も作曲もうちはもう3人体制だからね。その上で、カタカナの方が肩の力が抜けつつ、勢いもあっていいって思ったからカタカナにしたんだよ。日本語って表現方法もいっぱいあって奥深いんだからね。ほら、勉強って大事でしょ？うん？お前が言うな？ふふっ！高校生活があと10回ぐらいあったら、一度ぐらいはやってもいいよ、お勉強。あ！ごめん！やっぱしないかもっ！,みんなと一緒にライブをやる度に思うんだよ。楽しいな、本当に楽しいな、って。帰りたくないな、終わってほしくないな、って。その場にいる全員が、終わらないでほしいってすごく願ってるのに、どうして終わらなきゃいけないんだろうね。理不尽だぞ！だったら、もうライブ会場ごと空を飛んで...、みんなと一緒に金沢に帰っちゃおうかな！みたいな。まぁ、でも、そういうわけにいかないからね。私にもっと力があれば叶えられる夢なのかもしれないけど、今はまだ無理だから、歌にして、みんなに今日を持ち帰ってもらおうと思ったんだよ。「また会えるよ」って、言いたかったんだ。みんなの前で。「ねえ忘れないで」は、可愛い私の、可愛いわがまま。でも...、ふふっ。きっと、また会えるよね。,このまま征服したいね、世界！,漢字書けますけど！？「上昇気流」。,慈「つまりウチら最高で～？」瑠璃乃「最強ってこと！！イェーイ！」,また会おうね。ううん、私が会いに行っちゃう！
藤島慈,UR,冬のおくりもの,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E5%86%AC%E3%81%AE%E3%81%8A%E3%81%8F%E3%82%8A%E3%82%82%E3%81%AE%EF%BC%BD%E8%97%A4%E5%B3%B6%E6%85%88,沙知先輩トランプよわーい。蓮ノ空の上下関係って割と緩いんだけどさ、ただ、ランドリーだけは別。いつ行っても割と混んでるからなんとなくだけど先輩優先みたいな雰囲気があって。まあ私は気にしないんだけど、つづこずの二人は律儀だからねー。でもそんな時に沙知先輩がいると便利だったんだよ。懐かしいな。,,12月に入って街がクリスマス一色に染まると、もう今年も終わりか―って、ちょっぴりしんみりしちゃうよね。めぐ党さんはどう？いい一年だった？ま、そんなの聞くまでもないよね。だって、このめぐちゃんがスクールアイドルクラブに戻ってきただから、さ！来年もいい一年にしようね。そのためには、みんなの力が必要不可欠なんだよ！つまりー、みんなに応援してもらうと私が元気になる。元気になった私がみんなを応援する。これぞ愛のプレゼント交換！…ということは、めぐ党さんはめぐちゃんにとってのサンタさんかも？ふふっ、プレゼントのらぶらぶコール、待ってるよ！,ねえねえ、めぐ党のサンタさ～ん。私、欲しいものがあるんです～。それはねー、ラブライブ！決勝戦への、切符。ああごめん、ウソウソ。そんなこと言ったら梢に「あなた、そういうのは自分の力で勝ち取らなきゃ意味がないでしょう？」ってネチネチ言われちゃう。私が欲しいものは、めぐ党さんからの一生分の愛、だよ。うふふっ、まあ私もね、長年タレントをしてきた身なんで推し変とか慣れっこだし、人間だからしょうがないかなみたいな部分はあるんだよ。大好物でも365日食べてたら飽きちゃうしね。だけどその瞬間にさ、一生推す！って思った気持ちはほんとなわけじゃん？うんうん、つまりはそういうこと。だから、私の靴下が一杯になるぐらいの愛、沢山ちょうだいね？サンタさん♡,プレゼントは、わ・た・し、だよ♪,いい子にしてまーす。,慈「梢サンタさん、プレゼントちょーだい♪」梢「もう...後でね、慈。」,いっぱい愛が集まってきたよ！
藤島慈,UR,Secret Christmas,https://wikiwiki.jp/llll_wiki/%EF%BC%BBSecret%20Christmas%EF%BC%BD%E8%97%A4%E5%B3%B6%E6%85%88,あーあ、めぐ党さんのみんな、どうしてるかな…？ネット禁止令とか、ほんとサイアク。全部、これからだってのに…。いいや、諦めるつもりなんてないからね。何が何でも、私たちの歌を届けるんだから！待ってて、みんな！,,くよくよしてたってしゃーないんだよ！可愛い衣装で可愛いポーズ！可愛いるりちゃんと一緒に可愛いライブだい！問題なんてどうにかするって決めたんだから、今はこの瞬間やれることをやるの！つまり、クリスマスライブ！こちら、音楽堂特設ステージよりお届け致します！…まあ、校内のみんなもさ、息抜きぐらいはしたいじゃん？ただでさえ、なんかどんよりした空気が漂っているわけだから…。こんなときこそ、藤島慈の出番ってこと！ほらほら、笑顔を忘れずに！ね？,この間廊下を歩いてたら、「藤島さん！」って呼び止められてさ、知らない子だったんだけど、手紙だけ渡してくれて、あっという間にいなくなっちゃったんだよねえ。なんだろう？って思ったら、まさかのファンレター！「応援してます。スクールアイドル頑張ってください。」って書いてて…。やっぱね、やってやろうじゃんってなったよね。ってか、ちょっと話変わるんだけど、なんかこの学校手紙くれる人多くない？ライブの度に下駄箱に入ってるんだよね。いいや、嬉しいんだよ、勿論。でも、直接言ってくれればいいのに…。お嬢様ばっかりの学校だから、みんな恥ずかしいのかな？それとも…私、補習ばっかりしてるから、怖がられてたりする！？,めぐちゃんがいれば、だいじょーぶ！,メリクリ～,慈「ほーら！もっときゅるるんって！」さやか「ハ、ハロさやー...！」,可愛い可愛い、サンタだよ？
藤島慈,UR,ハッピー至上主義！,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%83%8F%E3%83%83%E3%83%94%E3%83%BC%E8%87%B3%E4%B8%8A%E4%B8%BB%E7%BE%A9%EF%BC%81%EF%BC%BD%E8%97%A4%E5%B3%B6%E6%85%88,本日の天気は、晴れときどきチョコレート！みらぱのミッション、大成功！これすっごい楽しかったから、またやりたいなー。次は白とピンクのジェット機を借りて、世界中の空で！,,私たちは、今回限りのシャッフルユニット、かほめぐ♡じぇらーとだー！ ふっふっふっ、この教室は、私たちが占拠した！ よってルールを定めるよ。その1。楽しくないことは禁止！授業とか、宿題とか。その2。食堂に、有名ラーメン店と、和菓子屋さんを入れること！その3。みんな、この世でめぐちゃんだけを愛すること！...って、なになにー？ 隣からすごいブーイングが来たんだけどー？ ふっ、花帆ちゃん、いい？ 私とユニットを組んだ以上、もう梢なんて過去の女だよ？ アイツのことは、忘れるように。...じゃあ、いますぐ辞める？そこまで言う？くぅー、おのれ梢め！,いやー作ったなー、久々に能天気な曲。ラブライブ！期間中は部の雰囲気もガチめだったし、みんなもそういうの欲しかったでしょ？ わかるわかる。ていうか、聞いて聞いて！ 今回、花帆ちゃんとユニット組んでみてわかったんだけどさー、ダメだね。いや、お互いノリが合うだろうなーっていうのは、たぶんめぐ党さん達も想像してた通りだったと思うんだけど、むしろ逆に合いすぎるから、限界までやっちゃう、みたいな、誰も止める人がいない、的な。これたぶん、一ヶ月で体壊すね。しょうがない、私の弟子にしてあげようと思ったんだけどなー。花帆ちゃんは、一旦梢にお返ししますか。...とか言ったら、花帆ちゃん「あたしはもともと慈センパイのものじゃありませんけど？」って、笑顔で言いよって。うぅ～ん、この生意気ちゃんめ！,ハッピー極めちゃお！,天然だもーん。,慈「世界中を夢中...の前にるりちゃんを夢中に！」瑠璃乃「ルリはずっと、めぐちゃんに夢中だよ！」,花帆ちゃん、乗り込めー！
藤島慈,UR,KEY of Like！,https://wikiwiki.jp/llll_wiki/%EF%BC%BBKEY%20of%20Like%EF%BC%81%EF%BC%BD%E8%97%A4%E5%B3%B6%E6%85%88,ありがとう、ママ。……愛してるよ！私ね、この3年間、立ち止まったり回り道もしたけど。辛いことも、苦しいことも、悲しいことも、嫌なこともあったけど。全部全部、置き去りにしてここまで走ってこれたから。私の目にはもう、今は晴れ空しか見えないんだよ、ママ！,,これが『KEY of Like！』。私の過ごしたおもちゃ箱のような３年間を詰め込んだ、私と、仲間と、みんなの曲だよ！感想は後でゆっくりと聞くとして……。先にね、めぐ党のみんなに私からお礼を言わせてほしいんだ。色々と、心配かけてごめんね。私は楽しいことに目がないし、てかそれしかやりたくないし。見てて危なっかしいところもあったと思う。それなのに信じて、応援してくれて嬉しかった。みんなの声がいつだって私の背中を押してくれたんだよ。私にとってきっと、かけがえのない日々だった。けどね、これで終わりじゃないから。みんなの大好きな私は、いつだって笑ってるから。どこにいても、今が幸せだよって歌うから。これからもずっと応援しててね。みんな……愛してるよ！,それから……一応、みんなにも言っておかないとね。姫芽ちゃん。私の強さを信じてくれてありがとう。おかげできっとね、私も私を信じられたんだよ。小鈴ちゃん、吟子ちゃん。私至上最大のピンチに力を貸してくれてありがとう。後輩が知恵を絞ってくれる姿は、先輩として、けっこう感動するもんだね。花帆ちゃん、さやかちゃん。出会いは色々あったけどさ。私はキミたちがかわいくて仕方ないんだよ。梢と綴理のことも、そして私のことも……。本当に、ありがとうね。梢、綴理。あんたたちは、今さらかな。ありがとう。3年間楽しかったよ。そして、これからもよろしく！最後に……、大沢瑠璃乃さん。るりちゃんは、私のすべて、だよ。るりちゃんのおかげで、私はまた、走り出せたんだから。本当に、ありがとう。みんなまとめて、愛してるよ。だから……！ぜったい、ぜったいに……優勝しようね！ラブライブ！,行くよ、みんな～！世界中を、夢中に！,まだまだ声出せるでしょー！,慈「私の親友、夕霧綴理！」綴理「めぐ、ボクの親友！」,いつだってこの瞬間が、一番最高なんだから！
藤島慈,UR,全方位キュン♡,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E5%85%A8%E6%96%B9%E4%BD%8D%E3%82%AD%E3%83%A5%E3%83%B3%E2%99%A1%EF%BC%BD%E8%97%A4%E5%B3%B6%E6%85%88,キミがキュンキュンするものは、なあに？配信、ライブ、ゲーム、コスメ、そんで釣りも！ふふっ！ でもやっぱり、一番キュンキュンするのって、私たち？だよね！結局さ、何が最高って、出会えたこと。それっきゃないじゃん？つまりそういうこと。そういう歌ってこと！,,みんな聞いてくれたかな？『全方位キュン♡』！賑やかで楽しくて、聴いてくれた人みんなをガチ恋させちゃうような、すっごく可愛い曲になりました！やっぱり、誰かのハートに届いてほしいからね。そりゃあみんなで頭をひねって、がんばりましたとも。この曲を聞いた人が一人でも多く「姫芽ちゃんすきー！」「るりちゃんすきー！」「めぐちゃん、しゅきしゅきー」って、私たちのことを愛してくれたら嬉しいな！だから、これが私の、……ううん、私達104期、みらくらぱーく！の、集大成！スクールアイドル藤島慈の、ラストソング、だよ！,ま、別に！私はずっとソロでタレントやってても、世界中を夢中にできただろうけどね！実際、そりゃ～もう大人気だったわけですし～？曲は作れないままだったかもだけど、それだってやろうと思えばやっただろうし～。めぐちゃん天才ですから～！ただ、愛されてるんだって実感できたのは、スクールアイドルのおかげかな。配信で繋がって。みんなに声を届けて。愛してるって言ったら、ちゃんと「愛してる」って返してくれる。相思相愛♡それにね……きっとこの曲は、ひとりじゃ作れなかったよ。衣装だって姫芽ちゃんが考えてくれて、るりちゃんもいっぱい相談に乗ってくれて、さ。私たち三人と、そして、めぐ党さんのみんながいてくれたから、作れた曲。それならやっぱ、出会えた喜びを歌わなきゃね☆世界中からもらったハート、百倍にして、みんなに返してあげるから♡だから……、これからも、ずっとずっと、ず～っと！愛してるよ、みんな！♡,もう逃げ場はないぞ。覚悟しろー！,ズッキュン！それとも、バッキュン？,慈「後のことは、わかってるね！」姫芽「るりちゃんせんぱいの可愛さを、世界に～！」,投げキッスで仕留めて、あ・げ・る♡
藤島慈,UR,抱きしめる花びら,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E6%8A%B1%E3%81%8D%E3%81%97%E3%82%81%E3%82%8B%E8%8A%B1%E3%81%B3%E3%82%89%EF%BC%BD%E8%97%A4%E5%B3%B6%E6%85%88,藤島慈！一年生！タレントやってましたー！スクールアイドルってあんまり良く分かんないんですけどー、まぁ暇つぶしならやってもいいかなーって。あ、私の邪魔をしないならなんでもいいでーす！,,思うんだ。もし私が怪我をしなかったら、って。そうしたら...沙知先輩が辞める時だってこじれずに済んでたかもしれない。みんなが、もっと幸せな時間を過ごせたかもしれない。私はきっと、どんなことがあってもね。あの日々を肯定することは、一生できないよ。だから、前に進むしかない。がむしゃらに、走るしかないんだ。どんなに苦しくても、つらくても。今がずっと続くわけじゃないことは、私にとって救いだったんだよ。ねえ、沙知先輩。私が奪った先輩の時間を、返してあげることは、できないけどさ、すべてひっくるめて「楽しかった」って、そう思わせて見せるから。任せて。私は藤島慈。蓮ノ空のスクールアイドルだよ,つまんない話はここまで！ねぇ私の書いた詩どうだった？泣いた？泣きまくった？思い出す度に泣いてる？ねぇねぇ教えてってばぁ！うふふ、言ったよね沙知先輩？「私の言葉は人の心を動かせる」って。作詞も何にも教えてくれなかったのに。偉そーに。…先輩から教えてもらった言葉、ちゃんと覚えてるよ。だから大賀美沙知、あんたの未来はこれから先も輝いている！だからくじけないでよ。こんなに可愛い後輩3人も置いて行っちゃうんだからさ。もっともっと幸せにならないと許さないからね！先輩、いままでずっと、ありがとう…,私たちからのラブレター、だよっ,泣いていいよ？先輩,慈「ありがとう。みんな同じ、でしょ」綴理「うん、ありがとう、めぐ」,行きなよ。未来が待ってるよ
藤島慈,UR,いつでも、いつまでも,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%81%84%E3%81%A4%E3%81%A7%E3%82%82%E3%80%81%E3%81%84%E3%81%A4%E3%81%BE%E3%81%A7%E3%82%82%EF%BC%BD%E8%97%A4%E5%B3%B6%E6%85%88,104期みらくらぱーく！、永久保存版！ はい、チーズ！いやー楽しかったなあー。遊園地もそうだけど、この1年間、ね。私がるりちゃんと組んでたユニットに、姫芽ちゃんが加わって、どんどん賑やかになって。おもちゃ箱をひっくり返したみたいに、毎日がお祭り騒ぎ。ほんっと、退屈な暇なんて、一秒もなくてさ。……さすがにね、後ろ髪引かれちゃうよ。でも、私が一番笑ってやんなきゃね。じゃないと笑えないでしょ？ あの子達が。世話が焼けるんだからね！ ほんとにね！,,今更だから言うけどさ、よくみんな、私のこと好きになってくれたよね。いやまあ、自信はあったよ？なんたって、めぐちゃん、エンジェル、ですし～？でもさ、まさかここまでとは思わないでしょ。ライブのたびに、いっぱいいっぱい声出してくれて、人生100回分ぐらい愛してもらっちゃったよ、もう。知らないでしょ、みんな。私がみんなの声に、ほんとはどんなに救われてたか、なんてさ。私を信じて、ついてきてくれて、愛してくれて……、本当に、嬉しかったんだよ！こんなにたくさんの愛、どうすれば返せるのか、もうわかんないけどさ。でも、一生かけて、楽しませてあげるから。私はずっと、藤島慈。みんなの大好きなめぐちゃんだから。だから……、これからもよろしくね！みんな！,てか私、明日からめーっちゃ忙しいんだよね！海外に引っ越しするの大変すぎ！もう大慌てだよ～！ん？なになに？『卒業なのになんかムードがないね』だぁー？じゃああれですか！みんなは『えーんえーん、寂しいよ～；；って泣いてるめぐちゃん』と『寂しいのをこらえて笑顔で話題を振るめぐちゃん』、どっちのめぐちゃんが好きなの！？ちなみに模範解答はね、『両方』だよ☆引っかかった？あはははっ！……私ね、こうやってみんなとお喋りしている時間が好きだよ。すごく好き。いつまでだってこうしていたいぐらい。だからね、泣かないよ、私は☆泣くのはみんなの役目☆私はこうやって、世界一かわいく笑って。みんなが愛したスクールアイドルは、かわいくて、強くて、きれいで、世界でいちばんの女の子だったんだって、そう胸を張ってもらえるようにするからね☆喜べ～？キミたちの推しは、これからも一生輝き続けるんだから☆ずっとずっと、目をそらしちゃだめだぞ♡藤島慈より、愛を込めて♡,それじゃあまた会おうね、必ずだよ！,夢を叶えに！,慈「ほーら、るりちゃん、姫芽ちゃん！」瑠璃乃「ぎゅぎゅっとくっついて！」姫芽「ふぁぁぁぁ～……！、はい、チーズ、です～……！」,ずっとずっと、愛してるからね！
藤島慈,UR,約束の舞踏会,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E7%B4%84%E6%9D%9F%E3%81%AE%E8%88%9E%E8%B8%8F%E4%BC%9A%EF%BC%BD%E8%97%A4%E5%B3%B6%E6%85%88,たまには私が、着せ替え人形？　んもう、言われなくたって大人しくしてますってば。二人がどんなふうにコーディネイトしてくれるのか興味あるし。でも、たまにはいいね、こういうのも。いっぱいお世話してもらって、まるでお姫様気分、ってやつ？,,ピカピカの馬車に乗って、お城のパーティ会場へ。そして私をエスコートしてくれたのは、もちろん、私の幼馴染、るりちゃん。いつもよりきりりとおめかししちゃって、可愛いんだから、もう。ふふっ。でもね、顔には出さないようにすごーく頑張ってたけど、似合ってるかなあ、どうかなあ、って不安がってるのが分かっちゃって。だから、ちゃーんと言ってあげたよ。世界一かっこいいぞ、るりちゃん、ってね！,この日のために、いっぱい練習したんだろうなあ。るりちゃんね、パーティの間、ずっと頑張ってて、いつも以上に優しくて、まるで本当のお姫様になっちゃった気分だよ。こんなにかわいくて、魅力的で、完璧なお姫様をエスコートするなんて、すっごくプレッシャーだったと思うけどね。それでも、ここぞという時は、ばっちり決めちゃうんだから。うちの1年生組、みんなちっこいくせに、ひょっとして、エスコート適性、意外とある！？……みたいな。なんかね、ちょっぴりキュンキュンしちゃったよね。るりちゃんのくせに！私さ、かわいいるりちゃんのことはもう、全世界のみんなに見てほしいんだけど、でも、なんか……。るりちゃんが意外とかっこいいってことは、まあ私だけが知っていればいいかなー、っていうか。え？いや、なんとなくだよ、なんとなく！別に私、面倒くさい女とかじゃないからね！変な想像しないで！！,プリンセスのステージだよ！,一緒に踊りましょう？,慈「私やっぱり...お姫様だったのかも！」梢「あの子達のおかげね。」綴理「ボクもお姫様だったー？」,とっても楽しい夜にしましょうね！
藤島慈,UR,久遠の銀河へ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E4%B9%85%E9%81%A0%E3%81%AE%E9%8A%80%E6%B2%B3%E3%81%B8%EF%BC%BD%E8%97%A4%E5%B3%B6%E6%85%88,あの星を目指して、104期みらくらぱーく！、行こう！目指せ、ラブライブ！優勝！、ってね。スクールアイドルなんて、真面目にやるつもりなかったのに、いつの間にか私も、こんなところまで来ちゃった。三年間、なんだかあっという間だったなあ。それじゃ、あと少し。行こうよ、るりちゃん、姫芽ちゃん！ 私達で、世界中を夢中にさせちゃおう！,,頭でっかちで理屈屋な梢と、何言ってるんだか分からなかった綴理。出会ったばかりの頃は、ぶっちゃけさ、二人のこと、「うわぁ…めんどくさそう…」って、思ったよ。ていうか、それは今も思ってるかも。えっへへ。だけど、いつの間にか、ただそれだけじゃなくなってきちゃってさ。梢は他人にも自分にも厳しい努力家で、綴理は不器用なだけの、ただ普通の女の子。それに気づけてから、なんとなく、距離の縮め方が分かったんだよね。まあ、私が元々あんまり人の短所を気にしない性格だってのは、あったかもだけど。つまり、全部私のおかげってこと。感謝してよね、梢、綴理！,めぐ党さんに、ここだけの話。実は、「蓮ノ大三角」って名前広めたの、私なんだよね。最初に言い出したのは沙知先輩だったんだけど、それいいじゃん！採用！って思って、こっそりと、ね。タレントでも何でも、わかりやすさって大事でしょ？何かすごい1年生が3人いるぞーって噂されたら、箔も付くってもんだし。自己プロデュース戦略ってやつ☆あとは、まあ…私は梢みたいに音楽に詳しいわけでも、綴理みたいにダンスがすごいわけでもないから。それでもふたりと肩を並べるためには、それなりに自分を追い込まなきゃって思って。「大三角」なんて呼ばれてたら、ひとりだけ置いてかるわけには、いかないじゃん？結果、今の私がどうなったかってゆーと…そこはみんなが、いちばんよく知ってるよね☆大丈夫、任せておいて。なんたって私達は、今を歌う蓮ノ大三角。どんな星よりも、輝いてみせるんだよ！,蓮ノ大三角、藤島慈！ よろしくね！,めぐちゃんこそが、一番星！,慈「愛してるよ、親友！」綴理「ボクもだよ、めぐ」梢「私も……愛してる……わ」,世界のどこにいても、私を見つけてね！
藤島慈,UR,Dream Believers,https://wikiwiki.jp/llll_wiki/%EF%BC%BBDream%20Believers%EF%BC%BD%E8%97%A4%E5%B3%B6%E6%85%88,世界中のみんな、今日も一緒に、ハロめぐ～！レディースアンドジェントルマン！*1ここは私、藤島慈が園長を務める遊園地、みらくらぱーく！みんながいつだって胸弾む毎日を、お届けしちゃうよ！,,いつの間にかスクールアイドルにハマっちゃったんだよ。だって、こんなにも自由なんだ。やろうと思ったことはなんだって叶えられるし、行きたい場所はどこにだって行ける。もちろん、自分が頑張らなきゃいけないことはいっぱいあるけど、でも、頑張れば頑張った分、みんなも喜んでくれる！うっふふ、これは私にとって、天職かも！,私の道を切り開くのは、私達！雨が降ってきても、槍が降ってきても、私達はきっと楽しんで走っていくよ。どんなことがあっても、もうへこたれたりしない。たくさんの仲間達と、応援してくれる人がいるって、分かったから！不安に頭を悩ませるぐらいなら、次はどんなことをしようかって企んだ方が、よっぽど面白いしね。いい？スリーズブーケにも、DOLLCHESTRAにも負けないくらい、みんなをずっと楽しませてあげるから、私達のこと、ずっとずーっと見ていてね！キミ達の心にも、ぴっかぴかのネオンを灯してあげる！みらくらぱーく！のパレードは、全員参加だよ！それじゃ、腕を掲げて、いっくぞー！,今日はめぐちゃんのスペシャルライブ！,みんなを夢中にさせてあげる！,慈「るりめぐオンステージ！」瑠璃乃「はっじまっるよー！」,私達のこと、いっぱい愛してね！
藤島慈,UR,ハクチューアラモード,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%83%8F%E3%82%AF%E3%83%81%E3%83%A5%E3%83%BC%E3%82%A2%E3%83%A9%E3%83%A2%E3%83%BC%E3%83%89%EF%BC%BD%E8%97%A4%E5%B3%B6%E6%85%88,ふっふっふ…私に食べられたい子はだーれ？ゆめかわお茶会の準備！じゅーんび♡こっちは私の好きなものー♪こっちはるりちゃんの好きなやつでー…。あ、こっちもるりちゃんの好きなやつだ！お、これもるりちゃんの…ん？バランスおかしいな。ま、いいや！,,こちらは、楽曲『ハクチューアラモード』をイメージしたお茶会セットでございまーす。可愛いでしょ、この衣装？私もかなり気に入ってるんだ。噂によると『ハクチューアラモード』は天使で天才な美少女スクールアイドルが幼馴染に可愛い衣装を着せるために作った曲…という説も。って、うそうそ！じょーだん。ほんとなのは精々三割ぐらいかな～？ま、曲作るモチベなんて、どっからでも湧いてくるもんだからね！ね、るりちゃん？,ふふ…。寝ちゃったねえ、るりちゃん。甘いもの食べて、お腹いっぱいになって眠くなっちゃったのかな？可愛いね。…るりちゃんね、最近、がんばってるんだよ。私がふがいないところを見せちゃったから、支えようとしてくれてるんだよね。ほんと優しいんだから。もし私が、ちゃんと勝って、世界中を夢中に出来てたら、るりちゃんには楽しいことだけ食べさせてあげられたのに。…やっぱ、悔しいな。甘いお菓子だけの世界。いつか私がるりちゃんにプレゼントしてあげるから。それまで待っててね、るりちゃん♪,恋の味、教えてあげる！,お味はいかが？,慈「世界で2番目に可愛いよ、るりちゃん♪」瑠璃乃「わぁーい！」,アラモードの意味は……なんか可愛い！
藤島慈,UR,ファンファーレ！！！,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%83%95%E3%82%A1%E3%83%B3%E3%83%95%E3%82%A1%E3%83%BC%E3%83%AC%EF%BC%81%EF%BC%81%EF%BC%81%EF%BC%BD%E8%97%A4%E5%B3%B6%E6%85%88,いい、いい。筋がいいぞよ～。コツコツ練習してて偉いね、姫芽ちゃん。みんなギター弾けるようになったら、そのうち弾き語りライブとかやってみたくない？ね、とりあえず金沢駅の前とかで！どう？...学校に見つかったら怒られる？ふふっ！それがロックって、ことでしょ？,,みらくらぱーく！で『ファンファーレ！！！』！衣装もびっくりしたでしょう？さあ、私たちは拳と歌で戦う、華麗なグラディエーター！ぶっ飛ばす相手はもちろん、君たちを悩ませるもの全部だよ！退屈、不安、心配、悩み事、宿題、テスト、レポート、勉強...。その全部を倒すために、一緒に戦おうじゃあないか～！そうだよ、私たちがついてるからね。そして、最終的には、好きなものしか残らない世界にしちゃおうね！言いすぎ？まあいいじゃん！,今回の新曲『ファンファーレ！！！』は、3人で作った曲なんだけどさ、笑っちゃうよね！歌ってる最中、掛け合いで姫芽ちゃん昇天しちゃうんだよ！当然みんなに披露する前に、練習もするわけじゃん？で、私が練習で投げキッスするたびに、姫芽ちゃんはやっぱり、毎回ふらふらになってたからね！面白すぎるでしょ！姫芽ちゃんはきっと、ステージで自分が最大限に楽しむことで、みらくらぱーく！の魅力をもっと大勢に伝えようとしてくれてるんだよね。今回の歌詞は、姫芽ちゃんが考えた部分をかなり採用しててさ。きっと頑張ったんだろうね。自分の楽しいって気持ちは、ちゃんと伝えようって。まあ、なんか、楽しむの方向違くない...？と思う瞬間もたまにあるけど...るりちゃんの、戻ってこーい！の部分、だいたい本気で言ってるからね...。,対戦よろしく～！,パーンチ！,慈「ん～...まっ！！」姫芽「あぁ！...さよーならぁ...」,いくよ！私の必殺技！
