メンバー,レアリティ,カード名,リンク,入手時,特訓時,特訓1回目,特訓2回目,ライブ開始,スキル発動,スキル発動(クロスボイス),SP発動
村野さやか,UR,太陽であれ！,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E5%A4%AA%E9%99%BD%E3%81%A7%E3%81%82%E3%82%8C%EF%BC%81%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,はぁ～、きれいですね。ちょ、ちょっとなんですかこの写真。こ、小鈴さんみたいな顔してたんですかわたし。あ、いえ、小鈴さんの顔がどうこうというわけではないのですが、えっと、あの……！,,"『太陽であれ！』をお届けしました。お楽しみいただけましたでしょうか。こちらは作詞のほとんどを小鈴さんが頑張ったんですよ。わたしは曲調に合わせて英語を交えたり、言葉のリズムを整えただけです。ほとんどが小鈴さんの気持ちなんですよ。うん……、違和感がありますか。んふ、確かにそうかもしれません。歌詞を作る最中は、「徒町なんかが」って言うのを禁止しましたから。自分の思ったこと、伝えたいこと、誰かの背中を押したいと思ったこと。それらを恥ずかしがる必要も、自分を卑下する必要もない。それこそ、そんなこと誰にも求められていない。徒町小鈴がこう叫ぶことに意味があるのだと、わたしは思います。ふふっ、よかったらあなたも、小鈴さんにそう言ってあげてください。足りないのは自信だけ、それが""徒町小鈴""です。",慌ただしい1ヶ月でしたが、なんとか、かろうじて小鈴さんの支えになれたことを、わたしは誇りに思っています。小鈴さんにお友達ができたと聞いて、その、広実さんを最初に見た時は、恥ずかしい話、倒れるかと思ったんですが。小鈴さんが、なにかよくないことをしているんじゃないか、なんて。でも、それこそが広実さんの抱えていた問題で、わたしではなく、小鈴さんだからこそ導けた結果がこれなんです。小鈴さんだったから彼女の懐に飛び込んでいけた。小鈴さんがいたから、広実さんはわたしに心を開いてくれた。実は、広実さんが小鈴さんとわたしを北國花火大会に誘ってくれたんですよ。それはそれですごく楽しくて、小鈴さんが花火に夢中な間に、こそっと、広実さんがわたしに教えてくれました。「わたしみたいな人と仲良くなれると思わなかった。遠い世界の人だと思っていた」と。わたしとしても、小鈴さんがいなければ、彼女と縁があったかはわかりません。そういう無意識の壁を打ち壊してくれたのも、小鈴さんなんですよね。広実さんはいい人ですよ。わたしが小鈴さんの話をたくさんしても、嫌な顔ひとつしませんしね。,小鈴さんらしさを見せる時です！,あなたならできる！,さやか「これが、あなたの進むべき道！」小鈴「駆け上がります！」,さあ、望むことに突き進むのです！
村野さやか,UR,喫茶ハスノソラ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E5%96%AB%E8%8C%B6%E3%83%8F%E3%82%B9%E3%83%8E%E3%82%BD%E3%83%A9%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,任せてください！球技大会までには、完璧にしてみせます！あれ、うーん……少し、熱くなりすぎてしまった気が。制服も、しわになると自分で言っていたはずなのに……。,,いらっしゃいませ、こちらへどうぞ。……メイドなんだから「お帰りなさい」……？いえいえ、ここは純喫茶です。わたしの好きな、落ち着いた雰囲気の喫茶店をイメージして、でも、スクールアイドルとしての魅力を損なうことはない。そうした気持ちを両立させるために、お店の方や、お客様には、いろいろ試行錯誤にお付き合いいただきました。その節は、ありがとうございました。蓮ノ空に来て、思えば、ずいぶんと金沢の街にも馴染んだと言いますか……いえ、もっと金沢が好きになったと言いますか。以前は視野が狭かったのだと、痛感させられる事態です。そういうわけで、好きな場所と、好きな人達だからこそ、おもてなしにも気合が入るというものです。なので、いつでもご来店お待ちしておりますね。,金沢の街に馴染むと同時に、蓮ノ空でも、本当に多くのものを頂いています。スクールアイドルクラブの中ではもちろんのこと、教室や、廊下で顔を合わせ、お話をするクラスメイトや先輩方とも。娯楽の少ない学校ということもあり、体育会系の方なんかは勝手に、クラス対抗のリーグを作ったりもしているみたいです。わたしも時間がある時は、お誘い頂いていて。……あれは、6月くらいだったでしょうか。でも、そうしたわたし個人の交友も増えた気がします。入学したての頃に比べて、よく笑うようになったと、半ばからかわれてしまう始末で……。環境が人を変えるというのなら、わたしはもしかしたら、その最たるものなのかもしれませんね。,すぐにお伺いしまーす！,こちらオススメです。,さやか「こら！慈先輩！」慈「こらって言った！？」,また、来てくださいね。
村野さやか,UR,はじまりの羽音,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%81%AF%E3%81%98%E3%81%BE%E3%82%8A%E3%81%AE%E7%BE%BD%E9%9F%B3%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,ねえ、綴理先輩。わたし、あなたの言っていたことを本当に理解するのに、3年もかかっちゃいました。笑わないでくださいね。笑うとも、思っているわけではありませんが。……でも、そうなんです。ずいぶん長いこと、遠回りをしてきたんです。その果てに届いた答えは、胸に抱きしめて大切にしていきたい。はい、そうですね。もちろん、無駄じゃなかった。ここにたどり着くまでの、全ては……！,,これがわたしの『はじまりの羽音』。今更はじまりだなんてと思わせてしまうかもしれませんね。期待外れだったらごめんなさい。でも、これが今のわたしです。3年かけてたどり着いた答え。みなさんからの期待は、うれしい。誇らしく思う。必ず応えねばと、わたしに大きな推進力を与えてくれる。でも、そのためにはやっぱり、最初の一歩はわたし自身が羽ばたかなくてはならない。わたしが、わたし自身に、期待しなければならなかった。わたし自身がなにかを目指すからこそ、みなさんが応援してくれるようなわたしになれる。人に望まれなければ何者でもないわたしではなく、わたしだからこそ人が望んでくれるように。これからもわたしは成長していきます。興味が出たらどんなことでもやってみて、失敗なんか恐れずに。さあ、まずはなにから始めましょうか。,『はじまりの羽音』は今のわたしの想いを素直に綴った曲です。羽ばたくことをモチーフに選んでしまったのは、うぅ……、なんででしょうね。わたしはたくさんの人に支えられて、育ててもらって、ここまでやってくることが出来ました。優しい鳥かごの中でたくさん学んで、経験して。飛び方も、空が美しいことも、未来が明るいことも。この3年間で十分に教えてもらえた。だからこそ、自分自身で飛び立たないとと強く思えたんです。先輩に恵まれました。友人に恵まれました。後輩に恵まれました。進路がどうなるかは、まだわかりません。でもきっといつか、みなさんに期待してもらえる、わたし自身も自分に期待できる自分になってみせます。『はじまりの羽音』はメンバーからもあまりわたしらしくないと言われました。それをわたしは誇らしく思います。それは、今までとは違う境地に踏み出せたということ。踏み出すことを恐れていたわたしから、成長した証ですから。,今度はわたしが、翼を広げる番！,さあ、選んだ空へと！,さやか「ありがとう、小鈴さん」小鈴「はい！」,こんにちは。わたしの、はじまりの羽音。
村野さやか,UR,ガランドFlash,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%82%AC%E3%83%A9%E3%83%B3%E3%83%89Flash%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,な、なるほど、わかりました。わたしで力になれるなら、なんでもしますから。氷の姫だろうと、怪盗だろうと、ま、魔法少女だろうと！Starring Bloomで演劇部のみなさんがやりたいことがあるのなら、ぜひとも、という話をしに来たはずが、なぜかまたわたしに役が与えられそうで。ん、いえ、小鈴さんたちも瑞蓮祭で演劇を頑張るとのことですし、わたしも負けないよう頑張る、べき……？,,DOLLCHESTRAで『ガランドFlash』をお届けしました。お楽しみいただけましたでしょうか。この曲は小鈴さんがぜひやりたいと言って持ってきてくれたんです。最初はびっくりしました。なにせわたしが、部室で書類仕事をしている時に、譜面と歌詞を両手に持った小鈴さんが駆け込んできて、ぜひこれをやってみたい、と。小鈴さんはもう、わたしに一切頼ることなく完璧な曲を仕上げてしまったのか、と戦慄したものですが、よく見たら伝統の曲でした。まだまだどうにか、先輩としてお役御免にはならずに済みそうです。とは言ったものの、このタイミングでこの曲に目をつけたことがもう、わたしより先を行っていて、誇らしいやらなんとやら。きっと、この曲が作られた時のDOLLCHESTRAも、互いに高め合わなければならないと、そう思っていたのでしょう。高め合わねば、届きたいものに届かない。今の小鈴さんとわたしのふたりもそう。さあさ、ご覧じろ。我らがらんどうに熱を灯す二つ星、月へと届く光とならん。,遠征を行って、第2回瑞蓮祭の準備をして、わたしたちの11月は今年も大忙しです。そんな中で、ぜひ今これをやりたいんだ、と新しく曲の発表を意気込んだ小鈴さんのバイタリティには、やはり目を見張るものがありますね。いやまあ、その小鈴さんはさっきからバテバテで、倒れ伏しているのですが。今月はお休みなんてほとんどありませんからね。その中で、小鈴さんはよく頑張っています。わたしも、今月は中頃に1日だけ部活をお休みすることはあれど、それ以外の日は土日問わず、毎日フル稼働です。日々精進、それこそ遠い月に光を届けるまで。スクールアイドルを始めて2年半が経った今でも、その思いは、変わりませんね。,夢をいざ、つかめ！,届け、月へ。,さやか「ともに、高く空へ！」小鈴「回れ回れー！」,さあさ、ご覧じろ。
村野さやか,UR,Secret Christmas,https://wikiwiki.jp/llll_wiki/%EF%BC%BBSecret%20Christmas%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,冷えてきたなぁ… 皆はちゃんと防寒着持ってるかな…体調を崩すようなことがあってはならない。特にこういう大事な時期。戦わなきゃいけない今は。,,クリスマスと言えば、皆さんはどう過ごされますか？ご家族、ご友人、勿論、お一人でも。その日を特別な日だと思うと、特別じゃない日も特別だと思える。なら、最初からこうして皆の特別な日として街中が彩っている日は、より一層特別に過ごしたい。わたしはそんな風に思うんです。真っ白な冬に、紅白の衣装。これは子供に夢を届ける意味を持った、これまた特別なもの。だとしたら、わたしは今年のこの特別な日を、皆さんに夢を届ける日にしたいんです。始めましょう、わたしたちのクリスマスを！,クリスマスという特別な日が近づく中で、ある種、わたしたちにも特別な時間が近づいています。ラブライブ！北陸地方大会の舞台は、このクラブにとって、出場、優勝、それ以上に大切なものもかかっていて… 正念場とも言うべきステージになりました。気が滅入ることも、落ち込むこともあります。でも、こういう時こそ一丸になって前を向かなきゃいけないとも思うんです。だから、応援してください。期待してください。わたしたちは大きなものを背負ってこの地方予選を戦います。皆さんの前で、絶対に最高のパフォーマンスをします。だからどうか応援よろしくお願いします。皆さんの期待が、わたしたちの力なんです。,聖なる夜です。,笑顔でお届けしましょう！,さやか「頼りにしてます。」慈「うん、任されてあげよう！」,皆さんとの、これからのために！
村野さやか,UR,青とシャボン,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E9%9D%92%E3%81%A8%E3%82%B7%E3%83%A3%E3%83%9C%E3%83%B3%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,それでは、改めて、リスタートです！色んな反省もありましたが、過去になってしまったものは覆せない。だとしたら、わたしたちに出来ることは、前を向くことだけですから！,,図書館はいいですよね？温かさがあって、静かで…。優しい雰囲気があるというか、どこか蓮ノ空の大倉庫に似ている雰囲気があるんです。ここで写真を撮ろうということになったのも、理由の一つはそれでして。大倉庫はその、ちょっとお片付けが大変なのと、あと、結局どこだか分からないし、暗いしってことで止めたんですが…。胸の内にあるやりたいことは変わらないんです。温故知新。図書館は大倉庫同様、伝統を守り続ける場所。だから、わたしたちのリスタートに相応しいかな、と。そんな風に思いました。これからもどうか、応援よろしくお願いします！これまで皆さんがしてくれたように、そして、その応援を頂けるよう、わたしたちはまた頑張りますから！,わたしたち蓮ノ空女学院スクールアイドルクラブの最終成績は、ラブライブ全国大会出場に留まりました。悔しい思いは勿論あります。でも同時に、必要なことを思い出しました。それが花帆さんの言った、皆さんへの感謝！わたしたちだって悔しかった…。でも、それは応援してくれた皆さんも同じこと。であれば、優勝旗を持ち帰ることが出来なかった以上、出来ることをしようと思ったんです。なのでその、わたしは写真にサインを書くことも結構恥ずかしいんですが、頑張ってメッセージを残しました。こういう時、花帆さんや慈先輩のことが羨ましくなりますね。さらっと、そしてきちんと人に届くものを…。わ、わたしも頑張ります…！,日頃の感謝を込めまして…！,思いをお返しします。,さやか「みなさんに、感謝を込めて！」花帆「ありがとー！！」,これからもどうか、何卒よろしくお願いします！
村野さやか,UR,AURORA FLOWER,https://wikiwiki.jp/llll_wiki/%EF%BC%BBAURORA%20FLOWER%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,まずはこうやって、ぱっと目に入る所から作っていかないとですね。まさか、文化祭を開くことになるとは思いませんでしたね。でも、これも一つの、強い花帆さんの魅力ですよね。スケールの大きさというか、やりたいことのビジョンというか、本当に。ふふっ、飽きない人です。,,『AURORA FLOWER』。みんなで重ねた渾身の輝きを、いつまでも花咲かせるような、ステージの上での一瞬の煌めきを、永遠にしたいと願うような、そんな歌。これまでのわたしたちが積み重ねてきた、スクールアイドルとしての練習を思い起こす、そんなアルバムのような感覚さえする曲です。ラブライブ！決勝プレーオフ、この9人で臨むラブライブ！のステージは、次が本当の本当に最後。悔いのないようやり切りたい思いはみんな同じ。……ですが、その思いを形にした時に、まさか瑞蓮祭なんていう、大きなお祭りが始まるとは思いもしませんでした。……思いを形に。わたしも一スクールアイドルとして、全力で最後までやり遂げたいです。歌も、イベントも。,ラブライブ！優勝を目指し、ここまでやってきました。半端な優勝など欲しくないと、一番優勝に拘っていた梢先輩も言いました。わたしは一人の競技者として、梢先輩のあの姿勢には、心から敬意を表します。……わたしに真っ先に問われていたら……、ふふっ、どうだったんでしょうね。たらればを口にすることはしませんが。花帆さんの気持ちはわかります。セラスさんの気持ちがわからないわけでもありません。だからこそ、慈先輩が梢先輩に問うてくれたのは、嬉しかった。こちらもまた、わたしでは梢先輩に聞くことはできなかった。優勝の二文字は、重いんですよ。目の前に置かれて、それでももう一度戦うことを選ぶというのは、本当にすごいことです。102期の先輩方は、……いつまでも、わたしにとっては偉大な先輩です。改めてそう思いました。,皆さんと共に、わたしもきらめきを！,重なる光に！,さやか「カコもミライも！」瑠璃乃「みんなで輝け！」,諦めない！その気持ちをここに！
村野さやか,UR,真実の舞踏会,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E7%9C%9F%E5%AE%9F%E3%81%AE%E8%88%9E%E8%B8%8F%E4%BC%9A%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,ええっと…、瑠璃乃さんのは多分こうで、花帆さんのはこうです。そのはず…！わ、わたしだって、そこまでマナー詳しくないですよ。フィンガーボウルは飲んじゃダメ、くらいのレベルですってば。梢先輩に聞ければ一番なんですけど、今回ばかりはそうもいかないですし…。が、頑張りましょうね！,,本日は快晴。大好きな水色。爽やかな先輩の旋律。申し分のないほどに、明るく楽しい舞踏会。おかしいですね。誕生日でもないし、一応は撮影という真面目なシーンのはずなのに、わたしだけがなんだか得をしている気がします。前に先輩方をお姫様としてエスコートしたときはそんなに気負いも無かったんですけど。今回はわたしたち一年生が同じことをするとなって…なんだか、途端に難しくなりました。いや、だって、お姫様として自由に振舞って、なんてオーダー、難しいに決まってるじゃないですか。自由…自由とはいったい…！？はぅ。わたしが自由にして、綴理先輩に合わせてもらう…前回どころか、普段と真逆じゃないですか…あっ、パフォーマンスの話ですよ？でも、実際やってみたらさすが綴理先輩というか。わたしの踊り出しに合わせて即興で作られる調べは、気付いたらわたしを引っ張ってくれていて。結果として、本当にただただ楽しく踊っていただけでした。これが自由だというのなら、たしかにそうですね。自由なお姫様を、楽しませていただきました。,わたしたちがお姫様…。そんなコンセプトになったとき、それはもう、瑠璃乃さんと花帆さんが大変バタバタしてまして。いえ、傍から見たらわたしもそうだったかもしれませんが。先輩方が本当に綺麗で理想のお姫様だったので、これはまずい！ってなったのは確かです。お姫様らしからぬことをしてしまったら、コンセプトが大崩壊ですからね。わたしだって、そこまでマナーに詳しくないので、そういう意味では大変でした。でもバタバタしていた割に、瑠璃乃さんの振る舞いは最初からわたしなんかよりちゃんとしていたような…？ともあれです！終わってみれば、お二人ともやれてよかったねって笑ってました。マナーの勉強がどれだけ役に立ったかは分かりませんが。撮影が終わった後、綴理先輩に言われたんです。「自由で、楽しそうなのが伝わってきた」って。それはほとんど、綴理先輩のおかげなんですけど。でも、振り返ってみたら何も不思議なことはありませんでした。だって、最初からそうじゃないですか。表現で気持ちを誰かに伝えるわたしになれたのは、綴理先輩がいてくれたからです。もしかしたらわたしは、最初からお姫…様…だった…のかも？あれ、わたし、相当恥ずかしいこと言ってませんか！？,ちゃーんと、見ててくださいね。,いつまでも、ご一緒に。,さやか「行きますよ？」瑠璃乃「はいですわ！」花帆「もちろんですわ～！」,それじゃあすごいこと、しちゃいましょうか。
村野さやか,UR,醒悟の地平から,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E9%86%92%E6%82%9F%E3%81%AE%E5%9C%B0%E5%B9%B3%E3%81%8B%E3%82%89%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,風が巻く。日が照らす。乾いた土を踏みしめて、一歩一歩。たとえこの先が吹き荒ぶ砂嵐で見えなくても、行こうと決めた己の心だけを信じて。夢に向かって突き進む。たとえ目指す先がラブライブ！からBloom Garden Partyに変わって、ゴールの景色を明確には想像できなかったとしても。やることは変わらないですね。3年経っても、変わらない。,,荒野を往く。きっとわたしたちが最後に目指す景色にたどり着けると信じて。今回の衣装のモチーフは、「最果てに花を咲かせる女神」だそうです。2年生が中心になって何から何まで作ってくれたそうで。少しうるっと来てしまいましたね。3年生のわたしたちが忙しいから、あまり今応援してくれるみなさんにお届けできるものがない。だから2年生が代わりに何か新しい催しを……と思っていたのですが、まさかわたしたちのために準備を全部してくれたうえで、わたしたちが主役の撮影を用意してくれるなんて。夢を信じること。それをテーマに小鈴さんたちが頑張ってくれたのだそうです。着想は去年同じような時期に撮った、先輩方の船旅から。今度は何もない荒野を往くイメージだそうで。よく考えてくれたなと思います。あれから一年。わたしたちは、あの日の先輩と同じ立場。果たして大三角のように、後輩たちから慕われる先輩でいられているでしょうか。……いえ。駄目ですね、そんなことを言っては。わたしたちは蓮ノ三蓮華。大地に花咲く三人。であれば、この荒野を美しい花で満たしましょう。きっとそれこそが、わたしだけの、わたしたちならではのやり方。……ああ、そっか。それを分かってくれているからこそ、荒野のモチーフなんですね。その期待に応えなければ。必ず後輩たちを、望む場所へと導いてみせますとも！,小鈴さんと共に撮影した写真も、三蓮華で撮った写真も、改めて見返すと笑顔になれますね。どちらも仲間の意志が伝わってくる。小鈴さんとの写真は、わたしを懸命に支えてくれる小鈴さんの気概が、とても強く。わたしと彼女の関係は。思えば最初からこうでした。素直にわたしを慕い、憧れ、支えてくれえる小鈴さん。わたしがただ背中を見せて導くものとばかり思っていましたし、それが気負いにもなっていた。けれど、振り向けばあなたがいるからこそ、わたしはずっと前を見据えて進めていたんです。三蓮華で撮った写真は、この写真を撮るにあたり吟子さんたちが作ってくれた衣装や、考案してくれた撮影の構図を見ても、後輩たちがわたしたちに期待する先輩としての在り方が伝わってくる。そしてそれに応えるべく見せた、花帆さんと瑠璃乃さんの表情。……残り半年。わたしたちの卒業は近い。だからこそ、この写真に恥じない、かっこいい3年生として卒業を迎えたいものです。わたしたち三蓮華のためにも、その背中を見る後輩たちのためにも。,信じて突き進みます。,夢を信じる気持ちだけを抱いて……,さやか「共に辿り着きましょう。」花帆「大丈夫、なんたって！」瑠璃乃「ルリたちは、蓮ノ三連華！」,この先の未来にはきっと、最高の景色があるはずです！
村野さやか,UR,Dream Believers,https://wikiwiki.jp/llll_wiki/%EF%BC%BBDream%20Believers%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,わたしに出来るのは、ひとつひとつ積み重ねることだけ。うまくなりたい、胸を張りたい、追いつきたい。そのために出来ることは全部やりたいんです。時間だけは平等だから。,,なんだかまだ実感が無いんです。気持ちがふわふわしてて夢心地というか。綴理先輩やみんなと同じ衣装を着て、ステージに立っているんだなって思うと、自分の気持ちがよくわからないんです。良いんでしょうか、わたしで。本当に並んで大丈夫なんでしょうか。その答えは出ないまま。でも嫌じゃないんです。恥ずかしいわけでもない。ただ、あぁ、うん。嬉しいんです。きっと。,わたしは、スクールアイドル。ここにいる全員で想いを一つにして、最高のひとときを作り上げることが出来る存在。ふふっ、まさかわたしなんかがこんなところまで来られるなんて、夢にも思いませんでした。なんだかようやく実感が追いついてきたような気がします。わたし、スクールアイドルなんだ……。スクールアイドル……なんだ。口にするとより一層すごいことを言っている気がしてきますね。そんなことよりもずっとずっとすごいことをして、これから先ももっともっとすごいことをしていくのに。わたしなんかでもすごいことが出来るって、当たり前みたいに思えているのに。,どうか、皆さんに届きますよう！,ふふっ、いい感じ！,さやか「準備バッチリです！」綴理「じゃあ、行こうか」,届けます、わたしたちのきらめきを！
村野さやか,UR,薫風の調べ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E8%96%AB%E9%A2%A8%E3%81%AE%E8%AA%BF%E3%81%B9%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,「ココロ縛る鎖忘れて踊りたい♪」 ふふっ…もう、綴理先輩は無茶なリクエストばっかりなんだから…。変に挑戦してやる気出ちゃってるわたしもわたしだけど…。,,あ、あの、わたし、気付いたんです！お弁当箱って最初は空っぽですよね。そこに一つ一つ、どんなレイアウトにしようかなって思いながらご飯とかおかずを詰めていって、ちょっと違うなと思ったら場所を入れ替えたりして、完成させていく。ライブの練習もスケートの練習もおんなじで。まず空っぽから一歩一歩進めていくのが大事だと思ったんですけど、どうでしょう！？　え、食べ終わったら空っぽ…？あ、じゃあもう、お弁当食べません～！,一生懸命頑張ってます。誠心誠意、一歩一歩。か、空っぽじゃないです～！もう良いじゃないですか、お弁当のことは！結局、今日も食べちゃいましたし…ああ、ではなく！日々の研鑽は変わらず積み重ねていることを言いたかったんです。綴理先輩に出会って、様々な薫陶を得て、花帆さんと共に先輩方に恥じないよう頑張りましょう、とも約束しました。フィギュアスケーターとして、スクールアイドルとして、まだまだ道のりは長く、果ては見えませんが、ここで努力する意味があることを強く確信しています。だからこれからも頑張りますね。さて、では明日のお弁当の仕込みをしますので、これで。明日の綴理先輩のリクエストは…とろけたジャガイモ。うーん、ルイユで合ってるかな。じゃあ、ブイヤベースの付け合わせにして…って、あれ！？また汁物だ！,今日も精一杯頑張ります！,丁寧に。何事も！,さやか「先輩方に恥じないよう。」花帆「頑張らなくっちゃね！」,え、えだまめ！
村野さやか,UR,ツキマカセ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%83%84%E3%82%AD%E3%83%9E%E3%82%AB%E3%82%BB%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,あっ、雨の、匂い…。時折、ふっと香るたび、嫌いじゃないなって思うんです。ただそれは、雨が好きというのとは、少し違う気もして…。,,まどろみの中でくらい、幸せな妄想に浸りたい。それは弱さではないかと思います。世のこと全て、正面から受け止めるべきであると、わたしは思います。でも、情けないことに、不思議なことに、常日頃からそうして生きてきたわたし自身が、なんだかどっと疲れてしまったような。こうなればいいな、こうなったとして、そのその先の甘い未来を…。ん、甘美な毒って、こういうの…？,ん、あの、わたし、こんな顔してました？何というか、大変、大変こう、外にお出しできるような顔ではない気がしますが…！もちろんライブをするにあたり、全力は尽くしたつもりなのですが…。こ、こんな…。い、イメージとしてはツキマカセなんです。そう、まどろみと幸せな未来に思いを馳せて。ん、後ろの綴理先輩も、気づいたらすごいくっついてますし…。え、えーー？,夢を見ましょうね。,まどろみの中に。,さやか「あと少しだけ」綴理「蕩けていよう。」,ん……あ、甘い。
村野さやか,UR,朝顔令嬢,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E6%9C%9D%E9%A1%94%E4%BB%A4%E5%AC%A2%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,きゃっ、あ～、花帆さんに…瑠璃乃さん。廊下は走らない！まったくもう！どうしてそんな当たり前のことを…って、二人してそんなしょげた顔をしないで下さい！なんなんですか！？,,はぁ…びっくりしたぁ…。も、もう、お二人とも凄い勢いで「さやかちゃ～ん」ダバダバダバダバーっと。はぁ、何事かと思いましたけど、それ以上にどうして…。お二人ともステージの上では羽のように歩みを進めることが出来る方なんですよ。花帆さんは勿論、瑠璃乃さんも運動神経の良い方で、飲み込みも早くて。なのにこのダバダバダバダバーですから。はぁ…いえ、満開の笑顔で走ってくる二人は凄く可愛いんですけど…。,涼やかな音色は品があって美しく、綺麗というより憧れが勝ります。風鈴を見て最初に思うことが「綺麗」ではなく「いいなぁ」というか。それを言ったら綴理先輩ったら、真顔で頷いて「分かる」だなんて言ったんです！少しおかしくて笑ってしまいました。だって、風鈴にせよ、綴理先輩にせよ、わたしにとっては「いいなぁ」なんです。それとも、風鈴も風鈴を羨んだりするんでしょうか？そんな風に思いながら二人で風鈴を眺めていて…。そしたら綴理先輩にもう一つ言われました。「さや、楽しそうだね」って。言われてみれば今のわたしは、羨ましいと思うものを見て笑えています。,涼花の調べを、届けます！,チリリーン、チリリーン♪,さやか「宜しいですか？先輩！」綴理「いいよ～。」,涼やかに、軽やかに！
村野さやか,UR,ゆのくにガールズ！,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%82%86%E3%81%AE%E3%81%8F%E3%81%AB%E3%82%AC%E3%83%BC%E3%83%AB%E3%82%BA%EF%BC%81%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,任されたからには、全力で臨ませて頂きます！お鍋、和え物、お雑炊…蟹なんてなんだって美味しいですからね！シンプルな塩茹でもオススメです。,,しっかりと火の通った蟹はこうして綺麗に赤くなるのですが、海老や蟹が赤くなるのは彼らの食するプランクトンによるものだそうです。正確には、さらにそのプランクトンが食べる物が原因らしいのですが… とにかく蟹の食べ物が理由だと。「じゃあボクたちが温泉で赤くなるのも、その蟹を食べたことが理由なのかなぁ？」なんて、綴理先輩や花帆さんが首を傾げながら言っていました。「それは血行によるものです」そうこう言いながら仕上げた一皿はお二人も大変喜んで下さり、少しばかり恥ずかしいくらい褒めて頂きました。だから、わたしが赤いのはお二人によるものです。,温泉旅館でライブ…こういうのもあるんですね。なんというか、スクールアイドルって本当に常識にとらわれないというか。いえ、もしかしたら、わたしの過ごしてきた中で出来上がった常識は単にわたしにとっての普通であって、他の人からしたら全然違うのかもしれません。慈先輩は当たり前のように一人でこの企画を作り上げて…わたしたちはただ楽しくお仕事をさせて頂くことになりました。慈先輩は素直ではないので紆余曲折こそありましたが、それでもこのステージを作ったのは間違いなくあの人です。ちゃんと慈先輩も2年生ということですね！…あれ、この結論はちょっと失礼！？あ、いえっ、わたしはただ意外とちゃんと尊敬するべき学ぶところの多い先達なのだなぁと…あれ！？何を話しても失礼に！？,さ、さや処、開店です！,ふふっ、カニカニ～♪,さやか「はーい、カニですよー！」花帆「カニカニ♪」,ではこちら、捌いていきましょう！
